episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,76,-0.012755021061923812,-0.019119784881580296,-1.381578947368421,0.0,-0.039473684210526314,-0.049999999999999926,0.13535683123372763,-0.9693816007062097,-1.4531036510001025,-105.0,0.0,-3.0,-3.7999999999999945,10.2871191737633,7,False,True,1764412775.1632514
2,161,-0.008722983437662825,0.00360463248835033,-2.2360248447204967,0.0,-0.018633540372670808,-0.04999999999999987,0.24660901232374893,-1.4044003334637147,0.5803458306244031,-360.0,0.0,-3.0,-8.04999999999998,39.704050984123576,24,False,True,1764412788.9766538
3,137,-0.013973955226121292,-0.025358344002712523,-0.9854014598540146,0.0,-0.021897810218978103,-0.04999999999999988,0.12759185922556474,-1.914431865978617,-3.4740931283716154,-135.0,0.0,-3.0,-6.849999999999984,17.480084713902368,9,False,True,1764412798.7458565
4,74,-0.013300116214045782,-0.024075140108599163,-2.22972972972973,0.0,-0.04054054054054054,-0.04999999999999993,0.2404462231048902,-0.9842085998393878,-1.781560368036338,-165.0,0.0,-3.0,-3.699999999999995,17.793020509761874,11,False,True,1764412810.3949292
5,187,-0.011216259517549535,-0.010745293433733495,0.0,0.0,-0.016042780748663103,-0.04999999999999999,0.06537880304579444,-2.097440529781763,-2.0093698721081634,0.0,0.0,-3.0,-9.349999999999998,12.225836169563559,0,False,True,1764412836.3019607
6,58,-0.005492923272865923,0.02073410099763502,0.0,0.0,-0.05172413793103448,-0.04999999999999996,0.0,-0.3185895498262235,1.2025778578628312,0.0,0.0,-3.0,-2.8999999999999977,0.0,0,False,True,1764412847.118724
7,76,-0.0036970689845087982,0.02306794077316374,-0.39473684210526316,0.0,-0.039473684210526314,-0.049999999999999926,0.09847334155844945,-0.28097724282266867,1.7531634987604443,-30.0,0.0,-3.0,-3.7999999999999945,7.483973958442157,2,False,True,1764412867.8936608
8,49,-0.0030865809995649497,0.13446743541230743,-6.122448979591836,0.0,0.0,-0.04999999999999999,0.5509919708742187,-0.15124246897868254,6.588904335203064,-300.0,0.0,0.0,-2.4499999999999993,26.998606572836714,20,True,False,1764412883.409162
9,115,-0.005361256743483019,0.06809622806380719,-3.130434782608696,0.0,0.0,-0.04999999999999989,0.28211696635540284,-0.6165445255005472,7.831066227337827,-360.0,0.0,0.0,-5.749999999999988,32.443451130871324,24,True,False,1764412904.6639395
10,66,-0.0043461194643741145,0.03191203642494098,-6.818181818181818,0.0,-0.045454545454545456,-0.04999999999999994,0.4944875320847161,-0.28684388464869154,2.106194404046105,-450.0,0.0,-3.0,-3.2999999999999963,32.63617711759126,30,False,True,1764412913.6301222
