episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,63,-0.011470359630672854,-0.015837251806932292,-4.285714285714286,0.0,-0.047619047619047616,-0.04999999999999995,0.34459915387718965,-0.7226326567323897,-0.9977468638367344,-270.0,0.0,-3.0,-3.149999999999997,21.709746694262947,18,False,True,1764412774.570095
2,145,-0.009798201101311183,-0.0015222305733448868,-2.0689655172413794,0.0,-0.020689655172413793,-0.04999999999999988,0.2853851766281867,-1.4207391596901215,-0.22072343313500858,-300.0,0.0,-3.0,-7.249999999999982,41.38085061108707,20,False,True,1764412787.9434483
3,28,-0.006351674260126549,0.016874572047691494,-4.285714285714286,0.0,-0.10714285714285714,-0.050000000000000024,0.34316314674910525,-0.17784687928354337,0.47248801733536183,-120.0,0.0,-3.0,-1.4000000000000006,9.608568108974946,8,False,True,1764412791.7632692
4,51,-0.010036992305490001,-0.0021807455721160993,0.0,0.0,-0.058823529411764705,-0.04999999999999998,0.013994342808736928,-0.51188660757999,-0.11121802417792107,0.0,0.0,-3.0,-2.549999999999999,0.7137114832455833,0,False,True,1764412808.3813958
5,75,-0.012812374081551918,-0.011144272494601497,0.0,0.0,-0.04,-0.049999999999999926,0.0,-0.9609280561163938,-0.8358204370951122,0.0,0.0,-3.0,-3.7499999999999947,0.0,0,False,True,1764412826.288211
6,36,-0.0043127344861106755,0.018449332049171947,-1.6666666666666667,0.0,-0.08333333333333333,-0.050000000000000024,0.16951942207940374,-0.15525844149998433,0.6641759537701901,-60.0,0.0,-3.0,-1.800000000000001,6.102699194858535,4,False,True,1764412845.0306582
7,154,-0.004968219211700596,0.025345747090573037,-1.5584415584415585,0.0,-0.01948051948051948,-0.04999999999999987,0.11375959280443383,-0.7651057586018917,3.9032450519482476,-240.0,0.0,-3.0,-7.699999999999981,17.51897729188281,16,False,True,1764412875.600197
8,95,-0.004023140768002487,0.08231281136518913,-1.894736842105263,0.0,0.0,-0.049999999999999906,0.1777434118687159,-0.3821983729602363,7.819717079692968,-180.0,0.0,0.0,-4.749999999999991,16.88562412752801,12,True,False,1764412887.8543935
9,22,-0.002517861797889431,0.25723669204729993,0.0,0.0,0.0,-0.05000000000000002,0.0,-0.055392959553567475,5.659207225040598,0.0,0.0,0.0,-1.1000000000000003,0.0,0,True,False,1764412909.5800831
10,92,-0.00394641685919659,0.02672147768843003,-1.141304347826087,0.0,-0.03260869565217391,-0.04999999999999991,0.20864498358437866,-0.3630703510460863,2.4583759473355626,-105.0,0.0,-3.0,-4.599999999999992,19.195338489762836,7,False,True,1764412936.780849
11,58,-0.003390616771954857,0.029520395405406935,-2.8448275862068964,0.0,-0.05172413793103448,-0.04999999999999996,0.23943567329431278,-0.19665577277338173,1.7121829335136023,-165.0,0.0,-3.0,-2.8999999999999977,13.887269051070142,11,False,True,1764412949.3839426
12,81,-0.0024798121932435805,0.08969620083314442,-1.4814814814814814,0.0,0.0,-0.04999999999999992,0.27218183655052486,-0.20086478765273003,7.265392267484698,-120.0,0.0,0.0,-4.049999999999994,22.04672876059251,8,True,False,1764412964.6295578
