episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,28,-0.07535040249753244,0.03571428571428571,0.0,-2.1098112699309084,1.0,0.0,1761040421.360325
2,11,-0.0018435090106839172,0.09090909090909091,0.0,-0.02027859911752309,1.0,0.0,1761040422.6422725
3,19,-0.02490782322201512,0.0,0.0,-0.4732486412182873,0.0,0.0,1761040426.9793284
4,32,-0.012059991505973644,0.0,0.0,-0.3859197281911566,0.0,0.0,1761040432.0432045
5,21,-0.022763718900820306,0.0,0.0,-0.47803809691722643,0.0,0.0,1761040434.4277012
6,11,-0.029896801561209715,0.09090909090909091,0.0,-0.32886481717330684,1.0,0.0,1761040435.963872
7,15,-0.03031607550395658,0.06666666666666667,0.0,-0.45474113255934867,1.0,0.0,1761040439.5174158
8,15,-0.006337520473562528,0.06666666666666667,0.0,-0.09506280710343792,1.0,0.0,1761040443.435505
9,12,-0.02953459753055983,0.0,0.0,-0.354415170366718,0.0,0.0,1761040447.0522006
10,10,-0.022571875483385035,0.1,0.0,-0.22571875483385034,1.0,0.0,1761040450.4441867
