episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,26,-0.025096056779246638,0.0,0.0,-0.6524974762604125,0.0,0.0,1761040421.1485128
2,10,-0.019859171477904912,0.1,0.0,-0.1985917147790491,1.0,0.0,1761040422.5357132
3,33,-0.011400278831249762,0.0,0.0,-0.37620920143124215,0.0,0.0,1761040428.4734542
4,29,-0.013378303218479942,0.0,0.0,-0.38797079333591833,0.0,0.0,1761040431.7246563
5,2,-0.15485801169906782,0.0,0.0,-0.30971602339813564,0.0,0.0,1761040432.3631184
6,3,-0.05321596034197096,0.3333333333333333,0.0,-0.15964788102591287,1.0,0.0,1761040435.080479
7,20,-0.019704248597950176,0.05,0.0,-0.3940849719590035,1.0,0.0,1761040440.065376
8,35,-0.01873800370560138,0.0,0.0,-0.6558301296960483,0.0,0.0,1761040445.6288333
9,17,-0.022490910272869914,0.0,0.0,-0.38234547463878854,0.0,0.0,1761040447.5886717
10,38,-0.01196936194708512,0.02631578947368421,0.0,-0.45483575398923454,1.0,0.0,1761040453.4263735
