episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,55,-0.18945103579701578,-0.004461834341132716,0.0,-10.419806968835868,-0.24540088876229937,0.0,1760607642.1902153
2,15,-0.14664247514358866,0.004013665170903254,0.0,-2.1996371271538298,0.06020497756354881,0.0,1760607642.5129695
3,23,-0.12068295385998903,0.007475348562094178,0.0,-2.775707938779748,0.1719330169281661,0.0,1760607643.3013787
4,9,-0.11811386928788749,0.009714236276172484,0.0,-1.0630248235909874,0.08742812648555236,0.0,1760607644.119875
5,11,-0.12199320351362807,0.008323614898787928,-0.09090909090909091,-1.3419252386499088,0.0915597638866672,-1.0,1760607680.780846
6,28,-0.1285916119164313,0.005960019443137752,-0.03571428571428571,-3.600565133660076,0.16688054440785705,-1.0,1760607683.1485803
7,112,-0.1705618970973699,-0.0024205259743932325,0.0,-19.10293247490543,-0.27109890913204204,0.0,1760607718.4029384
8,18,-0.08023917331921511,0.016384542332241528,0.0,-1.444305119745872,0.29492176198034753,0.0,1760607718.7657528
9,6,-0.0883327560440575,0.016368978314476323,0.0,-0.5299965362643451,0.09821386988685793,0.0,1760607751.069231
10,6,-0.10032554069157094,0.014986900203734388,0.0,-0.6019532441494256,0.08992140122240633,0.0,1760607752.6208768
11,9,-0.09463707740984656,0.014761067251873634,0.0,-0.8517336966886191,0.1328496052668627,0.0,1760607753.4011564
12,24,-0.08486560614188969,0.015603518882566052,0.0,-2.0367745474053525,0.37448445318158524,0.0,1760607790.0154734
13,13,-0.07002381995853121,0.018369912865682916,0.0,-0.9103096594609057,0.2388088672538779,0.0,1760607791.3426974
14,9,-0.1517016671196705,0.004179686160551159,0.0,-1.3653150040770345,0.03761717544496043,0.0,1760607824.454083
15,35,-0.054180164923260034,0.0180266751290493,0.0,-1.8963057723141012,0.6309336295167256,0.0,1760607825.63449
16,25,-0.04805653905995021,0.02134239800775338,0.0,-1.2014134764987552,0.5335599501938345,0.0,1760607826.4808185
17,31,-0.06857330806790608,0.016594923277236592,-0.0967741935483871,-2.1257725501050886,0.5144426215943344,-3.0,1760607827.4029634
18,6,-0.053387350616862644,0.021245602753373633,0.0,-0.32032410370117587,0.1274736165202418,0.0,1760607827.6233444
19,35,-0.07761528851620522,0.015314691019316385,0.0,-2.7165350980671827,0.5360141856760735,0.0,1760607867.1431918
20,23,-0.1685607906387024,-0.001190656555899025,0.0,-3.8768981846901553,-0.027385100785677574,0.0,1760607867.8522465
21,24,-0.04976861521673514,0.43429303962535376,0.0,-1.1944467652016433,10.42303295100849,0.0,1760607868.4004006
22,30,-0.0738063885589191,0.01702476823718503,0.0,-2.2141916567675732,0.510743047115551,0.0,1760607869.1267297
23,5,-0.06355536241448147,2.0199727479828913,0.0,-0.3177768120724073,10.099863739914456,0.0,1760607869.4539683
24,43,-0.0790126397579026,0.014393043145574207,-0.046511627906976744,-3.3975435095898114,0.6189008552596909,-2.0,1760607912.0113552
25,8,-0.0911068544411892,0.018273120039243782,0.0,-0.7288548355295136,0.14618496031395026,0.0,1760607912.210449
26,5,-0.04841927449780681,0.02271324598029807,0.0,-0.24209637248903404,0.11356622990149035,0.0,1760607912.835678
27,35,-0.06671979696035042,0.018348484457338398,0.0,-2.335192893612265,0.6421969560068439,0.0,1760607914.0936875
28,28,-0.04929191320024412,0.02073937745552549,-0.03571428571428571,-1.3801735696068353,0.5807025687547137,-1.0,1760607914.6544492
29,26,-0.04689397617014889,0.02121689230478417,0.0,-1.2192433804238711,0.5516391999243885,0.0,1760607959.4685442
30,38,-0.052486400143062995,0.019612821432789775,-0.07894736842105263,-1.994483205436394,0.7452872144460114,-3.0,1760607960.3863628
31,7,-0.07477326541039188,0.018453785873047048,0.0,-0.5234128578727432,0.12917650111132933,0.0,1760607960.6954346
32,26,-0.06584500339670683,0.016447421842700958,0.0,-1.7119700883143776,0.4276329679102249,0.0,1760607961.7395594
33,28,-0.04549148326573016,0.02062416307853356,0.0,-1.2737615314404445,0.5774765661989396,0.0,1760607962.502945
34,27,-0.05112035953737668,0.02030811371072486,0.0,-1.3802497075091704,0.5483190701895713,0.0,1760607963.1005511
35,41,-0.06133876489152831,0.0174190552711558,0.0,-2.5148893605526608,0.7141812661173877,0.0,1760608009.8822591
36,8,-0.08937737619904221,0.018407831242232445,0.0,-0.7150190095923377,0.14726264993785956,0.0,1760608010.052622
37,23,-0.050116018696776544,0.45509936360411346,0.0,-1.1526684300258605,10.467285362894609,0.0,1760608011.0931687
38,35,-0.05020563702812447,0.01889421638161389,0.0,-1.7571972959843565,0.6612975733564862,0.0,1760608011.8718078
