episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,45,-0.005794357391483244,0.039949521115703504,-0.4,-0.029387246477951948,-0.260746082616746,1.7977284502066577,-18.0,-1.3224260915078376,6,1761300469.2276132
2,194,-0.03742786151387236,-0.0031699169452216124,0.0,0.0,-7.2610051336912385,-0.6149638873729928,0.0,0.0,0,1761300473.1108532
3,237,-0.03522325956980104,-0.002071442903269194,-0.13924050632911392,-0.06198878022505597,-8.347912518042847,-0.490931968074799,-33.0,-14.691340913338264,11,1761300535.4015884
4,90,-0.0442801994729195,-0.008417241188917322,0.0,0.0,-3.9852179525627554,-0.757551707002559,0.0,0.0,0,1761300536.6967893
5,158,-0.020930825073816554,0.008069482016055052,0.0,-0.0070781433835819295,-3.3070703616630155,1.2749781585366982,0.0,-1.1183466546059448,0,1761300595.989315
6,66,-0.02234342872439628,0.01991749838724051,0.0,-0.021294711731915085,-1.4746662958101546,1.3145548935578737,0.0,-1.4054509743063957,0,1761300598.016594
7,227,-0.01871422124557304,0.012352977954056916,0.0,0.0,-4.2481282227450805,2.80412599557092,0.0,0.0,0,1761300656.1903415
8,97,-0.013541034850662003,0.011510193139465177,0.0,0.0,-1.3134803805142143,1.1164887345281223,0.0,0.0,0,1761300657.1613963
9,16,-0.006848591656146044,0.07945143491089718,0.0,0.0,-0.1095774664983367,1.2712229585743549,0.0,0.0,0,1761300657.327524
10,44,-0.01252850850384618,0.014784824155746145,-1.9090909090909092,-0.12144006631309706,-0.551254374169232,0.6505322628528304,-84.0,-5.343362917776271,28,1761300717.9205813
11,50,-0.017931489839382534,0.011141961257050971,0.0,0.0,-0.8965744919691266,0.5570980628525486,0.0,0.0,0,1761300719.5426106
12,29,-0.010842604461186789,0.016722548697754015,0.0,0.0,-0.3144355293744169,0.4849539122348664,0.0,0.0,0,1761300721.2652671
13,51,-0.010875480122280411,0.03429735472871657,0.0,-0.0774387869720176,-0.554649486236301,1.7491650911645449,0.0,-3.9493781355728976,0,1761300785.004961
14,27,-0.008903154211440814,0.017788125829909237,0.0,0.0,-0.24038516370890198,0.48027939740754944,0.0,0.0,0,1761300785.767671
15,53,-0.009958804929758697,0.03489612394931437,-0.16981132075471697,-0.1942595394062204,-0.5278166612772109,1.8494945693136615,-9.0,-10.295755588529682,3,1761300786.9952798
16,126,-0.00869100061035027,0.02415003096814019,0.0,0.0,-1.095066076904134,3.042903901985664,0.0,0.0,0,1761300788.8918226
17,160,-0.013817160057967168,0.009993972903406534,-0.01875,-0.004547658429392769,-2.210745609274747,1.5990356645450454,-3.0,-0.7276253487028431,1,1761300855.9951353
18,77,-0.008630334415812943,0.029272824201165715,0.0,0.0,-0.6645357500175966,2.25400746348976,0.0,0.0,0,1761300856.7287638
19,99,-0.008386787732565215,0.01624428159828261,0.0,0.0,-0.8302919855239562,1.6081838782299784,0.0,0.0,0,1761300857.8618226
20,23,-0.010999080333410816,0.05997285448656342,0.0,0.0,-0.25297884766844875,1.3793756531909587,0.0,0.0,0,1761300858.3735976
21,77,-0.00834835802598281,0.029320340183284836,0.0,0.0,-0.6428235680006763,2.2576661941129323,0.0,0.0,0,1761300928.6847563
22,60,-0.0068574266156942185,0.034407585739816324,0.0,0.0,-0.4114455969416531,2.0644551443889796,0.0,0.0,0,1761300930.0124457
23,110,-0.014322146691555205,0.012572011911689482,-0.16363636363636364,-0.006926902379623745,-1.5754361360710725,1.382921310285843,-18.0,-0.761959261758612,6,1761300931.5791283
24,163,-0.019593176602581575,0.01483416675141883,0.0,0.0,-3.1936877862207966,2.4179691804812693,0.0,0.0,0,1761300932.8912857
25,218,-0.018371507261480707,0.013500557288278817,-0.04128440366972477,-0.02768131488505674,-4.0049885830027945,2.943121488844782,-9.0,-6.034526644942369,3,1761301008.8409984
26,49,-0.01731316722922104,0.03174462884606159,-0.12244897959183673,-0.05647274892060507,-0.848345194231831,1.555486813457018,-6.0,-2.7671646971096484,2,1761301009.2953706
27,92,-0.0057476472444395075,0.027445149680069236,0.0,-0.019155714509675504,-0.5287835464884347,2.52495377056637,0.0,-1.7623257348901464,0,1761301010.3091125
28,55,-0.00843154063413239,0.03413743310487604,0.0,0.0,-0.46373473487728145,1.8775588207681824,0.0,0.0,0,1761301010.9098258
29,74,-0.01799853663587871,0.010421955842512046,0.0,0.0,-1.3318917110550246,0.7712247323458914,0.0,0.0,0,1761301011.868537
30,38,-0.01015562531502751,0.04237310007307498,0.0,0.0,-0.3859137619710454,1.6101778027768492,0.0,0.0,0,1761301084.6728034
31,81,-0.009759171884270458,0.01590200443662342,0.0,0.0,-0.7904929226259071,1.288062359366497,0.0,0.0,0,1761301086.037262
32,40,-0.00394504453367681,0.043990015859562207,-0.15,-0.04603151875364436,-0.1578017813470724,1.7596006343824884,-6.0,-1.8412607501457745,2,1761301086.5987458
33,84,-0.009150294507995585,0.02769240564590323,0.0,0.0,-0.7686247386716291,2.3261620742558713,0.0,0.0,0,1761301088.024366
34,22,-0.0052291198046824855,0.019241834568783388,0.0,-0.03547326723037172,-0.11504063570301469,0.4233203605132345,0.0,-0.7804118790681778,0,1761301088.4866629
35,97,-0.010277876773065655,0.025669074584463325,-0.7422680412371134,-0.0765079147652307,-0.9969540469873684,2.4899002346929424,-72.0,-7.421267732227377,24,1761301167.7281935
36,71,-0.007050803945874559,0.01726563518246463,-0.2535211267605634,-0.04940401602938424,-0.5006070801570937,1.225860097954989,-18.0,-3.507685138086281,6,1761301168.515738
37,77,-0.00872033521433649,0.029407338614714954,0.0,0.0,-0.6714658115039097,2.2643650733330514,0.0,0.0,0,1761301169.399232
38,109,-0.013028241699367428,0.023004137073481357,-0.1651376146788991,-0.01696557519450844,-1.4200783452310497,2.507450941009468,-18.0,-1.8492476962014202,6,1761301170.6837897
39,149,-0.012295229746376708,0.019271423091046083,-0.8859060402684564,-0.1192748815462943,-1.8319892322101294,2.8714420405658663,-132.0,-17.77195735039785,44,1761301171.941149
40,51,-0.006734612233075988,0.03766889698101059,0.0,-0.00903079036224467,-0.3434652238868754,1.9211137460315402,0.0,-0.4605703084744782,0,1761301244.758846
41,25,-0.013411232760994245,0.05441837685006593,0.0,0.0,-0.3352808190248561,1.3604594212516483,0.0,0.0,0,1761301245.7345517
42,38,-0.008782484952449873,0.016579268760725453,0.0,0.0,-0.3337344281930952,0.6300122129075671,0.0,0.0,0,1761301246.973273
