episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,terminated_collision,truncated,finished_at
1,53,-0.006454547217313905,-0.008020626196343278,0.0,0.0,-0.03773584905660377,-0.005000000000000003,0.027131594437507237,-0.34209100251763697,-0.4250931884061937,0.0,0.0,-2.0,-0.2650000000000001,1.4379745051878836,0,False,False,True,1764700463.113849
2,39,-0.0030833400758556303,0.004475662761890964,-0.7692307692307693,0.0,0.0,-0.005000000000000003,0.18593060497629016,-0.12025026295836959,0.17455084771374763,-30.0,0.0,0.0,-0.1950000000000001,7.2512935940753165,2,False,True,False,1764700471.6724796
3,52,-0.002348284806739336,0.004697753852949942,-3.173076923076923,0.0,0.0,-0.005000000000000003,0.33605414448486975,-0.12211080995044546,0.244283200353397,-165.0,0.0,0.0,-0.2600000000000001,17.474815513213226,11,False,True,False,1764700484.6986668
4,189,-0.005699651503448847,-0.0047999445921187624,0.0,0.0,-0.010582010582010581,-0.005000000000000004,0.04225766339659586,-1.0772341341518321,-0.907189527910446,0.0,0.0,-2.0,-0.9450000000000007,7.986698381956618,0,False,False,True,1764700535.651789
5,89,-0.003752420518626415,0.0031858614237225942,0.0,0.0,0.0,-0.005000000000000004,0.3489032208745288,-0.33396542615775093,0.28354166671131087,0.0,0.0,0.0,-0.4450000000000003,31.052386657833065,0,False,True,False,1764700554.7453
6,47,-0.0034416980206901514,0.005172401737714163,0.0,0.0,0.0,-0.005000000000000003,0.16064263157256228,-0.1617598069724371,0.24310288167256566,0.0,0.0,0.0,-0.23500000000000013,7.550203683910427,0,False,True,False,1764700570.0467892
7,32,-0.006658841981917226,-0.009380063367345814,0.0,0.0,-0.0625,-0.005000000000000002,0.0,-0.21308294342135123,-0.30016202775506606,0.0,0.0,-2.0,-0.16000000000000006,0.0,0,False,False,True,1764700587.1018655
8,36,-0.0014843599421268353,0.005553101988730765,-2.5,0.0,0.0,-0.005000000000000002,0.18836329890761017,-0.05343695791656607,0.19991167159430756,-90.0,0.0,0.0,-0.18000000000000008,6.7810787606739655,6,False,True,False,1764700603.142504
9,29,-0.0021785263107829377,0.0074765993735833895,-0.5172413793103449,0.0,0.0,-0.005000000000000002,0.09669100039163564,-0.0631772630127052,0.2168213818339183,-15.0,0.0,0.0,-0.14500000000000005,2.8040390113574336,1,False,True,False,1764700630.1856854
10,65,-0.004122392575167454,0.0007231192860702609,0.0,0.0,0.0,-0.005000000000000003,0.04449675081052924,-0.2679555173858845,0.04700275359456696,0.0,0.0,0.0,-0.3250000000000002,2.892288802684401,0,False,True,False,1764700660.4976573
