episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,22,-0.02027882659960854,0.0,0.0,-0.44613418519138787,0.0,0.0,1761044898.0167072
2,15,-0.014406720567277369,0.0,0.0,-0.21610080850916052,0.0,0.0,1761044899.7327166
3,12,-0.03093508415923278,0.0,0.0,-0.3712210099107934,0.0,0.0,1761044902.1164305
4,29,-0.02150963322596058,0.0,0.0,-0.6237793635528568,0.0,0.0,1761044907.2591865
5,13,-0.03699377131072687,0.0,0.0,-0.48091902703944933,0.0,0.0,1761044909.3178625
6,19,-0.028480219663249318,0.0,-0.47368421052631576,-0.541124173601737,0.0,-9.0,1761044913.9754407
7,11,-0.061566945602005256,0.0,0.0,-0.6772364016220578,0.0,0.0,1761044916.3237495
8,25,-0.025422527160376438,0.0,0.0,-0.635563179009411,0.0,0.0,1761044920.3450127
9,10,-0.037114311661305424,0.0,0.0,-0.3711431166130542,0.0,0.0,1761044921.6245341
10,29,-0.0219025945071754,0.0,-0.034482758620689655,-0.6351752407080866,0.0,-1.0,1761044925.9585073
