episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,5,-0.06230504960559145,0.2,-0.2,-0.3115252480279573,1.0,-1.0,1761044896.2012515
2,11,-0.040643120807738124,0.0,0.0,-0.4470743288851194,0.0,0.0,1761044899.3024526
3,30,-0.016645918819156735,0.03333333333333333,0.0,-0.499377564574702,1.0,0.0,1761044904.0609658
4,5,-0.08318982262668875,0.0,0.0,-0.41594911313344374,0.0,0.0,1761044904.703095
5,4,-0.023140997734118172,0.0,0.0,-0.09256399093647269,0.0,0.0,1761044908.3306756
6,14,-0.027916591817956343,0.0,0.0,-0.3908322854513888,0.0,0.0,1761044913.4404187
7,17,-0.016633638055791794,0.058823529411764705,0.0,-0.2827718469484605,1.0,0.0,1761044916.9599392
8,24,-0.008480575456848976,0.041666666666666664,0.0,-0.20353381096437542,1.0,0.0,1761044920.2392256
9,20,-0.025485319927627693,0.0,0.0,-0.5097063985525538,0.0,0.0,1761044922.6992433
10,13,-0.02957806735371117,0.07692307692307693,0.0,-0.3845148755982452,1.0,0.0,1761044924.2609198
