episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,22,-0.0283551386625597,0.0,0.0,-0.6238130505763134,0.0,0.0,1761044898.0167072
2,24,-0.010034334411508089,0.041666666666666664,0.0,-0.24082402587619414,1.0,0.0,1761044900.7022142
3,14,-0.02765506404250211,0.07142857142857142,0.0,-0.3871708965950295,1.0,0.0,1761044902.3362873
4,15,-0.03207694936837424,0.0,0.0,-0.4811542405256136,0.0,0.0,1761044905.7702801
5,36,-0.01776290991308246,0.0,0.0,-0.6394647568709686,0.0,0.0,1761044911.8182724
6,27,-0.020683739240417835,0.0,-0.037037037037037035,-0.5584609594912815,0.0,-1.0,1761044914.8273919
7,5,-0.03664483461431963,0.0,0.0,-0.18322417307159816,0.0,0.0,1761044915.6786995
8,12,-0.05232199553128538,0.0,0.0,-0.6278639463754245,0.0,0.0,1761044918.9297478
9,3,-0.12815797296587658,0.0,0.0,-0.3844739188976298,0.0,0.0,1761044920.8739853
10,18,-0.04200505279063893,0.0,-0.1111111111111111,-0.7560909502315007,0.0,-2.0,1761044924.7920988
