episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at,pid,agent
1,7,-0.0018977875208405,-0.0004415099770424,0.0,0.0,-0.0132845126458836,-0.0030905698392972,0.0,0.0,0,False,True,1762870863.2718496,pid_13688,KL001
1,16,-0.0010530196067923,0.0031492451957792,0.0,0.0,-0.0168483137086781,0.0503879231324684,0.0,0.0,0,False,True,1762870863.4648306,pid_14944,KL005
1,18,-0.0020022353173385,0.0003033677252164,0.0,0.0,-0.0360402357120932,0.0054606190538957,0.0,0.0,0,False,True,1762870863.5563352,pid_2932,KL002
1,20,-0.0033135373830628,0.0098372726099846,0.0,0.0,-0.0662707476612566,0.1967454521996927,0.0,0.0,0,True,False,1762870863.6011956,pid_14368,KL004
1,23,-0.0018372045938005,0.0003728067794004,-0.1304347826086956,-0.086856201838138,-0.0422557056574115,0.0085745559262112,-3.0,-1.997692642277174,1,False,True,1762870863.660068,pid_41956,KL004
1,35,-0.0023624788864273,-0.0013252981890077,0.0,0.0,-0.0826867610249564,-0.04638543661527,0.0,0.0,0,False,True,1762870863.867676,pid_2932,KL006
1,47,-0.0033813041942988,-0.0039856125015371,0.0,0.0,-0.1589212971320464,-0.1873237875722448,0.0,0.0,0,False,True,1762870864.0876002,pid_38512,KL001
1,49,-0.0027925756517435,0.0007055258947233,0.0,-0.0024513213303304,-0.1368362069354347,0.0345707688414433,0.0,-0.1201147451861914,0,False,True,1762870864.1075723,pid_32496,KL001
1,51,-0.0030770549206196,-0.0037356550630942,0.0,0.0,-0.1569298009516036,-0.1905184082178091,0.0,0.0,0,False,True,1762870864.1609712,pid_41956,KL006
1,51,-0.0028078813118862,-0.0025381528234056,0.0,0.0,-0.1432019469062005,-0.1294457939936898,0.0,0.0,0,False,True,1762870864.1669695,pid_17932,KL005
1,71,-0.0005898118655073,0.0059184418545711,-0.0422535211267605,-0.0124802712891805,-0.0418766424510231,0.4202093716745491,-3.0,-0.8860992615318195,1,False,True,1762870864.5262942,pid_13688,KL006
1,74,-0.0012065118814984,0.0039779731746636,0.0,0.0,-0.0892818792308876,0.2943700149251075,0.0,0.0,0,False,True,1762870864.5749283,pid_43372,KL004
1,75,-0.000470531925413,0.007859308849558,0.0,0.0,-0.035289894405975,0.5894481637168529,0.0,0.0,0,True,False,1762870864.5799367,pid_21408,KL006
1,75,-0.0019705751296452,-0.0003742400619117,0.0,0.0,-0.1477931347233908,-0.0280680046433809,0.0,0.0,0,False,True,1762870864.585991,pid_41840,KL005
1,76,-0.0021596809296196,-0.0001323822483983,0.0,-0.0053443409921502,-0.1641357506510896,-0.0100610508782752,0.0,-0.4061699154034178,0,False,True,1762870864.6013432,pid_21092,KL002
1,79,-0.0026265560214145,-0.0020715485933175,0.0,0.0,-0.2074979256917509,-0.1636523388720837,0.0,0.0,0,False,True,1762870864.6374266,pid_16448,KL005
1,93,-0.0027084470830702,-0.0022631516289952,0.0,0.0,-0.2518855787255325,-0.2104731014965564,0.0,0.0,0,False,True,1762870864.8724437,pid_38312,KL005
1,99,-0.0029868140100437,-0.0037078732881454,0.0,-0.003944091718191,-0.2956945869943311,-0.3670794555263994,0.0,-0.3904650801009109,0,False,True,1762870864.964048,pid_32496,KL006
1,111,-0.0020359254512632,0.001256956610211,0.0,0.0,-0.2259877250902254,0.1395221837334287,0.0,0.0,0,False,True,1762870865.4741485,pid_42948,KL005
1,112,-0.0020505430496943,0.001000450569177,0.0,-0.0089494405140073,-0.229660821565768,0.1120504637478321,0.0,-1.0023373375688234,0,False,True,1762870865.4941666,pid_38312,KL004
1,117,-0.0035367843900661,-0.0048538515743454,-0.0512820512820512,-0.0476137033573552,-0.4138037736377407,-0.5679006341984231,-6.0,-5.570803292810566,2,False,True,1762870865.874917,pid_18968,KL002
1,127,-0.0025223374345403,-0.0025883350891429,0.0,0.0,-0.3203368541866194,-0.328718556321154,0.0,0.0,0,False,True,1762870866.4227183,pid_21408,KL002
1,137,-0.0026246474308882,-0.001037208380574,0.0,-0.0027235893414805,-0.3595766980316935,-0.14209754813864,0.0,-0.3731317397828316,0,False,True,1762870867.189134,pid_14368,KL006
