episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent
1,40,-0.1441945729425146,0.0036017775842285,0.0,-5.767782917700587,0.1440711033691404,0.0,1760605302.150739,pid_32504,KL001
1,43,-0.120575581949338,0.007623585812874,0.0,-5.184750023821535,0.3278141899535847,0.0,1760605302.1594057,pid_32452,KL004
1,36,-0.1915701434383211,-0.0050266178801696,-0.0277777777777777,-6.896525163779561,-0.1809582436861075,-1.0,1760605302.1629152,pid_31192,KL006
1,44,-0.195859638495654,-0.0068758857129266,0.0,-8.617824093808778,-0.3025389713687747,0.0,1760605302.168457,pid_23176,KL002
1,46,-0.1041362699133311,0.0106811090720425,0.0,-4.790268416013231,0.4913310173139593,0.0,1760605302.168457,pid_7696,KL002
1,41,-0.2036543007539029,-0.0083856048953146,0.0,-8.34982633091002,-0.3438098007079011,0.0,1760605302.184287,pid_7456,KL003
2,13,-0.2245474839452788,-0.0111565848213859,-0.1538461538461538,-2.919117291288625,-0.1450356026780177,-2.0,1760605302.1968677,pid_34528,KL004
1,39,-0.2257616333281875,-0.0106001431859012,0.0,-8.804703699799314,-0.4134055842501469,0.0,1760605302.1968677,pid_34512,KL005
1,40,-0.2033573655218769,-0.0044357102782329,-0.025,-8.134294620875076,-0.1774284111293186,-1.0,1760605302.200869,pid_30468,KL006
1,44,-0.2202089194578209,-0.0093119573540613,0.0,-9.689192456144122,-0.4097261235786993,0.0,1760605302.2028685,pid_32504,KL004
1,41,-0.2042139867269554,-0.0066562559159014,0.0,-8.372773455805172,-0.2729064925519595,0.0,1760605302.2427452,pid_27768,KL006
1,51,-0.2145256035270009,-0.0091192455650152,0.0,-10.940805779877046,-0.4650815238157773,0.0,1760605302.2517817,pid_6740,KL004
1,48,-0.2064276816511032,-0.0091643739307046,0.0,-9.908528719252956,-0.4398899486738217,0.0,1760605302.2524393,pid_34292,KL005
1,42,-0.1682775802848272,-0.0006143945309032,0.0,-7.067658371962742,-0.0258045702979357,0.0,1760605302.264413,pid_27768,KL002
2,5,-0.0730523372889276,0.0200861803117197,0.0,-0.3652616864446383,0.1004309015585989,0.0,1760605302.280603,pid_7696,KL006
1,50,-0.1817895972508835,-0.0025582846633805,0.0,-9.089479862544176,-0.127914233169029,0.0,1760605302.2816043,pid_32452,KL005
1,46,-0.1679129619760341,-0.001179304506323,-0.0217391304347826,-7.723996250897572,-0.0542480072908585,-1.0,1760605302.2967813,pid_30468,KL005
2,6,-0.1524355070542259,0.0024180365166858,0.0,-0.9146130423253558,0.0145082191001152,0.0,1760605302.299348,pid_7696,KL003
1,53,-0.1903928814899818,-0.0058008074320472,0.0,-10.090822718969036,-0.3074427938985034,0.0,1760605302.3180263,pid_23176,KL006
2,8,-0.0819176235612982,0.0152942463427553,0.0,-0.6553409884903862,0.1223539707420426,0.0,1760605302.333608,pid_7696,KL004
