episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,13,-0.037958625375856175,0.0,0.0,-0.49346212988613025,0.0,0.0,1761044973.0656927
2,11,-0.0434870847683526,0.0,0.0,-0.4783579324518786,0.0,0.0,1761044976.3058162
3,20,-0.022738825929552033,0.0,0.0,-0.4547765185910407,0.0,0.0,1761044980.2067327
4,20,-0.03458706128045715,0.0,-0.1,-0.6917412256091431,0.0,-2.0,1761044984.193432
5,23,-0.03877677585930678,0.043478260869565216,0.0,-0.891865844764056,1.0,0.0,1761044987.7439575
6,14,-0.03148049472414107,0.0,-0.07142857142857142,-0.44072692613797504,0.0,-1.0,1761044990.4192348
7,36,-0.01800240682361061,0.027777777777777776,0.0,-0.6480866456499819,1.0,0.0,1761044996.7696831
8,22,-0.0259575865540408,0.0,-0.045454545454545456,-0.5710669041888976,0.0,-1.0,1761044999.2267067
9,23,-0.033656491452802556,0.0,0.0,-0.7740993034144588,0.0,0.0,1761045003.2778869
10,23,-0.03684569417562103,0.0,-0.043478260869565216,-0.8474509660392837,0.0,-1.0,1761045006.0567317
