episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,97,-0.0024073110516108116,0.09479445564867164,-0.9278350515463918,0.0,0.0,-0.049999999999999906,0.058353593507966504,-0.2335091720062487,9.19506219792115,-90.0,0.0,0.0,-4.849999999999991,5.660298570272751,6,True,False,1764425316.8395782
2,78,-0.004913347068868026,0.09257436690053411,-5.961538461538462,0.0,0.0,-0.049999999999999926,0.3008855929835934,-0.38324107137170604,7.220800618241661,-465.0,0.0,0.0,-3.899999999999994,23.469076252720285,31,True,True,1764425318.0228684
3,40,-0.0032204278793673074,0.16513183823850225,0.0,0.0,0.0,-0.050000000000000024,0.0,-0.1288171151746923,6.60527352954009,0.0,0.0,0.0,-2.000000000000001,0.0,0,True,False,1764425318.880484
4,30,-0.003424914991238773,0.20543730730993995,0.0,0.0,0.0,-0.050000000000000024,0.024362933926386388,-0.1027474497371632,6.163119219298198,0.0,0.0,0.0,-1.5000000000000007,0.7308880177915916,0,True,False,1764425319.9678667
5,82,-0.0024938998589444502,0.1025737634943652,-1.2804878048780488,0.0,0.0,-0.04999999999999992,0.20730306222106767,-0.20449978843344493,8.411048606537946,-105.0,0.0,0.0,-4.099999999999993,16.99885110212755,7,True,False,1764425321.7949212
6,90,-0.0023604574093289508,0.09881815041636738,-2.3333333333333335,0.0,0.0,-0.04999999999999991,0.2165718068374328,-0.21244116683960557,8.893633537473065,-210.0,0.0,0.0,-4.499999999999992,19.491462615368953,14,True,True,1764425323.0655372
7,59,-0.002057814066564899,0.1278465655620882,-1.271186440677966,0.0,0.0,-0.04999999999999996,0.1931152178567898,-0.12141102992732902,7.542947368163204,-75.0,0.0,0.0,-2.9499999999999975,11.393797853550598,5,True,False,1764425324.278046
8,49,-0.0026042254762235636,0.14446650574104494,-2.142857142857143,0.0,0.0,-0.04999999999999999,0.1671196675365119,-0.12760704833495462,7.078858781311202,-105.0,0.0,0.0,-2.4499999999999993,8.188863709289082,7,True,False,1764425325.422204
9,105,-0.0021237008384709386,0.09171078491074781,-1.8571428571428572,0.0,0.0,-0.0499999999999999,0.18619236767767153,-0.22298858803944854,9.629632415628521,-195.0,0.0,0.0,-5.249999999999989,19.55019860615551,13,True,False,1764425327.1657674
10,52,-0.0024675350554679595,0.13869655652247131,-2.5961538461538463,0.0,0.0,-0.049999999999999975,0.28835282735928247,-0.1283118228843339,7.212220939168509,-135.0,0.0,0.0,-2.5999999999999988,14.994347022682689,9,True,False,1764425328.0260136
