episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,39,-0.011257142240222999,-0.013718172879801713,0.0,0.0,-0.07692307692307693,-0.05000000000000003,0.006761531576969464,-0.43902854736869695,-0.5350087423122668,0.0,0.0,-3.0,-1.950000000000001,0.2636997315018091,0,False,True,1764412773.392835
2,103,-0.004679164602647475,0.025384198717489384,-6.116504854368932,0.0,-0.02912621359223301,-0.0499999999999999,0.4581368113519258,-0.4819539540726899,2.6145724679014064,-630.0,0.0,-3.0,-5.14999999999999,47.18809156924836,42,False,True,1764412785.9735682
3,141,-0.010253782795532539,-0.006440587161531483,0.0,0.0,-0.02127659574468085,-0.04999999999999988,0.06301975974843987,-1.4457833741700878,-0.9081227897759391,0.0,0.0,-3.0,-7.049999999999983,8.885786124530021,0,False,True,1764412807.7542226
4,70,-0.007362000703975461,0.01034486133413097,0.0,0.0,-0.04285714285714286,-0.04999999999999993,0.00021589182238620968,-0.5153400492782823,0.7241402933891679,0.0,0.0,-3.0,-3.4999999999999956,0.015112427567034677,0,False,True,1764412818.547212
5,228,-0.007853175240863812,0.03271817676589777,-2.960526315789474,0.0,0.0,-0.05000000000000012,0.18368495297014673,-1.7905239549169492,7.459744302624691,-675.0,0.0,0.0,-11.400000000000027,41.88016927719345,45,True,False,1764412856.6000087
6,126,-0.006422606337068448,0.016199476063484215,-1.3095238095238095,0.0,-0.023809523809523808,-0.049999999999999885,0.12582558351941237,-0.8092483984706245,2.041133983999011,-165.0,0.0,-3.0,-6.299999999999986,15.854023523445958,11,False,True,1764412872.3051515
7,28,-0.0024390537937138143,0.203326884532691,0.0,0.0,0.0,-0.050000000000000024,0.0,-0.0682935062239868,5.693152766915348,0.0,0.0,0.0,-1.4000000000000006,0.0,0,True,False,1764412880.2439284
8,123,-0.0038107680719138854,0.031152413164029145,-2.317073170731707,0.0,-0.024390243902439025,-0.049999999999999885,0.17792117592158024,-0.4687244728454079,3.831746819175585,-285.0,0.0,-3.0,-6.149999999999986,21.88430463835437,19,False,True,1764412910.4925635
9,31,-0.004415527584340205,0.020919984156572,0.0,0.0,-0.0967741935483871,-0.050000000000000024,0.0,-0.13688135511454635,0.648519508853732,0.0,0.0,-3.0,-1.5500000000000007,0.0,0,False,True,1764412918.8094687
10,63,-0.0037560650067450054,0.03177147816367927,0.0,0.0,-0.047619047619047616,-0.04999999999999995,0.0,-0.23663209542493535,2.001603124311794,0.0,0.0,-3.0,-3.149999999999997,0.0,0,False,True,1764412933.895998
