episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,21,-0.16357863601032588,0.0,0.0,-3.4351513562168434,0.0,0.0,1761043297.426143
2,29,-0.1669806837052845,0.0,-0.034482758620689655,-4.8424398274532505,0.0,-1.0,1761043298.1158767
3,19,-0.14001005942881195,0.0,0.0,-2.660191129147427,0.0,0.0,1761043299.447835
4,5,-0.1330584782474366,0.0,0.0,-0.6652923912371831,0.0,0.0,1761043337.9510598
5,62,-0.1877617711799948,0.0,0.0,-11.641229813159677,0.0,0.0,1761043339.743162
6,45,-0.13614628967494877,0.0,0.0,-6.126583035372695,0.0,0.0,1761043340.6497293
7,25,-0.12079215561684993,0.0,0.0,-3.0198038904212483,0.0,0.0,1761043341.1084123
8,20,-0.1568011272953291,0.0,0.0,-3.1360225459065822,0.0,0.0,1761043376.1633708
9,33,-0.09461570884274356,0.0,-0.030303030303030304,-3.1223183918105377,0.0,-1.0,1761043376.9734118
10,24,-0.08268531324087557,0.0,0.0,-1.9844475177810137,0.0,0.0,1761043378.0344586
11,11,-0.1112533887138223,0.0,-0.09090909090909091,-1.2237872758520454,0.0,-1.0,1761043413.2647011
12,15,-0.08123430153188438,0.0,-0.2,-1.2185145229782657,0.0,-3.0,1761043414.538776
13,25,-0.10344538141114235,0.0,0.0,-2.5861345352785587,0.0,0.0,1761043415.115714
14,50,-0.1577192193375396,0.0,-0.02,-7.88596096687698,0.0,-1.0,1761043415.9879973
15,14,-0.07128982153418294,0.0,0.0,-0.9980575014785611,0.0,0.0,1761043452.6025362
16,21,-0.15299704885904747,0.0,-0.047619047619047616,-3.2129380260399967,0.0,-1.0,1761043497.9176323
17,36,-0.04937498276761605,0.0,-0.05555555555555555,-1.7774993796341778,0.0,-2.0,1761043540.4446504
18,6,-0.061653075398218654,0.0,-0.16666666666666666,-0.3699184523893119,0.0,-1.0,1761043540.910545
19,20,-0.07412691625060006,0.0,0.0,-1.482538325012001,0.0,0.0,1761043541.6970537
20,29,-0.058192193482156686,0.0,0.0,-1.6875736109825439,0.0,0.0,1761043542.5967808
21,41,-0.05686811055117524,0.0,-0.07317073170731707,-2.3315925325981848,0.0,-3.0,1761043589.7871988
22,4,-0.08319979334475719,0.25,0.0,-0.33279917337902876,1.0,0.0,1761043590.2485337
23,19,-0.060495619982982696,0.0,0.0,-1.1494167796766712,0.0,0.0,1761043590.8673208
24,14,-0.0916929018180498,0.0,0.0,-1.2837006254526973,0.0,0.0,1761043591.3448532
25,10,-0.09385670408673999,0.0,0.0,-0.9385670408673998,0.0,0.0,1761043592.0810926
26,6,-0.07721300851611033,0.0,0.0,-0.463278051096662,0.0,0.0,1761043592.6750124
27,11,-0.07240602836649139,0.0,0.0,-0.7964663120314053,0.0,0.0,1761043640.1894534
28,25,-0.10366651173338098,0.0,-0.08,-2.5916627933345247,0.0,-2.0,1761043640.8584661
29,18,-0.0828354114366606,0.0,-0.05555555555555555,-1.4910374058598908,0.0,-1.0,1761043641.2579205
30,16,-0.0856052782265131,0.0,0.0,-1.3696844516242097,0.0,0.0,1761043641.7356877
31,25,-0.05602482735759878,0.0,0.0,-1.4006206839399695,0.0,0.0,1761043642.466877
32,36,-0.05321613533035562,0.0,0.0,-1.9157808718928024,0.0,0.0,1761043643.1928124
33,40,-0.06056921942908816,0.0,0.0,-2.4227687771635265,0.0,0.0,1761043689.8354058
34,23,-0.07614416662124149,0.0,-0.08695652173913043,-1.7513158322885543,0.0,-2.0,1761043690.3161836
35,39,-0.059803417648867326,0.0,0.0,-2.3323332883058256,0.0,0.0,1761043691.4446087
36,7,-0.04553404659980661,0.0,0.0,-0.3187383261986463,0.0,0.0,1761043691.6318464
37,28,-0.054116093449371676,0.0,0.0,-1.515250616582407,0.0,0.0,1761043692.6439528
38,36,-0.0518512865320182,0.0,0.0,-1.8666463151526551,0.0,0.0,1761043740.8475244
39,24,-0.041692265196475266,0.0,0.0,-1.0006143647154064,0.0,0.0,1761043741.3563156
40,6,-0.10528019272758159,0.0,0.0,-0.6316811563654895,0.0,0.0,1761043741.8013086
41,12,-0.05501713847706688,0.0,0.0,-0.6602056617248026,0.0,0.0,1761043742.5732
42,29,-0.03971080932116074,0.0,0.0,-1.1516134703136613,0.0,0.0,1761043743.3826962
43,26,-0.13675822111260397,0.0,0.0,-3.5557137489277033,0.0,0.0,1761043791.454077
44,30,-0.046218091253456176,0.0,-0.1,-1.3865427376036852,0.0,-3.0,1761043792.219561
45,29,-0.06643463810322736,0.0,-0.034482758620689655,-1.9266045049935936,0.0,-1.0,1761043792.760735
46,24,-0.07490353161146855,0.0,0.0,-1.7976847586752454,0.0,0.0,1761043793.2839487
47,31,-0.03967829816986711,0.0,0.0,-1.2300272432658803,0.0,0.0,1761043794.0447268
48,22,-0.04591148894202754,0.0,0.0,-1.0100527567246058,0.0,0.0,1761043794.5339556
49,13,-0.031417669201597005,0.0,0.0,-0.4084296996207611,0.0,0.0,1761043794.9171462
