episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,17,-0.027455354214618772,0.0,-0.058823529411764705,-0.4667410216485191,0.0,-1.0,1761047086.707158
2,20,-0.030602819663103898,0.05,0.0,-0.612056393262078,1.0,0.0,1761047087.0274763
3,4,-0.0951126959823069,0.0,0.0,-0.3804507839292276,0.0,0.0,1761047087.1809382
4,13,-0.03308266570671329,0.0,-0.7692307692307693,-0.43007465418727275,0.0,-10.0,1761047087.6177008
5,19,-0.03583655487153912,0.0,0.0,-0.6808945425592432,0.0,0.0,1761047088.062831
6,24,-0.026416234543262876,0.0,-0.125,-0.633989629038309,0.0,-3.0,1761047088.5233235
7,27,-0.01904731804553295,0.0,0.0,-0.5142775872293897,0.0,0.0,1761047088.8476138
8,10,-0.053810863302408515,0.1,0.0,-0.5381086330240852,1.0,0.0,1761047089.046278
9,21,-0.01387025508630941,0.047619047619047616,0.0,-0.2912753568124976,1.0,0.0,1761047089.5485692
10,12,-0.02348389249866624,0.08333333333333333,0.0,-0.2818067099839949,1.0,0.0,1761047089.888291
