episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,27,-0.00404613157926864,0.01894458437938984,-0.2222222222222222,-0.3217678431852694,-0.10924555264025326,0.5115037782435257,-6.0,-8.687731766002274,1,True,False,False,1761334315.176999
2,1,-0.00299442747060347,0.034307820566994884,0.0,0.0,-0.00299442747060347,0.034307820566994884,0.0,0.0,0,True,False,False,1761334315.2293491
3,4,-0.0031630415397513358,0.5229105629016572,0.0,-0.313604470001416,-0.012652166159005343,2.0916422516066286,0.0,-1.254417880005664,0,False,True,False,1761334315.3190112
4,1,-0.002912999520332944,0.034317669658787464,0.0,0.0,-0.002912999520332944,0.034317669658787464,0.0,0.0,0,True,False,False,1761334315.864882
5,31,-0.0051963836350371485,0.01888277497575461,0.0,-0.3046754801634089,-0.1610878926861516,0.5853660242483929,0.0,-9.444939885065676,0,True,False,False,1761334316.1807954
6,34,-0.0058196812789160475,0.019011173592142667,-0.17647058823529413,-0.20356399418834722,-0.19786916348314562,0.6463799021328507,-6.0,-6.9211758024038055,1,True,False,False,1761334316.6054497
7,18,-0.0028592477025263584,0.13109554268593082,0.0,0.0,-0.05146645864547445,2.359719768346755,0.0,0.0,0,False,True,False,1761334316.865498
8,77,-0.006431173810260753,0.04102037197710977,0.0,0.0,-0.49520038339007794,3.158568642237452,0.0,0.0,0,False,True,False,1761334317.8518796
9,42,-0.006902518592808969,0.0647765317660933,0.0,0.0,-0.2899057808979767,2.7206143341759184,0.0,0.0,0,False,True,False,1761334318.52454
10,54,-0.008171210842206431,0.052523466238847405,0.0,0.0,-0.44124538547914727,2.83626717689776,0.0,0.0,0,False,True,False,1761334319.5668046
11,8,-0.004879372373092572,0.023139205425874304,-0.75,-1.0346828748491386,-0.03903497898474058,0.18511364340699443,-6.0,-8.277462998793109,1,True,False,False,1761334319.7083623
12,4,-0.0018613354361985861,0.028783231940195386,0.0,0.0,-0.0074453417447943445,0.11513292776078154,0.0,0.0,0,True,False,False,1761334319.7767005
13,11,-0.002759404150696983,0.02183788866362558,0.0,0.0,-0.030353445657666813,0.2402167752998814,0.0,0.0,0,True,False,False,1761334319.9081933
14,3,-0.0021999200900996566,0.03064830439324166,0.0,0.0,-0.00659976027029897,0.09194491317972497,0.0,0.0,0,True,False,False,1761334319.9862847
15,106,-0.0070398796274320965,0.017504899156305757,0.0,0.0,-0.7462272405078022,1.8555193105684102,0.0,0.0,0,False,False,True,1761334321.070912
16,27,-0.015767366802936954,0.013293094637372263,-0.2222222222222222,-1.5743914056510249,-0.42571890367929777,0.3589135552090511,-6.0,-42.50856795257767,1,True,False,False,1761334321.4233472
17,22,-0.004474714062079711,0.1101862374753519,0.0,0.0,-0.09844370936575364,2.424097224457742,0.0,0.0,0,False,True,False,1761334321.7008126
18,1,-0.0011072963687848612,0.03462476135447368,0.0,0.0,-0.0011072963687848612,0.03462476135447368,0.0,0.0,0,True,False,False,1761334322.5958915
19,11,-0.006178648509370068,0.20131407522609318,0.0,0.0,-0.06796513360307074,2.214454827487025,0.0,0.0,0,False,True,False,1761334322.784302
20,54,-0.005715164024194971,0.01797865571285631,-0.1111111111111111,-0.41377628778482345,-0.30861885730652844,0.9708474084942407,-6.0,-22.343919540380465,1,True,False,False,1761334323.352314
21,15,-0.013670316482589455,0.014540005296533758,0.0,0.0,-0.20505474723884182,0.21810007944800636,0.0,0.0,0,True,False,False,1761334323.5815191
22,18,-0.0067082974474930125,0.01867955680686216,-0.3333333333333333,-1.363929704354045,-0.12074935405487422,0.3362320225235189,-6.0,-24.55073467837281,1,True,False,False,1761334323.7885394
23,1,-0.0029591740451797937,0.034312151347819175,-6.0,0.0,-0.0029591740451797937,0.034312151347819175,-6.0,0.0,1,True,False,False,1761334323.8245559
