episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,53,-0.17487295866271732,-0.0020689839047697803,0.0,-9.268266809124018,-0.10965614695279835,0.0
2,25,-0.1615757836393707,8.922128582813826e-05,0.0,-4.0393945909842675,0.0022305321457034566,0.0
3,48,-0.20086268733918966,-0.0069059589064905435,-0.041666666666666664,-9.641408992281104,-0.3314860275115461,-2.0
