episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,31,-0.13846096631206387,0.004517294465491263,0.0,-4.29228995567398,0.14003612843022917,0.0
2,89,-0.14012008864290748,0.003626394414067982,-0.011235955056179775,-12.470687889218766,0.3227491028520504,-1.0
3,37,-0.18300850113896566,-0.0031241448285704255,-0.05405405405405406,-6.771314542141729,-0.11559335865710574,-2.0
4,54,-0.11378624086893636,0.0065960514752283,-0.07407407407407407,-6.144457006922564,0.3561867796623282,-4.0
