episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,1,-0.253255826825454,0.013312439388388938,0.0,-0.253255826825454,0.013312439388388938,0.0
2,22,-0.08776599765353926,0.014553381566934491,-0.045454545454545456,-1.9308519483778637,0.3201743944725588,-1.0
3,20,-0.08040337853496618,0.015379088077026043,0.0,-1.6080675706993237,0.30758176154052086,0.0
4,28,-0.12549681752565287,0.007237439009483125,-0.17857142857142858,-3.5139108907182806,0.2026482922655275,-5.0
5,18,-0.10670909216012997,0.009548063917807277,-0.05555555555555555,-1.9207636588823394,0.17186515052053097,-1.0
6,44,-0.08817377291986622,0.013223962285424506,0.0,-3.8796460084741136,0.5818543405586782,0.0
