episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,183,-0.0027068515446460628,-0.0007288490100213585,0.0,-0.027214073328268425,-0.4953538326702295,-0.1333793688339086,0.0,-4.980175419073122,0,False,True,1764248365.477694
2,225,-0.0024294490841770687,-0.0008703031480082801,-0.013333333333333334,-0.026441847238385194,-0.5466260439398405,-0.19581820830186303,-3.0,-5.949415628636669,1,False,True,1764248402.9382348
3,25,-0.0027946655251629908,-0.0026860594314485464,0.0,-0.060793879501577705,-0.06986663812907477,-0.06715148578621366,0.0,-1.5198469875394427,0,False,True,1764248428.7936118
4,140,-0.002096802587793987,0.001399075582852839,-0.17142857142857143,-0.026907865677039917,-0.2935523622911582,0.19587058159939746,-24.0,-3.7671011947855884,8,False,True,1764248503.2782772
5,144,-0.0020858415754588322,0.000529285139707567,-0.041666666666666664,-0.01388797625575707,-0.3003611868660718,0.07621706011788965,-6.0,-1.999868580829018,2,False,True,1764248546.9362967
6,210,-0.0020225272482318505,0.0008812508095146026,-0.02857142857142857,-0.027082529199663082,-0.4247307221286886,0.18506266999806653,-6.0,-5.687331131929247,2,False,True,1764248609.8384154
7,128,-0.002079751476480516,-0.0004959430638828664,-0.046875,-0.0162409057384877,-0.26620818898950604,-0.0634807121770069,-6.0,-2.078835934526426,2,False,True,1764248645.380822
8,142,-0.0031363820634004148,-0.00405966551262639,-0.02112676056338028,-0.005088812374090081,-0.4453662530028589,-0.5764725027929474,-3.0,-0.7226113571207915,1,False,True,1764248706.028153
9,215,-0.0013932852136073512,0.0031250027800104867,-0.04186046511627907,-0.03602488934882638,-0.2995563209255805,0.6718755977022547,-9.0,-7.745351209997672,3,False,True,1764248773.7497375
10,26,-0.0012261675946845965,0.008780209165550099,-0.11538461538461539,-0.0226510546069788,-0.031880357461799506,0.22828543830430256,-3.0,-0.5889274197814488,1,True,False,1764248791.4948747
11,251,-0.001881094152880721,0.0011875249835048927,-0.08366533864541832,-0.04935812185033065,-0.47215463237306093,0.29806877085972805,-21.0,-12.388888584432994,7,False,True,1764248858.410687
12,53,-0.0019226176984246546,0.0013870920596915973,-0.11320754716981132,-0.03260243050890884,-0.1018987380165067,0.07351587916365465,-6.0,-1.7279288169721687,2,False,True,1764248885.9548547
13,77,-0.003055750637115514,-0.0032423440396877,-0.07792207792207792,-0.03283174830160984,-0.23529279905789457,-0.2496604910559529,-6.0,-2.528044619223958,2,False,True,1764248924.7214396
14,172,-0.003106802771023727,-0.0037301517270880075,-0.12209302325581395,-0.026187784957390953,-0.534370076616081,-0.6415860970591373,-21.0,-4.504299012671244,7,False,True,1764249048.0566733
15,220,-0.00298122887307662,0.003531509477988968,-0.05454545454545454,-0.023436760126331477,-0.6558703520768564,0.776932085157573,-12.0,-5.156087227792925,4,False,True,1764249098.1589308
16,20,-0.000941623756631057,-0.000698384445335315,0.0,0.0,-0.01883247513262114,-0.0139676889067063,0.0,0.0,0,False,True,1764249121.7609746
17,400,-0.0023856444171044015,0.00019032826980000612,0.0,-0.008026234791608695,-0.9542577668417606,0.07613130792000244,0.0,-3.210493916643478,0,False,True,1764249205.0359223
18,400,-0.0022269889099475206,-0.0008097499479015226,-0.0225,-0.02641766614026423,-0.8907955639790083,-0.32389997916060903,-9.0,-10.567066456105692,3,False,True,1764249259.030817
19,91,-0.001851863120038915,0.00023017055427981275,-0.03296703296703297,-0.022251350360617646,-0.16851954392354127,0.02094552043946296,-3.0,-2.0248728828162057,1,False,True,1764249271.7672508
20,40,-0.0034733451819555497,-0.004886245577800407,-0.225,-0.07183799793612838,-0.138933807278222,-0.1954498231120163,-9.0,-2.8735199174451354,3,False,True,1764249319.824998
