episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,75,-0.17808212117299632,-0.0004257222507848487,0.0,-13.356159087974724,-0.03192916880886365,0.0
2,31,-0.15903183989500191,0.0004913464914236062,-0.06451612903225806,-4.929987036745059,0.01523174123413179,-2.0
3,122,-0.1731653490567267,-0.0023788045168701456,0.0,-21.126172584920656,-0.2902141510581578,0.0
