episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,29,-0.16863858191457493,-0.000846002265675672,0.0,-4.890518875522673,-0.024534065704594488,0.0
2,27,-0.17832955974125134,-0.0031032076913054293,-0.14814814814814814,-4.814898113013786,-0.08378660766524659,-4.0
3,73,-0.19467941040724485,-0.0049960937264050195,-0.0136986301369863,-14.211596959728874,-0.36471484202756643,-1.0
