episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,33,-0.006504932728555604,0.018263429148577443,0.0,-0.005567270527508217,-0.2146627800423349,0.6026931619030557,0.0,-0.18371992740777116,0,1761303857.5710976
2,1,-0.00292053714078648,0.034316977601488,0.0,0.0,-0.00292053714078648,0.034316977601488,0.0,0.0,0,1761303857.6206503
3,118,-0.023648199156972985,0.005729759788349904,0.0,0.0,-2.7904875005228122,0.6761116550252886,0.0,0.0,0,1761303858.6016304
4,92,-0.043474275620906944,-0.008247840796097836,0.0,-0.0075151491980627065,-3.999633357123439,-0.758801353241001,0.0,-0.691393726221769,0,1761303860.8632805
5,15,-0.023143136869906548,0.008378890979187151,0.0,0.0,-0.3471470530485982,0.12568336468780728,0.0,0.0,0,1761303861.4231033
6,84,-0.037879491167654246,-0.0043187160149630865,0.0,0.0,-3.1818772580829564,-0.36277214525689927,0.0,0.0,0,1761303929.1625507
7,1,-0.0029228726776608168,0.034316773345113294,-3.0,0.0,-0.0029228726776608168,0.034316773345113294,-3.0,0.0,1,1761303931.2427144
8,62,-0.0189882458481977,0.00963913728155759,0.0,0.0,-1.1772712425882574,0.5976265114565706,0.0,0.0,0,1761303931.7984748
9,9,-0.003144694727063608,0.022125798682417732,-0.3333333333333333,-0.1538490957002221,-0.02830225254357247,0.1991321881417596,-3.0,-1.3846418613019988,1,1761303932.5997207
10,1,-0.0029541664411284908,0.03431285129234196,0.0,0.0,-0.0029541664411284908,0.03431285129234196,0.0,0.0,0,1761303932.6544845
11,400,-0.025125031530412213,0.001677492147423876,0.0,0.0,-10.050012612164885,0.6709968589695504,0.0,0.0,0,1761303998.7631161
12,6,-0.005047190381296777,0.024515537120926467,0.0,0.0,-0.030283142287780663,0.1470932227255588,0.0,0.0,0,1761303998.8640497
13,1,-0.002928143274621993,0.0343157617575478,0.0,0.0,-0.002928143274621993,0.0343157617575478,0.0,0.0,0,1761303998.911717
14,93,-0.011682247596943028,0.02305763076168638,0.0,-0.016622017178176716,-1.0864490265157016,2.1443596608368334,0.0,-1.5458475975704344,0,1761303999.7832224
15,8,-0.00876444954900631,0.021487446976132807,0.0,0.0,-0.07011559639205048,0.17189957580906245,0.0,0.0,0,1761304000.4540577
16,1,-0.002986958600407756,0.03430860645693323,0.0,0.0,-0.002986958600407756,0.03430860645693323,0.0,0.0,0,1761304000.4879363
17,1,-0.0029160490805877127,0.03431746183141171,-3.0,0.0,-0.0029160490805877127,0.03431746183141171,-3.0,0.0,1,1761304000.5204673
18,42,-0.011301817405502438,0.01622634327277085,0.0,-0.023933605611985747,-0.4746763310311024,0.6815064174563756,0.0,-1.0052114357034014,0,1761304000.9355514
19,1,-0.0028331622829483433,0.0343425978331906,-3.0,0.0,-0.0028331622829483433,0.0343425978331906,-3.0,0.0,1,1761304065.6794317
20,3,-0.004103345214232215,0.030176069432509316,-1.0,-0.04299411544505402,-0.012310035642696645,0.09052820829752795,-3.0,-0.12898234633516206,1,1761304065.7489834
21,45,-0.011651426502185104,0.014797620402833243,0.0,0.0,-0.5243141925983297,0.665892918127496,0.0,0.0,0,1761304066.2284281
22,117,-0.008357928134258872,0.02357284076550095,0.0,0.0,-0.977877591708288,2.758022369563611,0.0,0.0,0,1761304067.070136
23,1,-0.0030021275851670865,0.03430684219593694,-3.0,0.0,-0.0030021275851670865,0.03430684219593694,-3.0,0.0,1,1761304067.1318204
24,1,-0.0012299285561564541,0.03461447407531226,-3.0,0.0,-0.0012299285561564541,0.03461447407531226,-3.0,0.0,1,1761304067.1774805
25,61,-0.007117146127990308,0.032939292803017606,0.0,0.0,-0.4341459138074088,2.009296860984074,0.0,0.0,0,1761304067.9830024
26,16,-0.007826538468194297,0.0795387394006002,0.0,0.0,-0.12522461549110875,1.2726198304096032,0.0,0.0,0,1761304068.372526
27,16,-0.004202806735087782,0.020578095665655702,-0.1875,-0.11214870370487712,-0.06724490776140452,0.32924953065049123,-3.0,-1.7943792592780339,1,1761304068.964556
28,25,-0.00966586355554837,0.016111077807665936,0.0,0.0,-0.24164658888870924,0.4027769451916484,0.0,0.0,0,1761304069.2675624
29,80,-0.017707596435917954,0.009276890815173069,0.0,0.0,-1.4166077148734362,0.7421512652138456,0.0,0.0,0,1761304070.1025054
30,1,-0.0028953656644149562,0.034319458230303024,-3.0,0.0,-0.0028953656644149562,0.034319458230303024,-3.0,0.0,1,1761304070.1960075
31,1,-0.002918384927118678,0.03431692836798783,0.0,0.0,-0.002918384927118678,0.03431692836798783,0.0,0.0,0,1761304070.446961
32,31,-0.008967314474725471,0.01736968586262695,-0.0967741935483871,-0.07285641367666164,-0.2779867487164896,0.5384602617414354,-3.0,-2.258548823976511,1,1761304070.7286093
33,21,-0.004850775273069104,0.06562636958862451,0.0,0.0,-0.10186628073445117,1.3781537613611148,0.0,0.0,0,1761304070.9431407
34,116,-0.00728036859189252,0.02459901101093182,0.0,0.0,-0.8445227566595324,2.8534852772680908,0.0,0.0,0,1761304145.5679631
