episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,96,-0.023130988592545653,0.006969137246183418,0.0,0.0,-2.2205749048843826,0.6690371756336081,0.0,0.0,0,1761293939.7643569
2,129,-0.032907496292590786,0.001285200938445047,-0.5348837209302325,-0.08939258784601686,-4.2450670217442115,0.16579092105941107,-69.0,-11.531643832136176,23,1761293941.4279647
3,60,-0.027940659313271953,0.0024929043969124506,0.0,0.0,-1.6764395587963172,0.14957426381474703,0.0,0.0,0,1761293942.4011643
4,56,-0.017080166641066354,0.010614223296657179,-0.05357142857142857,-0.053400667474743625,-0.9564893318997157,0.594396504612802,-3.0,-2.990437378585643,1,1761294000.9130595
5,9,-0.0050772013571018645,0.1318034523030226,0.0,0.0,-0.04569481221391678,1.1862310707272032,0.0,0.0,0,1761294003.0971081
6,325,-0.02942459583047487,0.0015097382670427053,-0.08307692307692308,-0.017089486979812708,-9.562993644904333,0.49066493678887924,-27.0,-5.55408326843913,9,1761294056.852513
7,72,-0.016663853911276203,0.011620151900898693,0.0,0.0,-1.1997974816118866,0.8366509368647059,0.0,0.0,0,1761294057.4284096
8,48,-0.013504383541761098,0.013780513642553982,0.0,0.0,-0.6482104100045327,0.6614646548425911,0.0,0.0,0,1761294109.052743
9,133,-0.013566170421346264,0.012247131589494281,0.0,0.0,-1.804300666039053,1.6288685014027393,0.0,0.0,0,1761294111.135064
10,185,-0.01941613274215129,0.008813990693766064,-0.0972972972972973,-0.01335539293213886,-3.5919845572979887,1.6305882783467218,-18.0,-2.470747692445689,6,1761294165.678897
11,193,-0.02020529246529001,0.006289376690341258,-0.29533678756476683,-0.02814460429946145,-3.8996214458009724,1.2138497012358629,-57.0,-5.43190862979606,19,1761294167.609586
12,127,-0.01151364373992876,0.021709977345894717,0.0,0.0,-1.4622327549709524,2.757167122928629,0.0,0.0,0,1761294168.73465
13,131,-0.020380359684791148,0.007755659239685434,0.0,0.0,-2.6698271187076403,1.0159913603987918,0.0,0.0,0,1761294236.7225165
14,43,-0.005348189360752431,0.04163439146659964,0.0,0.0,-0.22997214251235454,1.7902788330637844,0.0,0.0,0,1761294237.36074
15,207,-0.011792658935948193,0.014301326774743937,0.0,0.0,-2.441080399741276,2.960374642371995,0.0,0.0,0,1761294239.704723
16,86,-0.01588948781011367,0.011534313675661573,0.0,0.0,-1.3664959516697757,0.9919509761068952,0.0,0.0,0,1761294240.4953988
17,77,-0.019143690224389203,0.02214508872659654,0.0,0.0,-1.4740641472779685,1.7051718319479336,0.0,0.0,0,1761294306.565768
18,14,-0.009202188098879132,0.018581304526406058,0.0,0.0,-0.12883063338430786,0.2601382633696848,0.0,0.0,0,1761294306.885376
19,54,-0.007300066218783668,0.029718149186248672,0.0,0.0,-0.3942035758143181,1.6047800560574284,0.0,0.0,0,1761294308.108291
20,2,-0.005045280074512503,0.5171062945541606,0.0,-0.16089252980254667,-0.010090560149025006,1.0342125891083211,0.0,-0.32178505960509335,0,1761294308.458045
21,57,-0.010015236820988257,0.016528475314304833,0.0,0.0,-0.5708684987963306,0.9421230929153754,0.0,0.0,0,1761294309.6360836
22,96,-0.007572445181665327,0.027456828091331015,-0.5625,-0.10956836349028982,-0.7269547374398714,2.6358554967677774,-54.0,-10.518562895067824,18,1761294379.718991
23,55,-0.011743909722687282,0.032566192494054576,0.0,0.0,-0.6459150347478005,1.7911405871730017,0.0,0.0,0,1761294380.2565918
24,75,-0.01777056100263196,0.02404757194942635,0.0,-0.0015395642811541546,-1.3327920751973972,1.8035678962069763,0.0,-0.1154673210865616,0,1761294381.3875723
25,55,-0.013744952908479222,0.030850530638427198,0.0,-0.004287303360868519,-0.7559724099663572,1.696779185113496,0.0,-0.23580168484776853,0,1761294382.3397274
26,9,-0.006767789030977248,0.13144141469162854,0.0,0.0,-0.06091010127879523,1.1829727322246568,0.0,0.0,0,1761294383.1982129
27,53,-0.01163347631468771,0.03399315886289086,0.0,0.0,-0.6165742446784487,1.8016374197332155,0.0,0.0,0,1761294452.5507426
28,11,-0.0038386322603667813,0.11155998658004694,0.0,0.0,-0.042224954864034596,1.2271598523805163,0.0,0.0,0,1761294452.9641533
29,107,-0.015665904181854595,0.010528129156892208,0.0,-0.017380209859555164,-1.6762517474584417,1.1265098197874663,0.0,-1.8596824549724027,0,1761294454.6489234
30,155,-0.01173934658992278,0.01759869554128995,-0.2709677419354839,-0.026576856806185278,-1.819598721438031,2.7277978088999424,-42.0,-4.119412804958718,14,1761294455.9727206
31,34,-0.011729920662712801,0.014807046588746134,-1.0588235294117647,-0.08708837592416077,-0.39881730253223524,0.5034395840173685,-36.0,-2.961004781421466,12,1761294456.3199103
32,5,-0.007707517115529451,0.22178747600320028,0.0,0.0,-0.038537585577647256,1.1089373800160014,0.0,0.0,0,1761294457.16645
33,92,-0.006265795125685833,0.028392023884949057,0.0,-0.00047938057954144083,-0.5764531515630966,2.6120661974153134,0.0,-0.04410301331781256,0,1761294532.097266
34,44,-0.01385427494554494,0.035244258993141715,-0.6818181818181818,-0.04756859861432861,-0.6095880976039774,1.5507473956982356,-30.0,-2.093018339030459,10,1761294532.8183918
35,63,-0.008630372001303158,0.0326296129080671,-0.42857142857142855,-0.02017131583082792,-0.543713436082099,2.0556656132082276,-27.0,-1.270792897342159,9,1761294533.704686
36,117,-0.010884693436008201,0.021481186718251465,-0.3333333333333333,-0.04642837051619884,-1.2735091320129595,2.5132988460354215,-39.0,-5.432119350395264,18,1761294534.9801116
37,71,-0.013055582637598677,0.014160738301439007,0.0,-0.011276391995871209,-0.9269463672695061,1.0054124194021694,0.0,-0.8006238317068558,0,1761294535.8061407
38,59,-0.006668832425179261,0.03458029628901361,0.0,0.0,-0.3934611130855764,2.0402374810518027,0.0,0.0,0,1761294612.5095465
39,118,-0.009752996588922305,0.023394839943712838,0.0,-0.006549913258581074,-1.150853597492832,2.7605911133581147,0.0,-0.7728897645125667,0,1761294613.699832
40,149,-0.011607112372594396,0.011947792483424962,-0.785234899328859,-0.11467643577408504,-1.729459743516565,1.7802210800303193,-117.0,-17.08678893033867,39,1761294614.875601
41,52,-0.006496204031797625,0.03640258464171812,-0.057692307692307696,-0.002870474322004331,-0.33780260965347647,1.892934401369342,-3.0,-0.14926466474422523,1,1761294615.3588567
42,80,-0.008201664662633916,0.027869936481107704,0.0,-0.025397189299862805,-0.6561331730107133,2.2295949184886164,0.0,-2.0317751439890244,0,1761294616.3985035
43,148,-0.01145531076119477,0.02040263601772855,0.0,-0.007446463425127152,-1.695385992656826,3.0195901306238255,0.0,-1.1020765869188185,0,1761294691.305386
44,64,-0.006407657650181038,0.030896823043955718,-0.515625,-0.11490827310782757,-0.41009008961158644,1.977396674813166,-33.0,-7.354129478900965,11,1761294692.0155268
45,41,-0.0059971804354536145,0.042295038233127136,0.0,0.0,-0.2458843978535982,1.7340965675582125,0.0,0.0,0,1761294692.9115665
46,62,-0.007122405018834066,0.03293740927564164,0.0,0.0,-0.4415891111677121,2.042119375089782,0.0,0.0,0,1761294693.9853156
47,24,-0.005940943917762367,0.06064065064254543,0.0,0.0,-0.1425826540262968,1.4553756154210904,0.0,0.0,0,1761294694.6318078
48,52,-0.010022919395537983,0.016051346712383424,0.0,0.0,-0.5211918085679751,0.834670029043938,0.0,0.0,0,1761294766.2829454
49,46,-0.00543852256510135,0.0402406616252025,0.0,0.0,-0.2501720379946621,1.8510704347593148,0.0,0.0,0,1761294767.084077
50,124,-0.017995580052924467,0.010599476874478311,-0.2903225806451613,-0.07788086146986448,-2.231451926562634,1.3143351324353105,-36.0,-9.657226822263196,12,1761294768.5612466
