episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,38,-0.1546062894731561,0.0,-0.13157894736842105,-5.875038999979932,0.0,-5.0,5,1761051075.3449981
2,22,-0.17210014813025207,0.0,0.0,-3.7862032588655454,0.0,0.0,0,1761051075.8388214
3,32,-0.15912261546492987,0.0,0.0,-5.091923694877756,0.0,0.0,0,1761051077.442551
4,40,-0.09978294440260507,0.0,-0.025,-3.991317776104203,0.0,-1.0,1,1761051112.7258844
5,30,-0.06513824513932936,0.03333333333333333,0.0,-1.9541473541798808,1.0,0.0,0,1761051113.3672044
6,28,-0.20546807729458036,0.0,0.0,-5.75310616424825,0.0,0.0,0,1761051113.8544266
7,66,-0.18025201871401048,0.0,-0.045454545454545456,-11.89663323512469,0.0,-3.0,3,1761051115.1490772
8,7,-0.14023401520442833,0.0,0.0,-0.9816381064309984,0.0,0.0,0,1761051115.6628363
9,88,-0.188082151412576,0.0,0.0,-16.55122932430669,0.0,0.0,0,1761051149.735487
10,64,-0.11286450846625527,0.0,0.0,-7.2233285418403375,0.0,0.0,0,1761051150.7106035
