episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,19,-0.002633625889823225,0.05263157894736842,0.0,-0.05003889190664128,1.0,0.0,0,1761058547.3423448
2,7,-0.008549493385210664,0.14285714285714285,0.0,-0.05984645369647465,1.0,0.0,0,1761058548.4369414
3,12,-0.008689120125061954,0.08333333333333333,-0.5,-0.10426944150074344,1.0,-6.0,6,1761058551.153611
4,17,-0.005402758479909969,0.058823529411764705,0.0,-0.09184689415846947,1.0,0.0,0,1761058553.4137948
5,19,-0.004870489048113181,0.05263157894736842,0.0,-0.09253929191415045,1.0,0.0,0,1761058555.6127312
6,4,-0.011540629816517569,0.25,0.0,-0.046162519266070276,1.0,0.0,0,1761058556.1541433
7,3,-0.011020540464634673,0.0,0.0,-0.03306162139390402,0.0,0.0,0,1761058557.890237
8,9,-0.004923016334304327,0.1111111111111111,0.0,-0.044307147008738945,1.0,0.0,0,1761058560.7397857
9,20,-0.001749733650251704,0.05,0.0,-0.03499467300503408,1.0,0.0,0,1761058563.5837758
10,5,-0.027533003508508173,0.2,-0.8,-0.13766501754254087,1.0,-4.0,4,1761058564.2447374
