episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at,pid,agent
1,1,-2.4844205351388205e-05,0.15,0.0,0.0,-2.4844205351388205e-05,0.15,0.0,0.0,0,True,False,1762955284.4249537,pid_14860,KL004
1,9,-0.001293721431434,0.0019619096801017,0.0,0.0,-0.0116434928829068,0.0176571871209154,0.0,0.0,0,False,True,1762955284.5509794,pid_32724,KL002
1,14,-0.001399371062382,0.0013555360443811,0.0,0.0,-0.0195911948733489,0.0189775046213366,0.0,0.0,0,False,True,1762955284.64489,pid_29176,KL002
1,27,-0.0012012566121018,0.0017493987127733,0.0,0.0,-0.0324339285267492,0.047233765244881,0.0,0.0,0,False,True,1762955284.851124,pid_22280,KL004
1,27,-0.0007204986030652,0.0099673309454154,0.0,0.0,-0.019453462282761,0.269117935526217,0.0,0.0,0,True,False,1762955284.85932,pid_21588,KL001
1,40,-0.0037977703173447,-0.0055535927225825,0.0,0.0,-0.1519108126937912,-0.2221437089033023,0.0,0.0,0,False,True,1762955285.0768774,pid_18840,KL001
1,41,-0.0026154240962377,-0.000709214065622,0.0,0.0,-0.107232387945749,-0.0290777766905054,0.0,0.0,0,False,True,1762955285.1205018,pid_18840,KL003
1,42,-0.0026081531872496,-0.0008588260128084,0.0,0.0,-0.1095424338644858,-0.0360706925379534,0.0,0.0,0,False,True,1762955285.130038,pid_3772,KL006
1,45,-0.0033617252407433,-0.0045747457547304,0.0,-0.000618782509574,-0.1512776358334506,-0.2058635589628694,0.0,-0.0278452129308312,0,False,True,1762955285.184842,pid_30628,KL003
1,45,-0.0022002010109636,-0.000291321029652,-0.0666666666666666,-0.0207279380945114,-0.099009045493364,-0.0131094463343404,-3.0,-0.9327572142530146,1,False,True,1762955285.187841,pid_40004,KL001
1,45,-0.0014040418803002,0.0018047015341367,-0.0666666666666666,-0.0123830376556362,-0.0631818846135128,0.0812115690361546,-3.0,-0.5572366945036319,1,False,True,1762955285.19336,pid_21540,KL004
1,49,-0.0027595699047881,-0.0011821954848188,0.0,0.0,-0.1352189253346197,-0.0579275787561214,0.0,0.0,0,False,True,1762955285.2620015,pid_30628,KL001
1,49,-0.0025339729054922,-0.0029458433969382,0.0,0.0,-0.1241646723691218,-0.1443463264499757,0.0,0.0,0,False,True,1762955285.2760658,pid_21540,KL003
1,51,-0.0016471197754626,-0.0025284210043694,0.0,0.0,-0.0840031085485976,-0.1289494712228399,0.0,0.0,0,False,True,1762955285.3086634,pid_26420,KL002
1,55,-0.0036002941013826,-0.0051577531992238,0.0,0.0,-0.1980161755760473,-0.2836764259573141,0.0,0.0,0,False,True,1762955285.3695548,pid_18840,KL002
1,55,-0.0029376722553228,-0.0030474528788475,0.0,-0.0272043516244693,-0.1615719740427573,-0.1676099083366161,0.0,-1.496239339345812,0,False,True,1762955285.373569,pid_8304,KL003
1,55,-0.0031224130392122,-0.0015550974429087,0.0,0.0,-0.1717327171566744,-0.0855303593599838,0.0,0.0,0,False,True,1762955285.373569,pid_32724,KL005
1,55,-0.0017505908091293,-0.0007245759921392,0.0,0.0,-0.0962824945021156,-0.0398516795676592,0.0,0.0,0,False,True,1762955285.3760862,pid_33852,KL005
1,56,-0.0032436547856325,-0.0030776658877501,0.0,0.0,-0.1816446679954201,-0.1723492897140101,0.0,0.0,0,False,True,1762955285.4158916,pid_26420,KL003
1,64,-0.0030419480507321,-0.0015606984158564,0.0,0.0,-0.1946846752468562,-0.0998846986148113,0.0,0.0,0,False,True,1762955285.536379,pid_30628,KL002
1,64,-0.0007124391991983,0.0094011814967763,-0.046875,-0.0195122683943259,-0.0455961087486939,0.6016756157936884,-3.0,-1.2487851772368603,1,True,False,1762955285.5485764,pid_21588,KL002
1,66,-0.0018752505967509,-0.0005049767264656,0.0,0.0,-0.1237665393855651,-0.0333284639467308,0.0,0.0,0,False,True,1762955285.5860777,pid_30628,KL006
1,66,-0.0012675291853128,0.0025776248396763,0.0,0.0,-0.0836569262306459,0.1701232394186418,0.0,0.0,0,False,True,1762955285.5880785,pid_14860,KL006
1,66,-0.00201978095669,0.0003420535199327,0.0,0.0,-0.1333055431415464,0.0225755323155615,0.0,0.0,0,False,True,1762955285.5890803,pid_8304,KL001
1,67,-0.0027200585864033,-0.0020206412487183,0.0,0.0,-0.1822439252890214,-0.1353829636641281,0.0,0.0,0,False,True,1762955285.6000762,pid_12220,KL002
1,71,-0.002517381945399,-0.0017141482797747,0.0,0.0,-0.1787341181233296,-0.1217045278640087,0.0,0.0,0,False,True,1762955285.6863058,pid_29176,KL003
1,73,-0.0037582773272364,-0.0029217250976362,-0.0410958904109589,-0.0262227399305135,-0.2743542448882591,-0.2132859321274497,-3.0,-1.9142600149274915,1,False,True,1762955285.701812,pid_29176,KL006
1,73,-0.0023635785689103,-0.0015610236138299,-0.0410958904109589,-0.0092673640280318,-0.172541235530454,-0.1139547238095857,-3.0,-0.6765175740463236,1,False,True,1762955285.7078104,pid_2836,KL004
1,75,-0.001244320643726,0.0015987886539307,0.0,0.0,-0.093324048279455,0.1199091490448033,0.0,0.0,0,False,True,1762955285.7550774,pid_21540,KL001
1,76,-0.0030703979330913,-0.0020484947023114,-0.0394736842105263,-0.0073320617697846,-0.2333502429149437,-0.1556855973756735,-3.0,-0.5572366945036319,1,False,True,1762955285.7638783,pid_21540,KL005
1,77,-0.0031592101527256,-0.0032508041040392,-0.0389610389610389,-0.0159241079428341,-0.2432591817598756,-0.2503119160110215,-3.0,-1.226156311598233,1,False,True,1762955285.7917624,pid_22280,KL005
1,77,-0.0023867599443302,-0.0004665416949381,0.0,0.0,-0.1837805157134323,-0.0359237105102349,0.0,0.0,0,False,True,1762955285.7952502,pid_2836,KL001
1,79,-0.0011485049211089,0.004067093069534,-0.0759493670886076,-0.0566695844612459,-0.0907318887676103,0.3213003524931906,-6.0,-4.476897172438432,2,False,True,1762955285.8085067,pid_22280,KL001
