episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,183,-0.01128810855064422,-0.0136047815450247,-0.5737704918032787,0.0,-0.01639344262295082,-0.049999999999999975,0.20309080133639393,-2.065723864767892,-2.48967502273952,-105.0,0.0,-3.0,-9.149999999999995,37.16561664456009,7,False,True,1764412779.3310013
2,63,-0.006935741783451781,0.012167456440927543,-7.619047619047619,0.0,-0.047619047619047616,-0.04999999999999995,0.5934651496501234,-0.4369517323574622,0.7665497557784352,-480.0,0.0,-3.0,-3.149999999999997,37.38830442795778,32,False,True,1764412783.9386818
3,56,-0.012714774020940187,-0.01875402319848036,-2.9464285714285716,0.0,-0.05357142857142857,-0.04999999999999997,0.3181014126916835,-0.7120273451726504,-1.0502252991149001,-165.0,0.0,-3.0,-2.799999999999998,17.813679110734277,11,False,True,1764412791.9714293
4,125,-0.010765959093699567,-0.00856605550654966,-1.68,0.0,-0.024,-0.049999999999999885,0.45884414991869094,-1.345744886712446,-1.0707569383187074,-210.0,0.0,-3.0,-6.249999999999986,57.35551873983637,14,False,True,1764412812.294772
5,198,-0.006134072050769638,0.01913870500733915,0.0,0.0,-0.015151515151515152,-0.05000000000000003,0.1587075889639252,-1.2145462660523882,3.789463591453152,0.0,0.0,-3.0,-9.900000000000006,31.424102614857187,0,False,True,1764412840.2710745
6,80,-0.003213777320837591,0.03629609839700308,-1.125,0.0,-0.0375,-0.04999999999999992,0.18201652438992652,-0.25710218566700727,2.903687871760247,-90.0,0.0,-3.0,-3.999999999999994,14.561321951194122,6,False,True,1764412857.81298
7,93,-0.005196327710912145,0.07282361820418477,-5.483870967741935,0.0,0.0,-0.049999999999999906,0.35802980613949625,-0.48325847711482944,6.772596492989184,-510.0,0.0,0.0,-4.6499999999999915,33.296771970973154,34,True,False,1764412876.9745984
8,97,-0.0023562221627769836,0.09063853289704468,-6.030927835051546,0.0,0.0,-0.049999999999999906,0.5222836431100599,-0.2285535497893674,8.791937691013334,-585.0,0.0,0.0,-4.849999999999991,50.66151338167582,39,True,False,1764412896.7794359
9,131,-0.0031824014163996453,0.06740330069195472,-2.519083969465649,0.0,0.0,-0.049999999999999885,0.21364044226864123,-0.4168945855483535,8.829832390646068,-330.0,0.0,0.0,-6.549999999999985,27.986897937192,22,True,False,1764412914.847502
10,80,-0.0038588093615076814,0.09251912444022528,-5.25,0.0,0.0,-0.04999999999999992,0.3606945805910758,-0.3087047489206145,7.401529955218022,-420.0,0.0,0.0,-3.999999999999994,28.855566447286062,28,True,False,1764412925.8643863
11,51,-0.0013611264496849258,0.13686635501824593,-2.0588235294117645,0.0,0.0,-0.04999999999999998,0.19862661911604484,-0.06941744893393122,6.980184105930543,-105.0,0.0,0.0,-2.549999999999999,10.129957574918286,7,True,False,1764412935.350432
12,83,-0.0031161853885490975,0.09303807274139272,-4.156626506024097,0.0,0.0,-0.04999999999999992,0.30702550851936045,-0.2586433872495751,7.7221600375355965,-345.0,0.0,0.0,-4.149999999999993,25.483117207106915,23,True,False,1764412951.715449
13,116,-0.0022053719961641458,0.07160898352466594,-4.7844827586206895,0.0,0.0,-0.04999999999999989,0.31822258990944313,-0.25582315155504093,8.306642088861249,-555.0,0.0,0.0,-5.799999999999987,36.9138204294954,37,True,False,1764412966.3793266
14,116,-0.0032197688324708596,0.06454197624736092,-6.982758620689655,0.0,0.0,-0.04999999999999989,0.50288896908559,-0.37349318456661973,7.486869244693867,-810.0,0.0,0.0,-5.799999999999987,58.33512041392844,54,True,False,1764412981.8128357
15,47,-0.002556064759608219,0.12956902832465686,0.0,0.0,0.0,-0.049999999999999996,0.0,-0.1201350437015863,6.089744331258872,0.0,0.0,0.0,-2.3499999999999996,0.0,0,True,False,1764412989.5062325
