episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,167,-0.03185542380360876,0.00040066037855681475,-0.03592814371257485,-0.07957480261767276,-5.3198557752026625,0.06691028321898806,-6.0,-13.28899203715135,1,False,True,1761573773.5278084
2,31,-0.013508789705128877,0.00763940217635284,0.0,0.0,-0.4187724808589952,0.23682146746693805,0.0,0.0,0,False,True,1761573774.0075812
3,23,-0.008078559651266295,0.009097629693755209,0.0,0.0,-0.1858068719791248,0.2092454829563698,0.0,0.0,0,False,True,1761573774.3411996
4,80,-0.03470638201497108,-0.0011084019839781689,-0.075,-0.9379898965806166,-2.7765105611976866,-0.08867215871825351,-6.0,-75.03919172644933,1,False,True,1761573774.8940678
5,196,-0.04503112361717318,-0.004569815345685058,0.0,-0.09085161709012038,-8.826100228965943,-0.8956838077542714,0.0,-17.806916949663595,0,False,True,1761573775.3602297
6,7,-0.011096348812344253,0.152490805023826,0.0,0.0,-0.07767444168640977,1.067435635166782,0.0,0.0,0,True,False,1761573775.3940537
7,25,-0.01944506527906745,0.005211284942757893,0.0,0.0,-0.48612663197668626,0.1302821235689473,0.0,0.0,0,False,True,1761573775.8253353
8,51,-0.03901965227503492,-0.0024932758806502768,0.0,0.0,-1.9900022660267809,-0.1271570699131641,0.0,0.0,0,False,True,1761573776.0847387
9,7,-0.010463746829081836,0.01062335426227308,0.0,0.0,-0.07324622780357284,0.07436347983591156,0.0,0.0,0,False,True,1761573776.2022884
10,156,-0.043307326394392734,-0.0037932688882784046,-0.07692307692307693,-0.2906606422718891,-6.7559429175252665,-0.5917499465714311,-12.0,-45.3430601944147,2,False,True,1761573776.9705935
11,70,-0.040487755187551724,-0.002849463940279381,0.0,0.0,-2.8341428631286205,-0.19946247581955667,0.0,0.0,0,False,True,1761573777.2354913
12,57,-0.03672983681315758,-0.0017083879166764739,-0.10526315789473684,-0.4280864061823234,-2.0936006983499817,-0.09737811125055901,-6.0,-24.400925152392436,1,False,True,1761573777.421766
13,89,-0.032198534634519736,-7.809170879758727e-05,0.0,0.0,-2.8656695824722567,-0.006950162082985267,0.0,0.0,0,False,True,1761573777.9252465
14,102,-0.04469323003275829,-0.004013044383528227,0.0,0.0,-4.558709463341345,-0.4093305271198791,0.0,0.0,0,False,True,1761573778.167274
15,92,-0.01606811349472177,0.005962789515726585,0.0,0.0,-1.478266441514403,0.5485766354468459,0.0,0.0,0,False,True,1761573778.3863277
16,16,-0.012879812930068776,0.008649757289243266,0.0,0.0,-0.20607700688110042,0.13839611662789225,0.0,0.0,0,False,True,1761573778.6517205
