episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,105,-0.027200012246931235,0.0015596845045027811,-0.05714285714285714,-0.12185647700217302,-2.8560012859277797,0.16376687297279202,-6.0,-12.794930085228167,1,False,True,1761573773.3471575
2,30,-0.025949541601649386,0.0032020502087313223,0.0,0.0,-0.7784862480494816,0.09606150626193967,0.0,0.0,0,False,True,1761573774.0037637
3,85,-0.019065578653669202,0.00448349036879299,0.0,-0.0014597996013227413,-1.620574185561882,0.38109668134740415,0.0,-0.12408296611243301,0,False,True,1761573774.4530005
4,68,-0.014217894414414622,0.0065041714603388924,0.0,0.0,-0.9668168201801943,0.4422836593030447,0.0,0.0,0,False,True,1761573774.8700879
5,97,-0.030149784511360633,0.0006247854931525085,-0.061855670103092786,-0.14793543272619508,-2.9245290976019813,0.060604192835793325,-6.0,-14.349736974440923,1,False,True,1761573775.2146335
6,124,-0.02494007787960156,0.0024985051181270284,0.0,-0.08990777781769696,-3.0925696570705936,0.3098146346477515,0.0,-11.148564449394422,0,False,True,1761573775.6481757
7,40,-0.020501772414214893,0.0047188055083035975,0.0,0.0,-0.8200708965685958,0.1887522203321439,0.0,0.0,0,False,True,1761573775.8625953
8,29,-0.016131811607865372,0.006447661831143964,0.0,-1.2596906856573862,-0.4678225366280958,0.18698219310317496,0.0,-36.531029884064196,0,False,True,1761573776.0417132
9,16,-0.012337509707409159,0.008532390199717826,0.0,0.0,-0.19740015531854654,0.13651824319548522,0.0,0.0,0,False,True,1761573776.2223766
10,41,-0.04120212808059159,-0.0024816026781566366,0.0,0.0,-1.689287251304255,-0.1017457098044221,0.0,0.0,0,False,True,1761573776.7335503
11,66,-0.035126266397403565,-0.0013465907934659019,-0.09090909090909091,-0.736319730722327,-2.318333582228635,-0.08887499236874952,-6.0,-48.59710222767359,1,False,True,1761573777.2271886
12,81,-0.02655860653500909,0.002099424456911024,0.0,-0.19490986943862404,-2.1512471293357365,0.17005338100979295,0.0,-15.787699424528547,0,False,True,1761573777.4711454
13,127,-0.023080738712812934,0.003347360249374455,0.0,0.0,-2.9312538165272426,0.4251147516705558,0.0,0.0,0,False,True,1761573777.9720144
14,23,-0.020007514863551915,0.005308081369657028,0.0,0.0,-0.46017284186169405,0.12208587150211164,0.0,0.0,0,False,True,1761573778.042008
15,34,-0.030449125910493233,0.0010351278359441195,-0.35294117647058826,-0.27265327248280385,-1.03527028095677,0.035194346422100065,-12.0,-9.27021126441533,2,False,True,1761573778.2927203
16,86,-0.021779298051803075,0.004017001002305222,0.0,-1.1610305857531182,-1.8730196324550643,0.3454620861982491,0.0,-99.84863037476816,0,False,True,1761573778.7960305
17,139,-0.02289923406864825,0.0030999851334982853,-0.04316546762589928,-0.09610288129451183,-3.182993535542107,0.43089793355626166,-6.0,-13.358300499937144,1,False,True,1761573779.1174183
18,62,-0.019152581622208162,0.004910068272263601,0.0,0.0,-1.1874600605769061,0.30442423288034326,0.0,0.0,0,False,True,1761573779.2474802
19,27,-0.006655034519619291,0.04612745827199908,0.0,-0.1930165106206743,-0.17968593202972086,1.245441373343975,0.0,-5.211445786758206,0,True,False,1761573779.4403865
20,17,-0.02045467746332635,0.005784132067080377,0.0,0.0,-0.34772951687654796,0.09833024514036641,0.0,0.0,0,False,True,1761573779.705596
21,106,-0.019547258742542255,0.00463439958998242,0.0,0.0,-2.072009426709479,0.49124635653813653,0.0,0.0,0,False,True,1761573780.1159058
22,387,-0.03391342896094943,-0.0009430062764155132,0.0,-0.2654399928011509,-13.12449700788743,-0.36494342897280363,0.0,-102.72527721404539,0,False,True,1761573780.7928598
23,129,-0.019006666007598413,0.004358319608468856,-0.046511627906976744,-0.16157785396167473,-2.4518599149801954,0.5622232294924825,-6.0,-20.84354316105604,1,False,True,1761573781.0152202
24,275,-0.03613664944493269,-0.0014204527175268311,-0.02181818181818182,-0.11162398240707826,-9.93757859735649,-0.3906244973198786,-6.0,-30.69659516194652,1,False,True,1761573781.5584316
25,39,-0.019229271686756765,0.0048740091690656255,0.0,0.0,-0.7499415957835138,0.1900863575935594,0.0,0.0,0,False,True,1761573781.6404243
26,187,-0.04368508688979298,-0.004423788888943538,-0.06417112299465241,-0.17274198837394625,-8.169111248391287,-0.8272485222324416,-12.0,-32.30275182592795,2,False,True,1761573782.0366747
27,24,-0.004209026244384235,0.05140473585310099,0.0,0.0,-0.10101662986522164,1.2337136604744239,0.0,0.0,0,True,False,1761573782.1088974
28,72,-0.00886939147091587,0.022180763248332715,0.0,0.0,-0.6385961859059426,1.5970149538799554,0.0,0.0,0,True,False,1761573782.6292443
29,45,-0.010933439763114573,0.007793724168503094,0.0,0.0,-0.4920047893401558,0.35071758758263927,0.0,0.0,0,False,True,1761573782.7879448
30,74,-0.015964225610313878,0.005827341821433175,-0.08108108108108109,-0.14113347716473207,-1.181352695163227,0.4312232947860549,-6.0,-10.443877310190173,1,False,True,1761573783.0233624
31,177,-0.031655863563995676,6.547029274022189e-07,0.0,0.0,-5.603087850827235,0.00011588241815019273,0.0,0.0,0,False,True,1761573783.3635514
32,269,-0.031588026130396324,8.905275650561057e-05,0.0,-0.009468590565835783,-8.49717902907661,0.023955191500009243,0.0,-2.547050862209826,0,False,True,1761573783.7508457
33,81,-0.029421456366409846,0.0014366415314202266,0.0,0.0,-2.3831379656791976,0.11636796404503835,0.0,0.0,0,False,True,1761573783.8831935
34,88,-0.0404694712297789,-0.003306924425573877,0.0,0.0,-3.561313468220543,-0.29100934945050116,0.0,0.0,0,False,True,1761573784.162823
35,67,-0.02051143338051629,0.003951507470839327,-0.08955223880597014,-0.07641890346068278,-1.3742660364945916,0.2647510005462349,-6.0,-5.120066531865747,1,False,True,1761573784.433846
36,38,-0.005617517900890956,0.035644390987534004,0.0,-0.01825741481909046,-0.21346568023385634,1.3544868575262923,0.0,-0.6937817631254376,0,True,False,1761573784.869799
