episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at,pid,agent
1,3,-0.0040680448619661,0.6774631418215518,0.0,0.0,-0.0122041345858985,2.0323894254646557,0.0,0.0,0,True,False,1761583282.2727334,pid_10708,KL001
1,7,-0.0029386326504178,0.0119540727348271,0.0,0.0,-0.0205704285529252,0.0836785091437897,0.0,0.0,0,False,True,1761583282.2897632,pid_12228,KL002
1,6,-0.0087548509228049,0.0109057166931842,0.0,0.0,-0.0525291055368299,0.0654343001591053,0.0,0.0,0,False,True,1761583282.3057628,pid_28764,KL006
1,9,-0.0089509667164538,0.2316280552423686,0.0,0.0,-0.080558700448085,2.084652497181318,0.0,0.0,0,True,False,1761583282.3147717,pid_17248,KL005
1,14,-0.0039120652193615,0.1528318816421056,0.0,0.0,-0.0547689130710622,2.1396463429894785,0.0,0.0,0,True,False,1761583282.3620863,pid_17248,KL004
1,14,-0.0077047333952333,0.009259199920439,0.0,0.0,-0.1078662675332675,0.1296287988861473,0.0,0.0,0,False,True,1761583282.3766055,pid_10008,KL006
1,20,-0.0261626530529477,0.0009339439609811,0.0,0.0,-0.5232530610589544,0.0186788792196226,0.0,0.0,0,False,True,1761583282.4191418,pid_40724,KL004
1,24,-0.0202189121590711,0.0022680094506273,0.0,0.0,-0.4852538918177077,0.0544322268150572,0.0,0.0,0,False,True,1761583282.4266634,pid_11884,KL001
1,25,-0.0064189626947714,0.0887912703561751,0.0,0.0,-0.160474067369286,2.219781758904378,0.0,0.0,0,True,False,1761583282.4266634,pid_12228,KL004
1,24,-0.0144243435634694,0.0052575432594243,0.0,-0.1255864406723004,-0.3461842455232667,0.1261810382261843,0.0,-3.0140745761352097,0,False,True,1761583282.4325402,pid_37332,KL006
1,26,-0.0045550360046856,0.0863657702126769,0.0,0.0,-0.1184309361218281,2.2455100255296,0.0,0.0,0,True,False,1761583282.4485428,pid_18008,KL006
1,33,-0.0084563101671709,0.0083940677817288,0.0,-0.5598308423802894,-0.279058235516641,0.2770042367970533,0.0,-18.47441779854955,0,False,True,1761583282.508537,pid_27088,KL003
1,33,-0.0102561236089628,0.0073433686899151,0.0,0.0,-0.3384520790957751,0.2423311667672004,0.0,0.0,0,False,True,1761583282.510537,pid_37332,KL002
