episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,155,-0.0029919979283030734,-0.0036064347349900635,-0.0967741935483871,-0.04990130925036686,-0.4637596788869764,-0.5589973839234599,-15.0,-7.7347029338068625,5,False,True,1764248362.5882409
2,135,-0.0015563845693793326,0.0026870000921042775,-0.1111111111111111,-0.01972227524305833,-0.2101119168662099,0.3627450124340775,-15.0,-2.662507157812875,5,False,True,1764248406.0499537
3,83,-0.0026760263416496393,-0.001328456648605201,0.0,-0.00010837005184164161,-0.22211018635692006,-0.11026190183423168,0.0,-0.008994714302856253,0,False,True,1764248454.6049356
4,74,-0.0016928760069987883,0.0012246844615040684,-0.12162162162162163,-0.06663588654223616,-0.12527282451791033,0.09062665015130106,-9.0,-4.9310556041254765,3,False,True,1764248510.0548701
5,60,-0.002371860984541715,-0.0026140813629618545,-0.05,-0.10485061727184576,-0.1423116590725029,-0.15684488177771128,-3.0,-6.291037036310746,1,False,True,1764248561.1886706
6,99,-0.002827677075695784,-0.0025454433672634064,-0.06060606060606061,-0.009817318400067535,-0.2799400304938826,-0.2519988933590772,-6.0,-0.9719145216066859,2,False,True,1764248603.8940446
7,169,-0.0028474881463445654,-0.002418057655620111,-0.01775147928994083,-0.035478378142247,-0.4812254967322316,-0.40865174379979874,-3.0,-5.995845906039743,1,False,True,1764248672.5640576
8,80,-0.0018223544057076675,0.0002111355600330822,-0.15,-0.03203777454826047,-0.1457883524566134,0.016890844802646576,-12.0,-2.5630219638608374,4,False,True,1764248718.6348114
9,150,-0.002982648937150274,-0.003261538898037818,-0.08,-0.020404015600942575,-0.4473973405725411,-0.48923083470567275,-12.0,-3.060602340141386,4,False,True,1764248770.9242249
10,62,-0.003659228894765657,-0.005653073724628122,-0.0967741935483871,-0.08932680382072432,-0.22687219147547075,-0.3504905709269436,-6.0,-5.5382618368849075,2,False,True,1764248800.9247777
11,244,-0.002194703600331604,0.0004425539278312607,0.0,-0.02705844562497921,-0.5355076784809114,0.10798315839082762,0.0,-6.602260732494927,0,False,True,1764248879.148977
12,73,-0.003456522404558928,-0.0036218718103368905,0.0,-0.04870426778189005,-0.25232613553280175,-0.264396642154593,0.0,-3.5554115480779735,0,False,True,1764248904.4944608
13,40,-0.0034876463360956635,-0.004434555699775919,-0.15,-0.030649428383875466,-0.13950585344382654,-0.17738222799103676,-6.0,-1.2259771353550186,2,False,True,1764248949.1926649
14,149,-0.002735661295433655,0.0025383025964779127,-0.020134228187919462,-0.020247231339599926,-0.40761353301961456,0.378207086875209,-3.0,-3.016837469600389,1,False,True,1764249073.7310288
15,106,-0.0028037101952791458,-0.002748560179895428,-0.16981132075471697,-0.058607451094234826,-0.29719328069958945,-0.2913473790689154,-18.0,-6.2123898159888915,6,False,True,1764249121.349888
16,39,-0.0034028599484274735,-0.005049971726371955,0.0,-0.0012137632444775754,-0.13271153798867147,-0.19694889732850626,0.0,-0.047336766534625443,0,False,True,1764249148.022929
17,62,-0.003156798372486724,-0.002656591674533279,-0.04838709677419355,-0.04683706883488887,-0.19572149909417688,-0.1647086838210633,-3.0,-2.9038982677631098,1,False,True,1764249205.0589285
18,236,-0.0029844188133385328,-0.0030481871307830605,-0.038135593220338986,-0.007040737859048811,-0.7043228399478937,-0.7193721628648023,-9.0,-1.6616141347355196,3,False,True,1764249282.511849
19,59,-0.0024876146962193708,-0.0005819492764027134,-0.05084745762711865,-0.06479196301276019,-0.14676926707694288,-0.034335007307760096,-3.0,-3.8227258177528514,1,False,True,1764249313.4822567
20,87,-0.003325946651615003,-0.004521131571189163,-0.06896551724137931,-0.029975355177698202,-0.2893573586905053,-0.3933384466934572,-6.0,-2.6078559004597435,2,False,True,1764249351.4787598
