feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9988242983818054,1.0,0.09968844322455037,0.6953124177425409,114,1
sin_drift,1,-0.9967994093894958,0.9997690320014954,0.16013343302910843,0.6996390695836289,114,1
airspeed_norm,2,-0.3089337944984436,1.0000131130218506,-0.00910825660787192,0.2528277925108319,114,1
risk_0,3,0.014000000432133675,0.787832498550415,0.06604552835944978,0.11112954981714931,114,1
risk_1,4,0.014000000432133675,0.13971954584121704,0.03235385851248316,0.02810209264347486,114,1
risk_2,5,0.014000000432133675,0.08433357626199722,0.02255959198565075,0.019224816658648093,114,1
x_r_0,6,-1.6147936582565308,1.103034257888794,-0.1531090064448092,0.5434553203126402,114,1
x_r_1,7,-3.095745801925659,1.1671615839004517,-0.4746266137400085,0.9278033033523018,114,1
x_r_2,8,-2.0529260635375977,1.229306697845459,-0.30484885536951195,0.885048569688961,114,1
y_r_0,9,-1.3927607536315918,1.2208681106567383,-0.36290329296893453,0.6946037964982579,114,1
y_r_1,10,-1.7088253498077393,1.5261865854263306,-0.2328069513304192,0.7376581638900844,114,1
y_r_2,11,-2.7541487216949463,1.8711004257202148,-0.08382738790099037,0.9957972489495414,114,1
vx_r_0,12,-0.8647661805152893,0.37301480770111084,-0.04342454348347688,0.22299955833611518,114,1
vx_r_1,13,-0.7271093726158142,0.8647661805152893,-0.06059063245438188,0.2716788759751768,114,1
vx_r_2,14,-0.6047640442848206,0.7271093726158142,-0.016167162100094157,0.22648609536612857,114,1
vy_r_0,15,-0.4789228141307831,0.8659703731536865,-0.010180843916411211,0.2679090283673932,114,1
vy_r_1,16,-0.8659703731536865,0.9204428791999817,0.010614859378332958,0.2527472513886292,114,1
vy_r_2,17,-0.7902311086654663,0.6729723811149597,-0.019600073358640384,0.25505353431380173,114,1
cos_trk_0,18,-0.9993855953216553,0.998635470867157,-0.0672774707342972,0.7005258440977549,114,1
cos_trk_1,19,-0.9999567270278931,0.9999455809593201,-0.1162974512237206,0.7699933036522882,114,1
cos_trk_2,20,-0.9999455809593201,0.9999567270278931,-0.08276102273610603,0.7284189115189991,114,1
sin_trk_0,21,-0.9991567730903625,0.9991567730903625,-0.07307682585036546,0.7128529319192686,114,1
sin_trk_1,22,-0.9974039196968079,0.9994499683380127,-0.03192332933509824,0.6334721503574848,114,1
sin_trk_2,23,-0.9989548921585083,0.998052179813385,-0.0235480036292421,0.6861384933376928,114,1
dist_n_0,24,-0.17260311543941498,0.652979850769043,0.1434295020482846,0.174658467685585,114,1
