episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,39,-0.004165077819392184,0.07072303159851644,0.0,0.0,-0.1624380349562952,2.7581982323421412,0.0,0.0,0,False,True,False,1761312334.5943666
2,66,-0.018646923945696895,0.03967210752571748,0.0,-0.03384064423325369,-1.230696980415995,2.618359096697354,0.0,-2.2334825193947436,0,False,True,False,1761312334.828337
3,88,-0.0056248206351224616,0.04101973664866009,0.0,-0.05145030294090416,-0.4949842158907766,3.609736825082088,0.0,-4.527626658799567,0,False,True,False,1761312335.0463078
4,68,-0.0017942234179114276,0.04897452875637405,0.0,0.0,-0.12200719241797708,3.3302679554334356,0.0,0.0,0,False,True,False,1761312335.2402077
5,17,-0.0026646986518200706,0.1379833340092663,0.0,0.0,-0.0452998770809412,2.345716678157527,0.0,0.0,0,False,True,False,1761312335.3538966
6,1,-0.002908147866277098,0.034318681657082406,-3.0,0.0,-0.002908147866277098,0.034318681657082406,-3.0,0.0,1,True,False,False,1761312335.5290403
7,76,-0.004522502648919804,0.045420383840419964,0.0,-0.03299783560195959,-0.3437102013179051,3.4519491718719175,0.0,-2.5078355057489286,0,False,True,False,1761312335.725045
8,74,-0.0040570037405411085,0.04597322931277528,0.0,-0.03517312696305721,-0.30021827680004204,3.402018969145371,0.0,-2.6028113952662335,0,False,True,False,1761312335.9516683
9,65,-0.0024776637297666765,0.05028490130893948,0.0,-0.029955691150724408,-0.16104814243483398,3.268518585081066,0.0,-1.9471199247970865,0,False,True,False,1761312336.1621048
10,44,-0.00899257914745483,0.017989921492867177,0.0,-0.11011880706021536,-0.39567348248801254,0.7915565456861557,0.0,-4.845227510649476,0,False,False,True,1761312336.333884
11,68,-0.0043233510419353706,0.04866248842606615,0.0,-0.012523781469997572,-0.2939878708516052,3.309049212972498,0.0,-0.8516171399598349,0,False,True,False,1761312336.567657
12,7,-0.004052033675584178,0.024067152832649485,0.0,0.0,-0.02836423572908925,0.1684700698285464,0.0,0.0,0,True,False,False,1761312336.642969
13,1,-0.0029174703624978648,0.03431747751490022,0.0,-0.49919803934941054,-0.0029174703624978648,0.03431747751490022,0.0,-0.49919803934941054,0,True,False,False,1761312336.6539195
14,1,-0.0029059904733538373,0.034318289809988745,-3.0,0.0,-0.0029059904733538373,0.034318289809988745,-3.0,0.0,1,True,False,False,1761312336.6651127
15,104,-0.008105479021173829,0.0354183658513829,0.0,-0.026518424077291155,-0.8429698182020782,3.6835100485438215,0.0,-2.75791610403828,0,False,True,False,1761312336.896828
16,41,-0.0029501307789352982,0.0683354065036877,0.0,0.0,-0.12095536193634722,2.801751666651196,0.0,0.0,0,False,True,False,1761312337.0229619
17,39,-0.0019802447081102943,0.07099679735700744,0.0,-0.0030590188041206075,-0.07722954361630148,2.76887509692329,0.0,-0.1193017333607037,0,False,True,False,1761312337.192006
18,74,-0.005585486466000502,0.04556567367315203,0.0,-0.03806899921458877,-0.4133259984840371,3.37185985181325,0.0,-2.817105941879569,0,False,True,False,1761312337.4559362
19,93,-0.002123008396694492,0.04097896844457744,0.0,0.0,-0.19743978089258776,3.811044065345702,0.0,0.0,0,False,True,False,1761312337.7271538
20,2,-0.004561649850661496,0.0318808363998917,-1.5,-0.2657352393288623,-0.009123299701322992,0.0637616727997834,-3.0,-0.5314704786577246,1,True,False,False,1761312337.739417
21,2,-0.0038153338981239907,0.03220033552337531,0.0,0.0,-0.0076306677962479814,0.06440067104675062,0.0,0.0,0,True,False,False,1761312337.7550375
22,27,-0.003930385228389508,0.09369874731006951,0.0,0.0,-0.1061204011665167,2.529866177371877,0.0,0.0,0,False,True,False,1761312337.830125
23,5,-0.008916568406442768,0.024446456273181337,0.0,-0.19242163153058295,-0.04458284203221384,0.12223228136590669,0.0,-0.9621081576529147,0,True,False,False,1761312337.995675
24,1,-0.0010432534285040285,0.03463099581102158,-3.0,0.0,-0.0010432534285040285,0.03463099581102158,-3.0,0.0,1,True,False,False,1761312338.006271
25,1,-0.0028959854318444628,0.034319819066642054,-3.0,0.0,-0.0028959854318444628,0.034319819066642054,-3.0,0.0,1,True,False,False,1761312338.018146
26,59,-0.011288013740501842,0.04770615588602987,0.0,-0.05441906818689119,-0.6659928106896087,2.8146631972757623,0.0,-3.2107250230265802,0,False,True,False,1761312338.165052
27,58,-0.019041647221902498,0.04333830466098602,0.0,-0.035430751372730426,-1.104415538870345,2.513621670337189,0.0,-2.054983579618365,0,False,True,False,1761312338.3409874
28,16,-0.006125797463555941,0.14461642158575153,0.0,0.0,-0.09801275941689505,2.3138627453720244,0.0,0.0,0,False,True,False,1761312338.4383798
29,67,-0.0029168829803181734,0.049263265802619166,0.0,0.0,-0.1954311596813176,3.300638808775484,0.0,0.0,0,False,True,False,1761312338.777023
30,1,-0.0029053955193330577,0.0343189622703437,-3.0,0.0,-0.0029053955193330577,0.0343189622703437,-3.0,0.0,1,True,False,False,1761312338.8249648
