episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,9,-0.0016667671209175722,0.2436182886097557,0.0,-0.164790385346823,-0.01500090408825815,2.1925645974878014,0.0,-1.483113468121407,0,False,True,False,1761312334.5248837
2,51,-0.0024291939073694006,0.05877423794780307,0.0,0.0,-0.12388888927583942,2.9974861353379567,0.0,0.0,0,False,True,False,1761312334.8068888
3,41,-0.00249271070806628,0.06843258006749754,0.0,0.0,-0.10220113903071748,2.805735782767399,0.0,0.0,0,False,True,False,1761312334.9420695
4,59,-0.0027729152160128386,0.0534136101322994,0.0,0.0,-0.16360199774475748,3.151402997805665,0.0,0.0,0,False,True,False,1761312335.224006
5,31,-0.007530228969213079,0.018902256534372205,0.0,0.0,-0.23343709804560545,0.5859699525655384,0.0,0.0,0,False,False,True,1761312335.3867157
6,1,-0.002962993984916639,0.034311814562052456,0.0,0.0,-0.002962993984916639,0.034311814562052456,0.0,0.0,0,True,False,False,1761312335.5290403
7,56,-0.004673477414728422,0.054914387550380854,0.0,0.0,-0.26171473522479166,3.0752057028213278,0.0,0.0,0,False,True,False,1761312335.686362
8,101,-0.0037156648112844372,0.03892400483831835,0.0,-0.03259158628252171,-0.37528214593972814,3.9313244886701533,0.0,-3.291750214534693,0,False,True,False,1761312335.994559
9,37,-0.0052079891800581885,0.07325147895718555,0.0,-0.05262486283235369,-0.19269559966215297,2.710304721415865,0.0,-1.9471199247970865,0,False,True,False,1761312336.1022348
10,61,-0.002331280538336922,0.05230497531054667,0.0,0.0,-0.14220811283855225,3.190603493943347,0.0,0.0,0,False,True,False,1761312336.3660028
11,99,-0.003838233790465946,0.03942250388335449,0.0,-0.02777140318613836,-0.37998514525612864,3.9028278844520945,0.0,-2.7493689154276977,0,False,True,False,1761312336.6180623
12,7,-0.018289500566772313,0.015572799867847978,-0.42857142857142855,-0.356770370309683,-0.1280265039674062,0.10900959907493585,-3.0,-2.497392592167781,1,True,False,False,1761312336.642969
13,1,-0.0029164181114364356,0.03431742122698722,0.0,-0.49919803934941054,-0.0029164181114364356,0.03431742122698722,0.0,-0.49919803934941054,0,True,False,False,1761312336.6539195
14,1,-0.002957758474205184,0.03431226437741364,-3.0,0.0,-0.002957758474205184,0.03431226437741364,-3.0,0.0,1,True,False,False,1761312336.6651127
15,68,-0.003587604409350668,0.04868826529333207,0.0,-0.055110313515938966,-0.2439570998358454,3.3108020399465805,0.0,-3.7475013190838498,0,False,True,False,1761312336.8295827
16,73,-0.001985918490767982,0.04692131716361361,0.0,0.0,-0.14497204982606268,3.4252561529437937,0.0,0.0,0,False,True,False,1761312337.0825372
17,28,-0.004273911566971293,0.09098388856277338,0.0,0.0,-0.11966952387519621,2.5475488797576546,0.0,0.0,0,False,True,False,1761312337.170336
18,81,-0.00386006494712207,0.04384241473203118,0.0,-0.07817573822976581,-0.31266526071688766,3.5512355932945256,0.0,-6.332234796611031,0,False,True,False,1761312337.4693422
19,12,-0.005639001317843778,0.18682835343724666,0.0,0.0,-0.06766801581412533,2.24194024124696,0.0,0.0,0,False,True,False,1761312337.5738368
20,2,-0.004574743493002932,0.031876798914624915,0.0,0.0,-0.009149486986005864,0.06375359782924983,0.0,0.0,0,True,False,False,1761312337.739417
21,2,-0.004546423645659561,0.031884025111385994,-1.5,-0.22610891114410855,-0.009092847291319123,0.06376805022277199,-3.0,-0.4522178222882171,1,True,False,False,1761312337.7550375
22,98,-0.004558737364807748,0.03945307196020437,0.0,-0.02191006302337305,-0.44675626175115923,3.866401052100028,0.0,-2.147186176290559,0,False,True,False,1761312337.9624016
23,5,-0.0019216171611959334,0.026965361255460785,0.0,0.0,-0.009608085805979667,0.13482680627730392,0.0,0.0,0,True,False,False,1761312337.995675
24,1,-0.0029134872926220782,0.03431750545526868,0.0,0.0,-0.0029134872926220782,0.03431750545526868,0.0,0.0,0,True,False,False,1761312338.006271
25,1,-0.0029368291711708186,0.03431508234415115,-3.0,0.0,-0.0029368291711708186,0.03431508234415115,-3.0,0.0,1,True,False,False,1761312338.018146
26,77,-0.0026221753344298796,0.045421084942014585,0.0,0.0,-0.20190750075110073,3.497423540535123,0.0,0.0,0,False,True,False,1761312338.1944194
27,28,-0.0037722762350099323,0.0911833731265305,0.0,0.0,-0.1056237345802781,2.5531344475428543,0.0,0.0,0,False,True,False,1761312338.272378
28,96,-0.0037987247205620574,0.03965855275936854,0.0,-0.03463797853457534,-0.3646775731739575,3.80722106489938,0.0,-3.325245939319233,0,False,True,False,1761312338.6055348
29,75,-0.0017125486192053803,0.04622447983223227,0.0,-0.006949573340963024,-0.12844114644040353,3.46683598741742,0.0,-0.5212180005722268,0,False,True,False,1761312338.7925813
30,1,-0.0029012758062978003,0.03431905717888739,0.0,0.0,-0.0029012758062978003,0.03431905717888739,0.0,0.0,0,True,False,False,1761312338.8249648
