episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,23,-0.001800223908351377,0.10711937123435104,0.0,0.0,-0.041405149892081675,2.463745538390074,0.0,0.0,0,False,True,False,1761325854.4363885
2,3,-0.0049130321939424605,0.030007568285315683,0.0,0.0,-0.014739096581827382,0.09002270485594704,0.0,0.0,0,True,False,False,1761325854.4715953
3,41,-0.0018109870983838783,0.06857043506355286,0.0,0.0,-0.07425047103373901,2.8113878376056674,0.0,0.0,0,False,True,False,1761325854.5859516
4,1,-0.001744155003969051,0.03454769801349822,0.0,0.0,-0.001744155003969051,0.03454769801349822,0.0,0.0,0,True,False,False,1761325854.652027
5,100,-0.002120168100062717,0.03948049475764668,0.0,0.0,-0.2120168100062717,3.948049475764668,0.0,0.0,0,False,True,False,1761325854.914058
6,48,-0.0024975275861402616,0.061330221053961305,0.0,0.0,-0.11988132413473256,2.9438506105901427,0.0,0.0,0,False,True,False,1761325855.048066
7,36,-0.0006838767326138688,0.07550564151226881,0.0,0.0,-0.024619562374099277,2.718203094441677,0.0,0.0,0,False,True,False,1761325855.1931176
8,8,-0.003189344751835058,0.27144429638584805,0.0,0.0,-0.025514758014680464,2.1715543710867844,0.0,0.0,0,False,True,False,1761325855.253178
9,11,-0.004515491637787863,0.022350528680201435,0.0,0.0,-0.049670408015666495,0.2458558154822158,0.0,0.0,0,True,False,False,1761325855.3378634
10,1,-0.0003919569009621515,0.03467048745358159,-6.0,0.0,-0.0003919569009621515,0.03467048745358159,-6.0,0.0,1,True,False,False,1761325855.3490403
11,10,-0.004372352180495113,0.022703562914359997,0.0,0.0,-0.043723521804951135,0.22703562914359998,0.0,0.0,0,True,False,False,1761325855.3803103
12,19,-0.0031476739671041625,0.021184329344370673,-0.3157894736842105,-0.3710043646920071,-0.059805805374979086,0.4025022575430428,-6.0,-7.049082929148135,1,True,False,False,1761325855.4309113
13,54,-0.0015023726137006863,0.056766654396583995,0.0,0.0,-0.08112812113983706,3.0653993374155357,0.0,0.0,0,False,True,False,1761325855.5690181
14,1,-0.0013950420312994567,0.034594388590769576,0.0,0.0,-0.0013950420312994567,0.034594388590769576,0.0,0.0,0,True,False,False,1761325855.6726377
15,12,-0.004607228697472773,0.022011675308566136,0.0,0.0,-0.05528674436967328,0.2641401037027936,0.0,0.0,0,True,False,False,1761325855.713632
16,50,-0.000937793707140457,0.020164139078811177,0.0,0.0,-0.04688968535702285,1.008206953940559,0.0,0.0,0,True,False,False,1761325855.8466218
17,25,-0.0030327080859444554,0.020665997053167233,-0.24,-0.37835057771540886,-0.07581770214861139,0.5166499263291808,-6.0,-9.458764442885222,1,True,False,False,1761325855.9171455
18,3,-0.0028899184734880283,0.030567514692129667,-2.0,-1.2384743987880764,-0.008669755420464085,0.091702544076389,-6.0,-3.7154231963642292,1,True,False,False,1761325855.9324057
19,69,-0.0009675878811988912,0.04864443388504373,0.0,0.0,-0.0667635638027235,3.356465938068017,0.0,0.0,0,False,True,False,1761325856.0991883
20,3,-0.003201392970230855,0.030525249166467094,0.0,0.0,-0.009604178910692564,0.09157574749940128,0.0,0.0,0,True,False,False,1761325856.181021
21,21,-0.0018393230538795904,0.11546400219546409,0.0,0.0,-0.0386257841314714,2.424744046104746,0.0,0.0,0,False,True,False,1761325856.2441351
22,33,-0.0011628420608186408,0.08054831675914437,0.0,-0.10078233323863736,-0.038373788007015144,2.6580944530517643,0.0,-3.325816996875033,0,False,True,False,1761325856.485702
23,1,-0.00012607651870121794,0.034676007757634686,-6.0,0.0,-0.00012607651870121794,0.034676007757634686,-6.0,0.0,1,True,False,False,1761325856.573646
24,1,-0.0005434326589437349,0.034664494914621424,-6.0,0.0,-0.0005434326589437349,0.034664494914621424,-6.0,0.0,1,True,False,False,1761325856.5845833
25,18,-0.0014880420472063855,0.021505685183504604,0.0,0.0,-0.026784756849714937,0.38710233330308286,0.0,0.0,0,True,False,False,1761325856.644281
26,1,-0.0002080608319237862,0.03467496509547119,-6.0,0.0,-0.0002080608319237862,0.03467496509547119,-6.0,0.0,1,True,False,False,1761325856.6556728
27,70,-0.0013266369815562926,0.019920863926392304,0.0,-0.0021843353627782574,-0.09286458870894047,1.3944604748474612,0.0,-0.15290347539447802,0,True,False,False,1761325856.8452733
28,27,-0.0007496153380262878,0.09416903419253374,0.0,0.0,-0.02023961412670977,2.542563923198411,0.0,0.0,0,False,True,False,1761325856.9170616
29,49,-0.0011738254343518404,0.06058922269352491,0.0,-0.5215929538924642,-0.057517446283240174,2.9688719119827205,0.0,-25.558054740730743,0,False,True,False,1761325857.1917303
30,28,-0.001571362733323954,0.02072378578557545,0.0,-1.7052843103261797,-0.043998156533070716,0.5802660019961126,0.0,-47.74796068913303,0,True,False,False,1761325857.368513
