episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,6,-0.1434691853507952,0.0010336268561157915,0.0,-0.8608151121047712,0.006201761136694749,0.0,1760603174.3177083
2,400,-0.1519858723323296,0.0002249403010129604,-0.005,-60.79434893293184,0.08997612040518416,-2.0,1760603237.8924563
3,8,-0.08295315818956549,0.003480785475794314,0.0,-0.6636252655165239,0.02784628380635451,0.0,1760603238.1057966
4,34,-0.11228828861846411,0.001944285751978674,0.0,-3.81780181302778,0.06610571556727492,0.0,1760603240.0769224
5,18,-0.10575040135396926,0.0020692445348489664,0.0,-1.9035072243714468,0.03724640162728139,0.0,1760603271.992682
6,26,-0.13975065603706263,0.0008044121365399887,-0.11538461538461539,-3.6335170569636284,0.02091471555003971,-3.0,1760603303.3088682
7,34,-0.18558620566194511,-0.0008646972410964955,0.0,-6.309930992506134,-0.02939970619728085,0.0,1760603304.399402
8,39,-0.12284842697244677,0.0015889632970429851,0.0,-4.791088651925424,0.06196956858467642,0.0,1760603305.5445206
9,32,-0.12107719638508149,0.0016199579445668653,0.0,-3.8744702843226078,0.05183865422613969,0.0,1760603306.2905834
10,17,-0.23565874180232105,-0.002714686020448328,0.0,-4.006198610639458,-0.04614966234762158,0.0,1760603306.6759524
11,12,-0.13694754180994337,0.001143701592874416,0.0,-1.6433705017193205,0.013724419114492993,0.0,1760603306.9419618
12,45,-0.10542240196589994,0.002102920667692266,-0.022222222222222223,-4.744008088465497,0.09463143004615197,-1.0,1760603343.0707853
13,13,-0.15158865135147687,0.0006794014004167996,0.0,-1.9706524675691992,0.008832218205418395,0.0,1760603343.888282
14,34,-0.1638517167096347,-7.010511437662242e-05,-0.20588235294117646,-5.570958368127579,-0.0023835738888051627,-7.0,1760603378.296269
15,60,-0.13355736964535053,0.0010186822289549563,0.0,-8.013442178721032,0.06112093373729738,0.0,1760603379.8460934
16,72,-0.16336555778113446,-6.166377096098583e-05,-0.013888888888888888,-11.76232016024168,-0.0044397915091909795,-1.0,1760603412.5842733
17,23,-0.1796447451365955,-0.000703736854520255,0.0,-4.131829138141697,-0.016185947653965863,0.0,1760603413.0851314
18,9,-0.051529738341820806,0.0043871440141093655,0.0,-0.46376764507638724,0.03948429612698429,0.0,1760603413.5369468
19,30,-0.11541021270181373,0.0017762863403574336,0.0,-3.462306381054412,0.053288590210723005,0.0,1760603414.2862184
20,27,-0.10255042364786447,0.002464916813578558,0.0,-2.768861438492341,0.06655275396662107,0.0,1760603415.1175544
21,9,-0.20994934796144893,-0.0012719816876435492,-0.2222222222222222,-1.8895441316530404,-0.011447835188791944,-2.0,1760603450.3857234
22,23,-0.10477383695600691,0.002269638337207527,0.0,-2.409798249988159,0.052201681755773124,0.0,1760603451.1980572
23,23,-0.20550892877818622,-0.0016050593261030964,0.0,-4.726705361898283,-0.03691636450037122,0.0,1760603451.9266684
24,22,-0.2002070027295142,-0.0013229941540650837,0.0,-4.404554060049312,-0.02910587138943184,0.0,1760603452.5799994
25,13,-0.060634373688604214,0.003959838824672528,0.0,-0.7882468579518548,0.051477904720742866,0.0,1760603453.1663322
26,4,-0.093067524033097,0.003664319981747327,0.0,-0.372270096132388,0.014657279926989309,0.0,1760603453.7535155
27,9,-0.10643816715030088,0.0023346873976441565,-0.1111111111111111,-0.9579435043527079,0.021012186578797408,-1.0,1760603488.6422768
28,49,-0.08801813708593434,0.0026811521025789983,0.0,-4.312888717210782,0.1313764530263709,0.0,1760603490.1380806
29,8,-0.07150407642081155,0.003773023035038391,0.0,-0.5720326113664924,0.030184184280307128,0.0,1760603490.7945337
30,30,-0.050010038384874014,0.003960556266301239,0.0,-1.5003011515462203,0.11881668798903718,0.0,1760603523.647758
31,45,-0.13301722399247318,0.0011756462970041628,-0.022222222222222223,-5.985775079661293,0.05290408336518733,-1.0,1760603524.758736
32,9,-0.06794990711641567,0.004082313532264696,0.0,-0.6115491640477411,0.03674082179038226,0.0,1760603525.0423641
33,9,-0.08135028461713979,0.00343536695531429,0.0,-0.7321525615542581,0.030918302597828608,0.0,1760603561.2380981
34,82,-0.12732130620508894,0.0012263725793338711,0.0,-10.440347108817292,0.10056255150537743,0.0,1760603562.9937034
