episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,56,-0.10256364356439462,0.010593229304636242,0.0,-5.743564039606099,0.5932208410596296,0.0,1760688488.6970704
2,49,-0.15037608256909785,0.0017762764674336326,0.0,-7.3684280458857945,0.087037546904248,0.0,1760688489.4975276
3,17,-0.06981545834174384,0.017227772106678745,0.0,-1.1868627918096453,0.29287212581353866,0.0,1760688490.6246655
4,17,-0.07760423393668911,0.01709710520159162,0.0,-1.319271976923715,0.29065078842705755,0.0,1760688491.1699274
5,46,-0.172846722973485,-0.0016322632818453282,-0.021739130434782608,-7.95094925678031,-0.0750841109648851,-1.0,1760688493.4562197
6,16,-0.1602746852331411,0.0010432061855600167,0.0,-2.5643949637302574,0.016691298968960266,0.0,1760688493.8231778
7,56,-0.17817100071283923,-0.0033130712435135066,-0.017857142857142856,-9.977576039918997,-0.18553198963675638,-1.0,1760688563.9486377
8,16,-0.12185472613890674,0.007547090941554112,-0.0625,-1.949675618222508,0.12075345506486579,-1.0,1760688564.26832
9,20,-0.07479491480472253,0.017393646912600536,0.0,-1.4958982960944505,0.3478729382520107,0.0,1760688564.8550947
10,1,-0.03998084029086246,0.032196650225170986,0.0,-0.03998084029086246,0.032196650225170986,0.0,1760688565.6801922
11,2,-0.17274290504186715,0.009748443226710366,0.0,-0.3454858100837343,0.019496886453420733,0.0,1760688632.8698072
12,6,-0.08053919829621072,0.017446263860420353,0.0,-0.4832351897772643,0.10467758316252213,0.0,1760688634.1623209
13,6,-0.1410689019471677,0.007760267178877359,0.0,-0.8464134116830062,0.04656160307326415,0.0,1760688635.1128786
14,29,-0.06505020074641366,0.018644421875507078,-0.034482758620689655,-1.886455821645996,0.5406882343897053,-1.0,1760688636.5649855
15,10,-0.056210250092111204,0.020478641586513708,0.0,-0.562102500921112,0.20478641586513707,0.0,1760688636.9240777
16,4,-0.14656400145157983,0.013617525660043171,0.0,-0.5862560058063193,0.054470102640172685,0.0,1760688637.8352954
17,15,-0.170397980880108,-0.0016987255713085717,0.0,-2.5559697132016197,-0.025480883569628576,0.0,1760688705.505225
18,18,-0.04021671153389881,0.021632755728804624,0.0,-0.7239008076101786,0.38938960311848325,0.0,1760688706.4758728
