episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,34,-0.08134524114911937,0.013712085720342429,0.0,-2.7657381990700585,0.4662109144916426,0.0
2,18,-0.21959845114247148,-0.008238354362500576,0.0,-3.952772120564487,-0.14829037852501037,0.0
3,18,-0.07764291038578935,0.01666837869802358,0.0,-1.3975723869442083,0.3000308165644245,0.0
4,16,-0.19432766463183512,-0.006588631795318614,0.0,-3.109242634109362,-0.10541810872509783,0.0
5,173,-0.13800090455033664,0.0037695388190524272,-0.017341040462427744,-23.87415648720824,0.6521302156960699,-3.0
