episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,16,-0.007540469436590143,0.008236017671376921,0.0,0.0,-0.1875,-0.05000000000000001,0.0,-0.12064751098544228,0.13177628274203074,0.0,0.0,-3.0,-0.8000000000000002,0.0,0,False,True,1764412771.9454756
2,67,-0.007236719267954771,0.012745186320084959,-1.5671641791044777,0.0,-0.04477611940298507,-0.04999999999999994,0.15466931291383693,-0.48486019095296967,0.8539274834456922,-105.0,0.0,-3.0,-3.349999999999996,10.362843965227073,7,False,True,1764412782.7611537
3,32,-0.0018570617343102642,0.19703012243867746,0.0,0.0,0.0,-0.050000000000000024,0.02876723208187014,-0.059425975497928454,6.304963918037679,0.0,0.0,0.0,-1.6000000000000008,0.9205514266198445,0,True,False,1764412794.6151662
4,102,-0.006886114082108766,0.011291989371026523,-2.6470588235294117,0.0,-0.029411764705882353,-0.0499999999999999,0.22432214632009234,-0.702383636375094,1.1517829158447053,-270.0,0.0,-3.0,-5.09999999999999,22.88085892464942,18,False,True,1764412822.8119013
5,110,-0.006499217979283952,0.0597520306062777,-1.0909090909090908,0.0,0.0,-0.04999999999999989,0.09526020911309939,-0.7149139777212348,6.572723366690547,-120.0,0.0,0.0,-5.4999999999999885,10.478623002440933,8,True,False,1764412851.9553099
6,32,-0.006182589699358506,0.013904351068251778,0.0,0.0,-0.09375,-0.050000000000000024,0.0,-0.19784287037947218,0.4449392341840569,0.0,0.0,-3.0,-1.6000000000000008,0.0,0,False,True,1764412865.6060963
7,43,-0.003312225030734781,0.14617953155700908,-8.720930232558139,0.0,0.0,-0.05000000000000001,0.7064616485592434,-0.14242567632159558,6.28571985695139,-375.0,0.0,0.0,-2.1500000000000004,30.377850888047465,25,True,False,1764412886.1158261
8,103,-0.0037765202543903484,0.0316301979717679,-0.4368932038834951,0.0,-0.02912621359223301,-0.0499999999999999,0.16062865358784048,-0.3889815862022059,3.2579103910920937,-45.0,0.0,-3.0,-5.14999999999999,16.54475131954757,3,False,True,1764412906.3508618
9,30,-0.0024358913406291663,0.19559392191768615,0.0,0.0,0.0,-0.050000000000000024,0.0,-0.07307674021887499,5.867817657530584,0.0,0.0,0.0,-1.5000000000000007,0.0,0,True,False,1764412911.331478
10,78,-0.0021962004687774675,0.10359322144824891,-4.8076923076923075,0.0,0.0,-0.049999999999999926,0.40162783465961394,-0.17130363656464248,8.080271272963415,-375.0,0.0,0.0,-3.899999999999994,31.326971103449885,25,True,False,1764412930.692769
11,80,-0.003013727988234116,0.07885464915032452,-2.625,0.0,0.0,-0.04999999999999992,0.21731057141813936,-0.2410982390587293,6.3083719320259615,-210.0,0.0,0.0,-3.999999999999994,17.38484571345115,14,True,False,1764412947.8116164
12,42,-0.0021297405154887925,0.1477567197459321,0.0,0.0,0.0,-0.05000000000000001,0.0,-0.08944910165052929,6.205782229329149,0.0,0.0,0.0,-2.1000000000000005,0.0,0,True,False,1764412956.2613325
13,36,-0.004522077309271549,0.019247781175478665,0.0,0.0,-0.08333333333333333,-0.050000000000000024,0.033880458433778134,-0.16279478313377577,0.6929201223172319,0.0,0.0,-3.0,-1.800000000000001,1.2196965036160128,0,False,True,1764412966.9614792
14,89,-0.0018255698574995084,0.09309295770292357,-1.348314606741573,0.0,0.0,-0.04999999999999991,0.13696608847341937,-0.16247571731745625,8.285273235560197,-120.0,0.0,0.0,-4.449999999999992,12.189981874134325,8,True,False,1764412983.5988402
15,121,-0.0025491209660070827,0.07013915283147693,-0.9917355371900827,0.0,0.0,-0.04999999999999989,0.34004379210537944,-0.308443636886857,8.486837492608707,-120.0,0.0,0.0,-6.0499999999999865,41.14529884475091,8,True,False,1764412999.5196378
16,13,-0.001661050330596982,0.4062283202456353,0.0,0.0,0.0,-0.05,0.0,-0.021593654297760764,5.2809681631932595,0.0,0.0,0.0,-0.65,0.0,0,True,False,1764413002.9848495
17,40,-0.001917495509801736,0.1630399612083572,-0.75,0.0,0.0,-0.050000000000000024,0.12360088837822884,-0.07669982039206943,6.521598448334288,-30.0,0.0,0.0,-2.000000000000001,4.944035535129154,2,True,False,1764413022.083317
18,97,-0.0022298483647646126,0.09128065361349916,-2.3195876288659796,0.0,0.0,-0.049999999999999906,0.33055125084888576,-0.2162952913821674,8.854223400509419,-225.0,0.0,0.0,-4.849999999999991,32.06347133234192,15,True,False,1764413043.767742
19,76,-0.0019208914125681505,0.10477878224536595,-2.1710526315789473,0.0,0.0,-0.049999999999999926,0.2168424187483647,-0.14598774735517944,7.963187450647812,-165.0,0.0,0.0,-3.7999999999999945,16.48002382487572,11,True,False,1764413055.3551328
20,53,-0.0018651866972619422,0.1313289909067061,-3.6792452830188678,0.0,0.0,-0.049999999999999975,0.3031360220361445,-0.09885489495488294,6.960436518055424,-195.0,0.0,0.0,-2.6499999999999986,16.06620916791566,13,True,False,1764413064.965573
21,40,-0.0024516499128796566,0.16074360940869717,-7.875,0.0,0.0,-0.050000000000000024,0.5654533736647004,-0.09806599651518626,6.4297443763478865,-315.0,0.0,0.0,-2.000000000000001,22.618134946588015,21,True,False,1764413074.04532
22,25,-0.0021270223505381715,0.23448893231878734,-8.4,0.0,0.0,-0.05000000000000002,0.43781287332196667,-0.05317555876345429,5.862223307969684,-210.0,0.0,0.0,-1.2500000000000004,10.945321833049167,14,True,False,1764413086.928457
23,38,-0.0018720115425809262,0.16746756993346806,0.0,0.0,0.0,-0.050000000000000024,0.0,-0.0711364386180752,6.3637676574717865,0.0,0.0,0.0,-1.900000000000001,0.0,0,True,True,1764413102.356771
24,92,-0.002178708498964422,0.09322542833004323,-8.967391304347826,0.0,0.0,-0.04999999999999991,0.5800890775156667,-0.20044118190472682,8.576739406363977,-825.0,0.0,0.0,-4.599999999999992,53.36819513144134,55,True,False,1764413120.746867
25,78,-0.002521714872395164,0.08308302274914936,-3.076923076923077,0.0,0.0,-0.049999999999999926,0.26452483175645997,-0.1966937600468228,6.48047577443365,-240.0,0.0,0.0,-3.899999999999994,20.63293687700388,16,True,False,1764413135.2727773
26,124,-0.0023612566834281213,0.06966746240263828,0.0,0.0,0.0,-0.049999999999999885,0.07216145344234084,-0.29279582874508703,8.638765337927147,0.0,0.0,0.0,-6.199999999999986,8.948020226850264,0,True,False,1764413153.684685
27,150,-0.0026634775408228874,0.051813061590277806,-1.2,0.0,0.0,-0.04999999999999988,0.4268241754761714,-0.3995216311234331,7.771959238541671,-180.0,0.0,0.0,-7.499999999999981,64.02362632142571,12,True,False,1764413172.4260354
28,105,-0.0024098659091763668,0.08152682283358999,0.0,0.0,0.0,-0.0499999999999999,0.10751340016943677,-0.2530359204635185,8.560316397526949,0.0,0.0,0.0,-5.249999999999989,11.28890701779086,0,True,False,1764413187.712258
29,101,-0.0039795161354037765,0.064473701471223,-3.4158415841584158,0.0,0.0,-0.0499999999999999,0.3643532242827201,-0.40193112967578143,6.511843848593523,-345.0,0.0,0.0,-5.04999999999999,36.79967565255473,23,True,False,1764413204.8777165
30,83,-0.002588363191604888,0.07778168196894222,-4.518072289156627,0.0,0.0,-0.04999999999999992,0.38486688684378456,-0.2148341449032057,6.455879603422204,-375.0,0.0,0.0,-4.149999999999993,31.94395160803412,25,True,False,1764413218.6978652
31,93,-0.0018500353768526798,0.09355054337916917,-1.4516129032258065,0.0,0.0,-0.049999999999999906,0.12136385588073569,-0.17205329004729922,8.700200534262732,-135.0,0.0,0.0,-4.6499999999999915,11.286838596908419,9,True,False,1764413236.1428578
32,115,-0.0024996863869776813,0.07566691764578133,-4.695652173913044,0.0,0.0,-0.04999999999999989,0.31145784350559197,-0.28746393450243335,8.701695529264853,-540.0,0.0,0.0,-5.749999999999988,35.817652003143074,36,True,False,1764413254.8212652
33,64,-0.0018955019065997648,0.1143198540085977,0.0,0.0,0.0,-0.04999999999999995,0.12594095589407764,-0.12131212202238495,7.316470656550253,0.0,0.0,0.0,-3.1999999999999966,8.060221177220969,0,True,False,1764413263.1081843
34,97,-0.00295256239255878,0.07694916036899942,-7.731958762886598,0.0,0.0,-0.049999999999999906,0.49196144885961607,-0.28639855207820164,7.464068555792943,-750.0,0.0,0.0,-4.849999999999991,47.72026053938276,50,True,False,1764413282.6676054
35,115,-0.002815423203672321,0.07902333169474092,-2.608695652173913,0.0,0.0,-0.04999999999999989,0.2251144727303471,-0.3237736684223169,9.087683144895205,-300.0,0.0,0.0,-5.749999999999988,25.888164363989915,20,True,False,1764413300.0567248
36,97,-0.0018868429561235238,0.08389368323095023,0.0,0.0,0.0,-0.049999999999999906,0.14171572062177482,-0.1830237667439818,8.137687273402172,0.0,0.0,0.0,-4.849999999999991,13.746424900312157,0,True,False,1764413315.4216478
37,99,-0.0019176910826247024,0.08728173595885091,-4.696969696969697,0.0,0.0,-0.049999999999999906,0.3320667792768006,-0.18985141717984555,8.64089185992624,-465.0,0.0,0.0,-4.94999999999999,32.87461114840326,31,True,False,1764413332.4571853
38,127,-0.003558836966009378,0.05399185699572585,-2.5984251968503935,0.0,0.0,-0.049999999999999885,0.2466577960061597,-0.451972294683191,6.8569658384571825,-330.0,0.0,0.0,-6.349999999999985,31.32554009278228,22,True,False,1764413354.3613987
39,114,-0.0020298931277954904,0.08063727805115599,-0.7894736842105263,0.0,0.0,-0.04999999999999989,0.19560551620481698,-0.23140781656868592,9.192649697831783,-90.0,0.0,0.0,-5.699999999999988,22.299028847349135,6,True,False,1764413372.6363108
40,61,-0.002337130090703968,0.12309669926711156,-1.721311475409836,0.0,0.0,-0.049999999999999954,0.13508941186636025,-0.14256493553294206,7.508898655293805,-105.0,0.0,0.0,-3.049999999999997,8.240454123847975,7,True,False,1764413385.8710337
41,116,-0.0023665987416530924,0.07333114971633525,-2.7155172413793105,0.0,0.0,-0.04999999999999989,0.33390424608279007,-0.2745254540317587,8.50641336709489,-315.0,0.0,0.0,-5.799999999999987,38.73289254560365,21,True,False,1764413437.2168317
42,33,-0.003473143600083439,0.17646602442410442,0.0,0.0,0.0,-0.050000000000000024,1.5136323854185739e-06,-0.11461373880275348,5.823378805995445,0.0,0.0,0.0,-1.6500000000000008,4.9949868718812935e-05,0,True,False,1764413441.4263644
43,159,-0.003151648752820129,0.04711503910461982,-1.320754716981132,0.0,0.0,-0.04999999999999987,0.1005246251330549,-0.5011121516984005,7.491291217634551,-210.0,0.0,0.0,-7.94999999999998,15.98341539615573,14,True,False,1764413469.4249413
44,113,-0.0017931480396050734,0.07919181938319698,-1.3274336283185841,0.0,0.0,-0.04999999999999989,0.10518604059658503,-0.2026257284753733,8.94867559030126,-150.0,0.0,0.0,-5.649999999999988,11.886022587414107,10,True,False,1764413509.6168518
45,186,-0.00379913321803586,0.04347434663051001,-2.5,0.0,0.0,-0.04999999999999998,0.2234418763658891,-0.7066387785546699,8.086228473274861,-465.0,0.0,0.0,-9.299999999999997,41.560189004055374,31,True,False,1764413534.8203046
46,69,-0.0018408703124166502,0.10937623543613736,0.0,0.0,0.0,-0.04999999999999994,0.04121766046023106,-0.12702005155674886,7.546960245093478,0.0,0.0,0.0,-3.4499999999999957,2.844018571755943,0,True,False,1764413542.699017
47,115,-0.0035061986937375837,0.060235996341843234,-2.0869565217391304,0.0,0.0,-0.04999999999999989,0.15401694961804535,-0.40321284977982214,6.927139579311972,-240.0,0.0,0.0,-5.749999999999988,17.711949206075214,16,True,False,1764413583.1347864
48,70,-0.0033542678008862156,0.09890308968279148,0.0,0.0,0.0,-0.04999999999999993,0.20935660111683108,-0.2347987460620351,6.923216277795404,0.0,0.0,0.0,-3.4999999999999956,14.654962078178176,0,True,False,1764413599.9655678
49,94,-0.0026667218576422887,0.07814318011146075,0.0,0.0,0.0,-0.049999999999999906,0.07796644999080102,-0.25067185461837516,7.345458930477311,0.0,0.0,0.0,-4.699999999999991,7.328846299135296,0,True,False,1764413640.2812521
50,92,-0.0021959127392184655,0.09304282465891753,-6.195652173913044,0.0,0.0,-0.04999999999999991,0.5162872264466278,-0.20202397200809882,8.559939868620413,-570.0,0.0,0.0,-4.599999999999992,47.49842483308976,38,True,False,1764413660.633764
51,112,-0.002554630706208965,0.07183440175110312,-6.5625,0.0,0.0,-0.04999999999999989,0.38519241965289563,-0.2861186390954041,8.045452996123549,-735.0,0.0,0.0,-5.599999999999988,43.14155100112431,49,True,False,1764413683.76888
52,108,-0.0022627855089681977,0.08128346257871913,-1.3888888888888888,0.0,0.0,-0.0499999999999999,0.15051077897904988,-0.24438083496856533,8.778613958501666,-150.0,0.0,0.0,-5.399999999999989,16.255164129737388,10,True,False,1764413698.5969553
53,48,-0.0018509364893072595,0.13726051931078312,-1.25,0.0,0.0,-0.04999999999999999,0.1380723486161569,-0.08884495148674845,6.588504926917589,-60.0,0.0,0.0,-2.3999999999999995,6.62747273357553,4,True,False,1764413703.744286
54,98,-0.002704182315771697,0.0848081982106325,-0.45918367346938777,0.0,0.0,-0.049999999999999906,0.062050201599565764,-0.2650098669456263,8.311203424641985,-45.0,0.0,0.0,-4.899999999999991,6.080919756757445,3,True,False,1764413722.3097262
55,94,-0.003708539076003103,0.07852122282491382,-4.787234042553192,0.0,0.0,-0.049999999999999906,0.26760263107017856,-0.34860267314429166,7.380994945541898,-450.0,0.0,0.0,-4.699999999999991,25.154647320596787,30,True,False,1764413733.4340448
