episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,18,-0.04293443412123587,-0.016669130858253958,-0.6666666666666666,-0.12027121039926329,-0.7728198141822457,-0.3000443554485712,-12.0,-2.164881787186739,2,1761137103.5538397
2,11,-0.029585943433143965,0.008216935599713305,0.0,0.0,-0.3254453777645836,0.09038629159684636,0.0,0.0,0,1761137104.3275516
3,19,-0.034927403900278,-0.0023660115089549614,-0.3157894736842105,-0.01218085266687671,-0.663620674105282,-0.044954218670144264,-6.0,-0.2314362006706575,1,1761137105.0041864
4,42,-0.033760836615710436,-0.0034184653808657702,-0.14285714285714285,-0.019247493295341613,-1.4179551378598383,-0.14357554599636235,-6.0,-0.8083947184043477,1,1761137105.5982995
5,33,-0.03705299557660627,-0.007203798175665545,0.0,-0.3272973951053399,-1.222748854028007,-0.23772533979696298,0.0,-10.800814038476217,0,1761137106.0759494
6,14,-0.01726793369078847,0.028290979002166112,0.0,-0.03824807762457187,-0.2417510716710386,0.39607370603032555,0.0,-0.5354730867440062,0,1761137106.7005444
7,6,-0.022534077724892205,0.021683252625561034,0.0,0.0,-0.13520446634935324,0.1300995157533662,0.0,0.0,0,1761137107.967023
8,5,-0.019546276481578542,0.032867145073172614,0.0,0.0,-0.09773138240789271,0.16433572536586308,0.0,0.0,0,1761137108.9309978
9,3,-0.022779194138360215,0.029689949049741635,0.0,0.0,-0.06833758241508064,0.0890698471492249,0.0,0.0,0,1761137136.157706
10,14,-0.045056662643220835,-0.021841086740164765,-0.42857142857142855,-0.08146836178886775,-0.6307932770050917,-0.3057752143623067,-6.0,-1.1405570650441486,1,1761137136.837839
11,3,-0.03614814311647862,0.007191749625324974,0.0,0.0,-0.10844442934943586,0.021575248875974923,0.0,0.0,0,1761137137.6179523
12,4,-0.02126866420633848,0.029229493008444435,0.0,0.0,-0.08507465682535392,0.11691797203377774,0.0,0.0,0,1761137138.2852824
13,146,-0.027966577110188476,0.002498955425837167,0.0,-0.027338166233748202,-4.083120258087518,0.3648474921722264,0.0,-3.9913722701272376,0,1761137140.8096588
14,17,-0.03269630599646984,-0.00048438431559962594,0.0,0.0,-0.5558372019399873,-0.008234533365193641,0.0,0.0,0,1761137141.1047018
15,13,-0.04320072307914972,-0.019169662902111202,0.0,0.0,-0.5616094000289463,-0.24920561772744565,0.0,0.0,0,1761137141.6397035
16,15,-0.03361749634263083,-0.0021330032169525706,0.0,0.0,-0.5042624451394625,-0.03199504825428856,0.0,0.0,0,1761137142.3434293
17,18,-0.031010383495461716,0.0007356457614316901,0.0,-0.1762368695133267,-0.5581869029183109,0.013241623705770422,0.0,-3.1722636512398807,0,1761137168.9881346
18,8,-0.027185175231429822,0.01610633653532965,0.0,0.0,-0.21748140185143858,0.1288506922826372,0.0,0.0,0,1761137169.2827086
19,46,-0.02620734430154717,0.011536266152293386,0.0,0.0,-1.2055378378711699,0.5306682430054958,0.0,0.0,0,1761137170.511575
20,27,-0.012033714524502458,0.09050095443651623,0.0,-0.030188922887977858,-0.32491029216156636,2.4435257697859383,0.0,-0.8151009179754022,0,1761137170.9885833
21,16,-0.044408424690415095,-0.015757023353342267,-0.75,-0.10343351431487194,-0.7105347950466415,-0.2521123736534763,-12.0,-1.654936229037951,2,1761137171.5360408
22,19,-0.024709208108863186,0.015208023448718954,0.0,0.0,-0.4694749540684005,0.28895244552566013,0.0,0.0,0,1761137172.240229
23,6,-0.016442431907104604,0.036968955769968254,0.0,0.0,-0.09865459144262761,0.22181373461980952,0.0,0.0,0,1761137173.2265553
24,8,-0.041385546221952965,-0.009966843017345087,0.0,0.0,-0.3310843697756237,-0.0797347441387607,0.0,0.0,0,1761137173.7655375
25,9,-0.02911066183725443,0.006676182379892006,0.0,-0.24329343094510072,-0.26199595653528984,0.06008564141902806,0.0,-2.1896408785059065,0,1761137174.1487765
26,28,-0.042038412732804245,-0.016016084842519925,0.0,-0.027235376798185103,-1.177075556518519,-0.44845037559055795,0.0,-0.7625905503491829,0,1761137174.881046
27,16,-0.031952234880828316,0.002323831695957783,0.0,0.0,-0.5112357580932531,0.037181307135324526,0.0,0.0,0,1761137201.8351095
28,11,-0.03309541599365558,-0.0007268003760693597,0.0,0.0,-0.36404957593021137,-0.007994804136762956,0.0,0.0,0,1761137202.6472676
29,12,-0.02873578225128438,0.0055997677724425364,0.0,-0.20030206971115802,-0.34482938701541255,0.06719721326931044,0.0,-2.403624836533896,0,1761137203.4394855
30,5,-0.019268264039482886,0.0339128218001569,0.0,0.0,-0.09634132019741443,0.1695641090007845,0.0,0.0,0,1761137203.6980543
31,33,-0.02545561071219999,0.011713669844551083,-0.7272727272727273,-0.05365339734711295,-0.8400351535025997,0.38655110487018574,-24.0,-1.7705621124547273,4,1761137204.595701
32,12,-0.019511677608421502,0.027002537028527198,0.0,0.0,-0.23414013130105804,0.32403044434232636,0.0,0.0,0,1761137205.1799252
33,35,-0.030379257694741136,0.004671770202590255,0.0,-0.11715470487586445,-1.0632740193159398,0.1635119570906589,0.0,-4.1004146706552556,0,1761137206.1477714
