episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,24,-0.21544297548426983,-0.009538177011608926,0.0,-5.170631411622476,-0.22891624827861423,0.0
2,20,-0.1735188027548184,-0.0024135258769747855,0.0,-3.470376055096368,-0.04827051753949571,0.0
3,44,-0.10576754698422054,0.008809691866895657,-0.09090909090909091,-4.653772067305704,0.3876264421434089,-4.0
4,39,-0.22426997165924162,-0.011274301008118767,0.0,-8.746528894710423,-0.4396977393166319,0.0
5,36,-0.11003181781797422,0.00962851941905918,0.0,-3.961145441447072,0.3466266990861305,0.0
6,48,-0.07792633282822947,0.014933700524061636,-0.041666666666666664,-3.7404639757550147,0.7168176251549585,-2.0
7,8,-0.11413512924657365,0.00978872843543245,0.0,-0.9130810339725892,0.0783098274834596,0.0
8,41,-0.17513451438149036,-0.0026782465200634563,0.0,-7.180515089641105,-0.10980810732260171,0.0
9,35,-0.09204303570739038,0.013293046295746295,0.0,-3.2215062497586633,0.4652566203511203,0.0
