episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,15,-0.22029191540147272,0.0,0.0,-3.3043787310220907,0.0,0.0,1761040998.8070807
2,76,-0.19045748648459845,0.0,0.0,-14.474768972829482,0.0,0.0,1761041000.5699637
3,11,-0.10296065244175194,0.0,0.0,-1.1325671768592713,0.0,0.0,1761041000.7794151
4,23,-0.17124228800048086,0.0,0.0,-3.9385726240110595,0.0,0.0,1761041037.6309595
5,10,-0.21897039624995135,0.0,0.0,-2.1897039624995136,0.0,0.0,1761041037.9880495
6,4,-0.1260993409249858,0.0,0.0,-0.5043973636999431,0.0,0.0,1761041038.4306083
7,40,-0.19497292615169773,0.0,0.0,-7.798917046067909,0.0,0.0,1761041040.527293
8,39,-0.10714217516028608,0.0,0.0,-4.178544831251157,0.0,0.0,1761041075.0302985
9,4,-0.157863950412085,0.0,0.0,-0.63145580164834,0.0,0.0,1761041075.8449714
10,40,-0.12058786341250978,0.0,0.0,-4.823514536500391,0.0,0.0,1761041076.9013672
11,8,-0.09032952212799591,0.0,0.0,-0.7226361770239673,0.0,0.0,1761041077.0833247
12,15,-0.07670371064242261,0.0,0.0,-1.150555659636339,0.0,0.0,1761041113.9779189
13,44,-0.1031884010877993,0.0,0.0,-4.540289647863169,0.0,0.0,1761041115.1414192
14,34,-0.1099613101552521,0.0,-0.058823529411764705,-3.7386845452785713,0.0,-2.0,1761041115.9170368
15,118,-0.14488117539952483,0.0,0.0,-17.09597869714393,0.0,0.0,1761041152.1168694
16,35,-0.10563858881296675,0.0,0.0,-3.6973506084538363,0.0,0.0,1761041152.686728
17,24,-0.14478647234942302,0.0,0.0,-3.474875336386152,0.0,0.0,1761041153.0559485
18,21,-0.1320831352558284,0.0,0.0,-2.7737458403723965,0.0,0.0,1761041153.855908
19,54,-0.09700771390431505,0.0,0.0,-5.238416550833013,0.0,0.0,1761041194.2592149
20,47,-0.0783642053253737,0.0,0.0,-3.6831176502925644,0.0,0.0,1761041195.1310434
21,27,-0.15532531677961503,0.0,0.0,-4.193783553049606,0.0,0.0,1761041195.6218455
