episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,27,-0.012441952111367447,0.20506517129875487,-0.07407407407407407,-0.33593270700692107,5.536759625066382,-2.0,1760705616.492167
2,15,-0.0121036844349762,0.3464050107004045,0.0,-0.18155526652464302,5.1960751605060675,0.0,1760705620.1848586
3,10,-0.054402469696018606,0.5129246312770415,0.0,-0.5440246969601861,5.129246312770415,0.0,1760705623.5206006
4,33,-0.01739307042917454,0.013054285265957121,0.0,-0.5739713241627599,0.43079141377658503,0.0,1760705632.656996
5,36,-0.016956755683846993,0.15540626629575036,0.0,-0.6104432046184918,5.5946255866470125,0.0,1760705640.5401452
6,37,-0.013350866710175604,0.14930150238430354,0.0,-0.4939820682764973,5.524155588219231,0.0,1760705647.3098364
7,64,-0.008095793229019073,0.08974148060233077,0.0,-0.5181307666572207,5.743454758549169,0.0,1760705658.5471568
8,28,-0.0198058299174823,0.19936987898464156,0.0,-0.5545632376895043,5.582356611569963,0.0,1760705661.6591532
9,55,-0.005613374192309035,0.10611342001927228,-0.01818181818181818,-0.3087355805769969,5.836238101059975,-1.0,1760705669.4097161
10,18,-0.025296301059411372,0.2894612482282832,0.0,-0.45533341906940467,5.210302468109097,0.0,1760705671.493612
