episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,38,-0.0020601142605116323,0.00031319285246901655,0.0,0.0,-0.07828434189944203,0.01190132839382263,0.0,0.0,0,False,True,1762889444.9013727
2,94,-0.0031343496739339575,-0.0032240658921120586,0.0,-0.013914197829884633,-0.294628869349792,-0.3030621938585335,0.0,-1.3079345960091555,0,False,True,1762889470.678954
3,354,-0.002487719002146297,0.0011494215478960175,-0.01694915254237288,-0.014721681823457467,-0.880652526759789,0.4068952279551902,-6.0,-5.211475365503944,2,False,True,1762889521.271101
4,35,-0.0006714318135290817,-0.0031471006127219013,0.0,0.0,-0.02350011347351786,-0.11014852144526655,0.0,0.0,0,False,True,1762889523.5730667
5,87,-0.00317649261136076,-0.0036473683374970704,0.0,0.0,-0.27635485718838615,-0.31732104536224515,0.0,0.0,0,False,True,1762889545.8809614
6,369,-0.002519705563818208,-0.0008164675197551794,0.0,0.0,-0.9297713530489187,-0.3012765147896612,0.0,0.0,0,False,True,1762889599.9360027
7,233,-0.0015188076793475147,0.004161020446372732,-0.012875536480686695,-0.007745542992097066,-0.35388218928797094,0.9695177640048466,-3.0,-1.8047115171586163,1,True,False,1762889615.2877414
8,134,-0.0031078260966215295,-0.0033446686756906305,-0.022388059701492536,-0.021363974473613663,-0.416448696947285,-0.44818560254254447,-3.0,-2.862772579464231,1,False,True,1762889624.5856552
9,229,-0.002816883778812408,-0.0014099174546269556,0.0,-0.002552558146849717,-0.6450663853480414,-0.32287109710957285,0.0,-0.5845358156285853,0,False,True,1762889669.0930474
10,80,-0.003417960331968737,-0.005219357652553998,-0.075,-0.010932846890167016,-0.27343682655749896,-0.4175486122043198,-6.0,-0.8746277512133613,2,False,True,1762889674.7777495
11,210,-0.002863297463286837,-0.002637247375531448,-0.014285714285714285,-0.023153815526784447,-0.6012924672902358,-0.5538219488616041,-3.0,-4.862301260624734,1,False,True,1762889694.8068693
12,119,-0.0029854121775226517,-0.0019397452721507619,0.0,0.0,-0.35526404912519555,-0.23082968738594067,0.0,0.0,0,False,True,1762889706.528703
13,142,-0.0007368190394253862,0.007981896609367156,0.0,-0.021253330006497945,-0.10462830359840485,1.133429318530136,0.0,-3.017972860922708,0,True,False,1762889746.9724178
14,133,-0.0016607952743011157,0.0030618130557623726,-0.045112781954887216,-0.033613468422717105,-0.22088577148204838,0.40722113641639557,-6.0,-4.470591300221375,2,False,True,1762889773.8221586
15,38,-0.001194155195923955,0.007306284418146319,0.0,0.0,-0.04537789744511029,0.27763880788956014,0.0,0.0,0,True,False,1762889786.514694
16,150,-0.0025756110207011546,-0.000988123091446577,-0.02,-0.015491784906885353,-0.38634165310517316,-0.14821846371698655,-3.0,-2.323767736032803,1,False,True,1762889818.205818
17,25,-0.0011949424581813174,0.003930984253099634,0.0,0.0,-0.029873561454532935,0.09827460632749085,0.0,0.0,0,False,True,1762889836.702831
18,144,-0.0027978430804933424,-0.00239695546092429,0.0,0.0,-0.4028894035910413,-0.3451615863730978,0.0,0.0,0,False,True,1762889855.3342972
19,5,-0.0015834561186651823,-0.00018855983690309054,0.0,-0.07970564974528513,-0.007917280593325911,-0.0009427991845154526,0.0,-0.3985282487264256,0,False,True,1762889857.522389
20,45,-0.0025938791200941316,-0.0025212512843752737,0.0,0.0,-0.11672456040423591,-0.11345630779688731,0.0,0.0,0,False,True,1762889887.613503
21,81,-0.003181596219442057,-0.0037222247423245093,-0.037037037037037035,-0.008213772754456576,-0.2577092937748066,-0.30150020412828527,-3.0,-0.6653155931109828,1,False,True,1762889900.9913094
22,62,-0.0026944562869210173,-0.0013266998576609943,0.0,0.0,-0.16705628978910309,-0.08225539117498165,0.0,0.0,0,False,True,1762889920.109349
23,172,-0.0029969983988014795,-0.0023123021573020234,-0.01744186046511628,-0.006906146706045952,-0.5154837245938545,-0.397715971055948,-3.0,-1.1878572334399038,1,False,True,1762889952.1638427
24,122,-0.0028862710198646097,-0.0031268471476663235,-0.04918032786885246,-0.010907489880805737,-0.3521250644234824,-0.3814753520152915,-6.0,-1.3307137654583,2,False,True,1762889964.780067
25,37,-0.002821296382905988,-0.0012105157295341919,0.0,0.0,-0.10438796616752156,-0.0447890819927651,0.0,0.0,0,False,True,1762889976.362882
26,45,-0.0023914909560735238,-0.001869261525632451,0.0,0.0,-0.10761709302330857,-0.0841167686534603,0.0,0.0,0,False,True,1762889985.3701494
