feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9994792342185974,1.0,0.07385691185139444,0.7402038129343852,102,1
sin_drift,1,-0.9838413596153259,0.9999993443489075,0.18580349085614753,0.6493271177891945,102,1
airspeed_norm,2,-0.2112455517053604,1.0000131130218506,-0.0005246520843630658,0.2588181881043049,102,1
risk_0,3,0.014000000432133675,0.9642120599746704,0.16285808614509958,0.2618614887662543,102,1
risk_1,4,0.014000000432133675,0.6756847500801086,0.07158498017701735,0.13783207917066204,102,1
risk_2,5,0.014000000432133675,0.1983911693096161,0.025675598614136968,0.031839772667391776,102,1
x_r_0,6,-0.24484050273895264,0.1379086971282959,-0.012490109046327644,0.07389873568734581,102,1
x_r_1,7,-0.24743205308914185,0.05514562502503395,-0.07914338633075685,0.0800824223880211,102,1
x_r_2,8,-0.2710743844509125,0.14438867568969727,-0.06110116653144359,0.09786951894427773,102,1
y_r_0,9,-0.08322735130786896,0.22970110177993774,0.033891956942776844,0.06528440768143634,102,1
y_r_1,10,-0.14186891913414001,0.2159576117992401,0.010224018818310768,0.052373074987515145,102,1
y_r_2,11,-0.2547537684440613,0.2835504412651062,-0.02220093242666575,0.08949159034286633,102,1
vx_r_0,12,-0.710856020450592,0.3919582664966583,-0.0723360171564398,0.20435931895743856,102,1
vx_r_1,13,-0.5372201204299927,0.710856020450592,-0.08392249305581893,0.24119870515574998,102,1
vx_r_2,14,-0.39786842465400696,0.5372201204299927,-0.06423027950850334,0.22713614847184282,102,1
vy_r_0,15,-0.8781318664550781,0.8781318664550781,0.054325721039455016,0.3070244186822018,102,1
vy_r_1,16,-0.7974402904510498,0.8700572848320007,-0.014383210430798281,0.25051938241488136,102,1
vy_r_2,17,-0.8739182949066162,0.4466501772403717,-0.08840536762613288,0.29077813474330494,102,1
cos_trk_0,18,-0.9990353584289551,0.9850926399230957,-0.21180528709117097,0.5892793483880996,102,1
