episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,8,-0.0012277571385621475,0.27713838494242815,0.0,0.0,-0.00982205710849718,2.217107079539425,0.0,0.0,0,1761146168.410452
2,18,-0.004183723155239272,0.1735718572622149,-0.3333333333333333,0.0,-0.0753070167943069,3.1242934307198684,-6.0,0.0,1,1761146168.5711026
3,5,-0.0019191419618713914,0.3851716604149996,0.0,0.0,-0.009595709809356957,1.9258583020749982,0.0,0.0,0,1761146168.6281393
4,11,-0.0028897007245646616,0.22701479325992271,0.0,0.0,-0.03178670797021128,2.49716272585915,0.0,0.0,0,1761146168.7633626
5,13,-0.002312537473661498,0.2064471097264942,0.0,0.0,-0.03006298715759947,2.6838124264444243,0.0,0.0,0,1761146168.8995538
6,9,-0.00481146705569593,0.25478578355849557,0.0,0.0,-0.04330320350126337,2.29307205202646,0.0,0.0,0,1761146168.9968023
7,14,-0.0008556653410942713,0.19997691181387128,0.0,0.0,-0.0119793147753198,2.799676765394198,0.0,0.0,0,1761146169.158481
8,5,-0.0032117724342998386,0.38336147278187604,0.0,0.0,-0.016058862171499193,1.9168073639093801,0.0,0.0,0,1761146169.235615
9,10,-0.003856766260116469,0.23882464208657012,0.0,-0.08289567759537898,-0.03856766260116469,2.388246420865701,0.0,-0.8289567759537898,0,1761146169.3699336
10,6,-0.0038231732024317983,0.3359362135597952,0.0,0.0,-0.02293903921459079,2.015617281358771,0.0,0.0,0,1761146169.4871032
11,8,-0.014404724764924635,0.26825686984024777,-1.5,-0.048336721595663,-0.11523779811939708,2.146054958721982,-12.0,-0.386693772765304,2,1761146169.6190588
12,11,-0.0005484993579930851,0.22817822680698485,0.0,0.0,-0.006033492937923936,2.5099604948768333,0.0,0.0,0,1761146169.7383816
13,17,-0.0011693379723793078,0.1816279764029269,0.0,0.0,-0.019878745530448234,3.0876755988497573,0.0,0.0,0,1761146169.8720665
14,18,-0.0024999834007350635,0.17602824715624182,0.0,-0.017870992854245267,-0.044999701213231144,3.1685084488123527,0.0,-0.3216778713764148,0,1761146169.9786735
15,4,-0.006512435698106076,0.45103158763053774,-1.5,0.0,-0.026049742792424304,1.804126350522151,-6.0,0.0,1,1761146170.015178
16,8,-0.002449049604117841,0.27699183962300067,0.0,0.0,-0.019592396832942727,2.2159347169840053,0.0,0.0,0,1761146170.1407652
17,3,-0.0009660618704062769,0.5775224287990134,0.0,0.0,-0.002898185611218831,1.73256728639704,0.0,0.0,0,1761146170.2155771
18,9,-0.0035541735749401717,0.25464742643648997,0.0,0.0,-0.03198756217446155,2.2918268379284097,0.0,0.0,0,1761146170.305717
19,18,-0.0018241441617863083,0.17618435683123368,-0.3333333333333333,0.0,-0.03283459491215355,3.171318422962206,-6.0,0.0,1,1761146170.4426246
20,16,-0.0018039566716911096,0.18694386277479197,0.0,0.0,-0.028863306747057754,2.9911018043966715,0.0,0.0,0,1761146170.5485299
21,7,-0.0017883825595389187,0.3027222817899088,0.0,0.0,-0.012518677916772431,2.1190559725293614,0.0,0.0,0,1761146170.6035893
22,11,-0.004184632558635355,0.2277891825577041,0.0,0.0,-0.04603095814498891,2.5056810081347454,0.0,0.0,0,1761146170.7304192
23,19,-0.002169470978185125,0.17259636743300832,0.0,0.0,-0.04121994858551738,3.279330981227158,0.0,0.0,0,1761146170.901262
24,18,-0.001662556742593241,0.1769715674573979,0.0,0.0,-0.029926021366678338,3.185488214233162,0.0,0.0,0,1761146171.0223339
25,18,-0.00295404123267534,0.17588367961912688,0.0,0.0,-0.053172742188156125,3.165906233144284,0.0,0.0,0,1761146171.1357172
26,10,-0.0008494527443297921,0.24109220583790075,0.0,0.0,-0.008494527443297921,2.4109220583790076,0.0,0.0,0,1761146171.223001
27,16,-0.0019480552831924207,0.18673363197035042,0.0,0.0,-0.03116888453107873,2.9877381115256068,0.0,0.0,0,1761146171.3492982
28,9,-0.0025862303317296664,0.2570142572349179,0.0,0.0,-0.023276072985566998,2.3131283151142608,0.0,0.0,0,1761146171.4072254
29,21,-0.0016628873153021176,0.1654803005774869,0.0,0.0,-0.03492063362134447,3.4750863121272246,0.0,0.0,0,1761146171.5500655
