episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,14,-0.0021480447667562787,0.19971926679753865,0.0,0.0,-0.0300726267345879,2.796069735165541,0.0,0.0,0,1761146168.4401126
2,13,-0.0019686493290434026,0.20714781320807157,0.0,0.0,-0.025592441277564233,2.6929215717049306,0.0,0.0,0,1761146168.5456905
3,18,-0.001384818091320409,0.17706718803250474,0.0,0.0,-0.024926725643767363,3.1872093845850853,0.0,0.0,0,1761146168.6945717
4,12,-0.00576854275521634,0.21043968439312113,-0.5,-0.06942924859688857,-0.06922251306259608,2.5252762127174537,-6.0,-0.8331509831626628,1,1761146168.7683585
5,3,-0.012483007859305131,0.5738940462291172,0.0,0.0,-0.037449023577915394,1.7216821386873515,0.0,0.0,0,1761146168.8481114
6,14,-0.0014914191374095147,0.1997144230303389,0.0,0.0,-0.020879867923733204,2.7960019224247445,0.0,0.0,0,1761146169.0221896
7,16,-0.004791986793462813,0.18134870821124127,-1.125,-0.04476591808329447,-0.076671788695405,2.9015793313798603,-18.0,-0.7162546893327115,3,1761146169.169074
8,11,-0.010686302602442535,0.22092158793222996,0.0,-0.061413093779832846,-0.11754932862686789,2.4301374672545295,0.0,-0.6755440315781613,0,1761146169.271344
9,20,-0.006383337611534328,0.15893600678657038,-0.6,0.0,-0.12766675223068655,3.1787201357314077,-12.0,0.0,2,1761146169.429216
10,21,-0.008395860481154961,0.14689420982907925,-1.4285714285714286,-0.07599607625265271,-0.17631307010425418,3.0847784064106643,-30.0,-1.595917601305707,5,1761146169.5658338
11,14,-0.005509561848507906,0.1937986329282188,-0.42857142857142855,-0.030085086871384947,-0.07713386587911068,2.713180860995063,-6.0,-0.42119121619938926,1,1761146169.6469595
12,1,-0.06225958906996641,1.5,0.0,0.0,-0.06225958906996641,1.5,0.0,0.0,0,1761146169.6907706
13,12,-0.0033688700692269973,0.2153391044296984,0.0,0.0,-0.04042644083072397,2.5840692531563807,0.0,0.0,0,1761146169.8501935
14,2,-0.0030352126927653575,0.8161971147704618,0.0,0.0,-0.006070425385530715,1.6323942295409235,0.0,0.0,0,1761146169.9023385
15,10,-0.003284302096408878,0.24042085308448854,0.0,0.0,-0.03284302096408878,2.4042085308448855,0.0,0.0,0,1761146170.0445123
16,14,-0.0067279978615479435,0.19570160690146962,0.0,-0.026450191525267317,-0.09419197006167121,2.7398224966205746,0.0,-0.37030268135374245,0,1761146170.1704478
17,6,-0.003422119725209783,0.3364528930115609,0.0,0.0,-0.020532718351258698,2.0187173580693654,0.0,0.0,0,1761146170.2321403
18,16,-0.001800112465970241,0.18656781604325817,0.0,0.0,-0.028801799455523858,2.9850850566921308,0.0,0.0,0,1761146170.3385613
19,9,-0.001806607105235382,0.256976213918778,0.0,0.0,-0.016259463947118438,2.312785925269002,0.0,0.0,0,1761146170.403371
20,18,-0.003919309473100213,0.17322898309195894,-0.3333333333333333,-0.014781221705020723,-0.07054757051580383,3.118121695655261,-6.0,-0.266061990690373,1,1761146170.55788
21,2,-0.014488314633558475,0.813445697026391,0.0,0.0,-0.02897662926711695,1.626891394052782,0.0,0.0,0,1761146170.5770907
22,21,-0.0014485200305054142,0.16528646669916297,0.0,0.0,-0.0304189206406137,3.4710158006824225,0.0,0.0,0,1761146170.7837288
23,8,-0.002010577334604032,0.2767282117779264,0.0,0.0,-0.016084618676832255,2.213825694223411,0.0,0.0,0,1761146170.8400106
24,13,-0.0019103255986593025,0.2075465570679969,0.0,0.0,-0.024834232782570933,2.69810524188396,0.0,0.0,0,1761146170.997906
25,22,-0.004100705714719933,0.15840547757351278,0.0,0.0,-0.09021552572383854,3.4849205066172813,0.0,0.0,0,1761146171.1547875
26,17,-0.002048141238705412,0.18028639932986232,-0.7058823529411765,-0.3059662072355424,-0.034818401057992006,3.0648687886076593,-12.0,-5.201425523004221,2,1761146171.253793
27,16,-0.0031201487297700583,0.18593066861968788,0.0,-0.05089541154570855,-0.04992237967632093,2.974890697915006,0.0,-0.8143265847313368,0,1761146171.3492982
28,11,-0.0015574422699422372,0.22781830711229753,0.0,0.0,-0.01713186496936461,2.506001378235273,0.0,0.0,0,1761146171.4162252
29,10,-0.0025157332757363353,0.23971810932577559,0.0,0.0,-0.025157332757363354,2.397181093257756,0.0,0.0,0,1761146171.4970443
30,5,-0.02887370912365809,0.026229205926296784,-6.0,0.0,-0.14436854561829046,0.13114602963148392,-30.0,0.0,5,1761146171.5897472
31,4,-0.003305773764045211,0.4547049034062408,0.0,0.0,-0.013223095056180844,1.8188196136249632,0.0,0.0,0,1761146171.704969
32,10,-0.00846488137724415,0.23154007713044375,-0.6,-0.03409078631835857,-0.08464881377244149,2.3154007713044376,-6.0,-0.3409078631835857,1,1761146171.8610542
33,21,-0.011125350859176642,0.1505635653371748,-1.7142857142857142,-0.0051069487680670015,-0.23363236804270948,3.1618348720806706,-36.0,-0.10724592412940703,6,1761146172.025216
34,17,-0.003108565061253585,0.17976828166468978,0.0,0.0,-0.052845606041310944,3.0560607882997264,0.0,0.0,0,1761146172.1274457
35,4,-0.004441561632812457,0.45647309685308096,0.0,0.0,-0.01776624653124983,1.8258923874123238,0.0,0.0,0,1761146172.161962
36,3,-0.005087998164265321,0.5768701140993019,0.0,0.0,-0.015263994492795963,1.7306103422979058,0.0,0.0,0,1761146172.233638
37,6,-0.0018918301427186075,0.3371554036737318,0.0,0.0,-0.011350980856311645,2.0229324220423908,0.0,0.0,0,1761146172.3688416
38,16,-0.00630104695417672,0.18402579170241573,0.0,0.0,-0.10081675126682751,2.9444126672386517,0.0,0.0,0,1761146172.5375378
