episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,132,-0.0031150909868019497,-0.0024515859850786914,-0.13636363636363635,-0.05164410122006346,-0.41119201025785734,-0.32360935003038727,-18.0,-6.8170213610483765,6,False,True,1764248359.3522696
2,21,-0.0012785055089660894,0.003619454300851493,0.0,0.0,-0.026848615688287877,0.07600854031788135,0.0,0.0,0,False,True,1764248392.9230568
3,8,-0.0005708668532091776,0.019266056166673887,0.0,-0.004575337972231608,-0.004566934825673421,0.1541284493333911,0.0,-0.036602703777852866,0,True,False,1764248440.741984
4,47,-0.0010016819098953144,0.004824558600903665,-0.1276595744680851,-0.03145865599706203,-0.047079049765079775,0.22675425424247225,-6.0,-1.4785568318619156,2,False,True,1764248483.2563603
5,151,-0.0023390209560066396,-0.0009518982164499458,-0.019867549668874173,-0.0349814373366358,-0.35319216435700257,-0.14373663068394182,-3.0,-5.282197037832006,1,False,True,1764248541.2231538
6,32,-0.002796886345447122,-0.0032073461279889318,-0.09375,-0.05766018500960969,-0.0895003630543079,-0.10263507609564582,-3.0,-1.84512592030751,1,False,True,1764248578.9160082
7,155,-0.0025018231284443535,-0.001348396764137739,-0.05806451612903226,-0.03339591354425553,-0.3877825849088748,-0.20900149844134952,-9.0,-5.176366599359607,3,False,True,1764248633.0296052
8,232,-0.002191688104643188,0.0006339046678956725,-0.05172413793103448,-0.011044595736757413,-0.5084716402772196,0.147065882951796,-12.0,-2.56234621092772,4,False,True,1764248702.7385638
9,293,-0.002036293192633,0.0013126232134724814,-0.010238907849829351,-0.013891964263485393,-0.596633905441469,0.384598601547437,-3.0,-4.07034552920122,1,False,True,1764248751.4623725
10,134,-0.0024675135484616994,-0.0014490941472990973,-0.06716417910447761,-0.043240582693189075,-0.3306468154938677,-0.19417861573807904,-9.0,-5.794238080887336,3,False,True,1764248770.9484723
11,306,-0.002599380603182513,-0.0011586363091342523,-0.029411764705882353,-0.019282528558587232,-0.795410464573849,-0.3545427105950812,-9.0,-5.900453738927693,3,False,True,1764248848.8764112
12,58,-0.0029934887398618956,-0.002466146445383215,-0.05172413793103448,-0.04009584076896691,-0.17362234691198994,-0.14303649383222647,-3.0,-2.325558764600081,1,False,True,1764248868.5289967
13,109,-0.0025547521757670016,-0.001689890021602672,0.0,-0.0065626543621318395,-0.27846798715860316,-0.18419801235469124,0.0,-0.7153293254723705,0,False,True,1764248930.4905612
14,169,-0.0022962564375007,0.0002060585967861656,0.0,-0.03167954480328814,-0.38806733793761833,0.03482390285686199,0.0,-5.353843071755696,0,False,True,1764249048.4190884
15,32,-0.002319959901170264,-9.259638635512532e-05,-0.09375,-0.025075639665161936,-0.07423871683744845,-0.0029630843633640103,-3.0,-0.802420469285182,1,False,True,1764249079.7200236
16,81,-0.002604837519435336,-0.0023673978171464276,-0.2222222222222222,-0.02977986208790067,-0.2109918390742622,-0.19175922318886063,-18.0,-2.4121688291199543,6,False,True,1764249139.902406
17,84,-0.003193403526845782,-0.003079766159772362,0.0,-0.03249284976467218,-0.2682458962550457,-0.2587003574208784,0.0,-2.7293993802324628,0,False,True,1764249177.35649
18,53,-0.002929881117530935,-0.0019004133404195152,-0.16981132075471697,-0.016133312634785523,-0.15528369922913957,-0.1007219070422343,-9.0,-0.8550655696436328,3,False,True,1764249228.183421
19,62,-0.002900845965669899,-0.002690650240706113,-0.14516129032258066,-0.038044427260640286,-0.17985244987153373,-0.16682031492377902,-9.0,-2.3587544901596975,3,False,True,1764249263.1995938
20,255,-0.003104086906414642,-0.0018910573006156572,0.0,-0.012569311702549024,-0.7915421611357337,-0.48221961165699256,0.0,-3.205174484150001,0,False,True,1764249322.8488734
21,51,-0.002124863287323779,-3.92869861465381e-05,0.0,-0.03136535178438233,-0.10836802765351274,-0.002003636293473443,0.0,-1.5996329410034988,0,False,True,1764249351.1985269
22,87,-0.0027432669124776593,-0.0011790503706588804,-0.034482758620689655,-0.040778517495373715,-0.23866422138555635,-0.1025773822473226,-3.0,-3.5477310220975133,1,False,True,1764249400.1448572
23,167,-0.0027043963070579793,-0.0015827851655431607,-0.10778443113772455,-0.04428776812705507,-0.45163418327868254,-0.26432512264570784,-18.0,-7.396057277218198,6,False,True,1764249447.193143
24,75,-0.0028741287079998203,-0.0027533632065729384,-0.04,-0.017563322531006408,-0.2155596530999865,-0.2065022404929704,-3.0,-1.3172491898254806,1,False,True,1764249464.1771398
25,143,-0.003318059639100406,-0.00497873793185531,-0.08391608391608392,-0.018127834807094716,-0.47448252839135807,-0.7119595242553094,-12.0,-2.5922803774145446,4,False,True,1764249527.349577
26,43,-0.00258937064162311,-0.0011113735616741331,0.0,-0.05974038996584844,-0.11134293758979373,-0.04778906315198772,0.0,-2.568836768531483,0,False,True,1764249540.105379
27,22,-0.0013565869485025995,-0.0010604266584814442,0.0,0.0,-0.029844912867057188,-0.023329386486591774,0.0,0.0,0,False,True,1764249594.5600145
28,121,-0.0023263648673501796,-0.0015051083962343123,0.0,-0.011076472370385176,-0.28149014894937174,-0.1821181159443518,0.0,-1.3402531568166063,0,False,True,1764249699.1483667
29,69,-0.0033149990770625043,-0.001802182870940287,-0.08695652173913043,-0.03917238537984083,-0.2287349363173128,-0.1243506180948798,-6.0,-2.7028945912090174,2,False,True,1764249724.94149
30,65,-0.0025720491437941856,-0.0017355488333260863,0.0,-0.004771115683173941,-0.16718319434662207,-0.11281067416619561,0.0,-0.3101225194063062,0,False,True,1764249780.7546031
31,22,-0.0027883633375166794,-0.001635158744749631,0.0,0.0,-0.06134399342536694,-0.03597349238449188,0.0,0.0,0,False,True,1764249833.0985322
32,43,-0.0024285867092160183,-0.0003599435942857687,-0.13953488372093023,-0.05467718750867521,-0.10442922849628879,-0.015477574554288054,-6.0,-2.351119062873034,2,False,True,1764249859.2632399
33,89,-0.003054780265384853,-0.0035544654333682043,0.0,-0.008471416110309498,-0.2718754436192519,-0.3163474235697702,0.0,-0.7539560338175453,0,False,True,1764249892.3503191
34,124,-0.003710609237805629,-0.006748750415605004,-0.024193548387096774,-0.021516065442886336,-0.460115545487898,-0.8368450515350205,-3.0,-2.6679921149179058,1,False,True,1764249922.022032
35,115,-0.0027984744581385267,-0.0012753417560985832,-0.0782608695652174,-0.02801492134583583,-0.32182456268593057,-0.14666430195133706,-9.0,-3.2217159547711205,3,False,True,1764249977.9339037
36,100,-0.0038244298670232716,-0.0043729078020796645,-0.15,-0.052906134757709375,-0.3824429867023272,-0.4372907802079664,-15.0,-5.290613475770938,5,False,True,1764250006.844864
37,49,-0.0027772055289760405,-0.0015033646381595516,0.0,-0.09948172432813845,-0.136083070919826,-0.07366486726981802,0.0,-4.8746044920787845,0,False,True,1764250030.5204747
38,104,-0.002946674313188226,-0.0034404306769267546,-0.17307692307692307,-0.0526196642343996,-0.3064541285715755,-0.3578047904003825,-18.0,-5.472445080377558,6,False,True,1764250062.7789974
