episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,31,-0.02344548348082995,0.04838709677419355,-0.2903225806451613,-0.7268099879057284,1.5,-9.0,3,1761124329.7679565
2,20,-0.013138518290889448,0.075,0.0,-0.26277036581778895,1.5,0.0,0,1761124329.8823068
3,11,-0.010592717816785197,0.13636363636363635,-0.2727272727272727,-0.11651989598463716,1.5,-3.0,1,1761124329.9465091
4,12,-0.011348166406390749,0.125,0.0,-0.136177996876689,1.5,0.0,0,1761124330.0682857
5,12,-0.012219033854816418,0.125,-0.5,-0.14662840625779702,1.5,-6.0,2,1761124330.172416
6,1,-0.04532816055901388,1.5,0.0,-0.04532816055901388,1.5,0.0,0,1761124330.2402868
7,7,-0.013586410336463016,0.21428571428571427,-0.42857142857142855,-0.09510487235524111,1.5,-3.0,1,1761124330.3963645
8,9,-0.011465897894460425,0.16666666666666666,0.0,-0.10319308105014383,1.5,0.0,0,1761124330.5299292
9,11,-0.012148881417520031,0.13636363636363635,-0.2727272727272727,-0.13363769559272035,1.5,-3.0,1,1761124330.6366487
10,22,-0.01234992497410985,0.06818181818181818,0.0,-0.2716983494304167,1.5,0.0,0,1761124330.8089442
11,10,-0.012525147587314872,0.15,-0.3,-0.12525147587314872,1.5,-3.0,1,1761124330.88687
12,25,-0.01330570807526512,0.06,0.0,-0.332642701881628,1.5,0.0,0,1761124331.0750842
13,8,-0.01248517450714106,0.0,0.0,-0.09988139605712848,0.0,0.0,0,1761124331.1295257
14,9,-0.010470548607344747,0.0,0.0,-0.09423493746610273,0.0,0.0,0,1761124331.2691274
15,15,-0.01318667037556715,0.1,0.0,-0.19780005563350725,1.5,0.0,0,1761124331.42782
16,20,-0.021037015113517427,0.075,0.0,-0.42074030227034853,1.5,0.0,0,1761124331.5663822
17,2,-0.011080170207653839,0.75,0.0,-0.022160340415307678,1.5,0.0,0,1761124331.5994468
18,16,-0.012538012926722972,0.09375,0.0,-0.20060820682756755,1.5,0.0,0,1761124331.797149
19,16,-0.011960057660376593,0.09375,0.0,-0.1913609225660255,1.5,0.0,0,1761124331.906173
