episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,3,-0.00834515374537803,0.5,0.0,-0.025035461236134086,1.5,0.0,0,1761124329.6384032
2,11,-0.012709412479916726,0.0,-0.2727272727272727,-0.13980353727908398,0.0,-3.0,1,1761124329.8356302
3,10,-0.012307244678065188,0.15,-0.3,-0.12307244678065188,1.5,-3.0,1,1761124329.9425178
4,7,-0.011946320053496795,0.21428571428571427,0.0,-0.08362424037447756,1.5,0.0,0,1761124330.0455754
5,12,-0.013973151790517805,0.125,-0.25,-0.16767782148621366,1.5,-3.0,1,1761124330.172416
6,24,-0.013932707064161338,0.0625,-0.25,-0.3343849695398721,1.5,-6.0,2,1761124330.3513732
7,21,-0.013220812569021755,0.07142857142857142,0.0,-0.27763706394945686,1.5,0.0,0,1761124330.4550436
8,7,-0.011701242817852925,0.21428571428571427,0.0,-0.08190869972497047,1.5,0.0,0,1761124330.5189168
9,5,-0.013390194714347792,0.3,0.0,-0.06695097357173896,1.5,0.0,0,1761124330.6079762
10,13,-0.01066020982033634,0.11538461538461539,0.0,-0.1385827276643724,1.5,0.0,0,1761124330.7646298
11,8,-0.011490926526112335,0.1875,0.0,-0.09192741220889868,1.5,0.0,0,1761124330.8763163
12,19,-0.01331872625051943,0.07894736842105263,0.0,-0.25305579875986917,1.5,0.0,0,1761124331.046835
13,18,-0.012635543225468554,0.08333333333333333,0.0,-0.227439778058434,1.5,0.0,0,1761124331.178641
14,22,-0.01264355380890672,0.06818181818181818,-0.8181818181818182,-0.2781581837959478,1.5,-18.0,6,1761124331.3334265
15,15,-0.013799602581989303,0.1,0.0,-0.20699403872983954,1.5,0.0,0,1761124331.42782
16,5,-0.01539718691093791,0.3,0.0,-0.07698593455468955,1.5,0.0,0,1761124331.4961562
17,23,-0.012616851700476748,0.06521739130434782,0.0,-0.2901875891109652,1.5,0.0,0,1761124331.7013376
18,4,-0.012737309387680472,0.375,0.0,-0.050949237550721886,1.5,0.0,0,1761124331.7307794
19,19,-0.010312182714767686,0.07894736842105263,-0.15789473684210525,-0.19593147158058602,1.5,-3.0,1,1761124331.9212558
20,22,-0.012449671993608226,0.06818181818181818,0.0,-0.273892783859381,1.5,0.0,0,1761124332.0482826
21,2,-0.010827578374529453,0.75,0.0,-0.021655156749058907,1.5,0.0,0,1761124332.067639
22,16,-0.013323463950389976,0.09375,0.0,-0.2131754232062396,1.5,0.0,0,1761124332.2151668
23,11,-0.013715626476120376,0.13636363636363635,-0.2727272727272727,-0.15087189123732414,1.5,-3.0,1,1761124332.3007555
24,12,-0.012782184390064571,0.125,0.0,-0.15338621268077485,1.5,0.0,0,1761124332.4422379
25,16,-0.01398666341534268,0.09375,-0.375,-0.22378661464548288,1.5,-6.0,2,1761124332.5442054
26,3,-0.015596842723395002,0.5,0.0,-0.046790528170185,1.5,0.0,0,1761124332.5893667
27,22,-0.013066928021121969,0.06818181818181818,0.0,-0.2874724164646833,1.5,0.0,0,1761124332.7983441
28,5,-0.012702812190448224,0.3,0.0,-0.06351406095224112,1.5,0.0,0,1761124332.8335493
29,14,-0.012254026408335592,0.10714285714285714,-0.6428571428571429,-0.1715563697166983,1.5,-9.0,3,1761124333.0000532
30,15,-0.01280416799839824,0.1,-0.2,-0.19206251997597362,1.5,-3.0,1,1761124333.0962708
31,5,-0.014027741324676431,0.3,0.0,-0.07013870662338216,1.5,0.0,0,1761124333.1506479
32,15,-0.01345331602634911,0.1,-0.2,-0.20179974039523665,1.5,-3.0,1,1761124333.3208013
33,14,-0.0150110519408411,0.10714285714285714,-0.21428571428571427,-0.2101547271717754,1.5,-3.0,1,1761124333.4260771
34,15,-0.013488215275733552,0.1,0.0,-0.20232322913600329,1.5,0.0,0,1761124333.589147
35,1,-0.023426600203753947,0.0,0.0,-0.023426600203753947,0.0,0.0,0,1761124333.6443276
36,25,-0.013114295954612491,0.06,0.0,-0.3278573988653123,1.5,0.0,0,1761124333.8983798
37,10,-0.012914824578039125,0.15,0.0,-0.12914824578039125,1.5,0.0,0,1761124333.9627383
38,13,-0.014733278028717715,0.11538461538461539,-0.46153846153846156,-0.1915326143733303,1.5,-6.0,2,1761124334.0830052
39,18,-0.012365011686951713,0.08333333333333333,-0.16666666666666666,-0.22257021036513083,1.5,-3.0,1,1761124334.2553902
40,10,-0.013510818639618439,0.15,0.0,-0.13510818639618438,1.5,0.0,0,1761124334.3686643
41,22,-0.01333359667826106,0.06818181818181818,0.0,-0.2933391269217433,1.5,0.0,0,1761124334.5463066
42,21,-0.013828084795952171,0.07142857142857142,0.0,-0.2903897807149956,1.5,0.0,0,1761124334.6585884
43,11,-0.011974734311845696,0.13636363636363635,0.0,-0.13172207743030265,1.5,0.0,0,1761124334.7281356
44,9,-0.01029921893820522,0.16666666666666666,-0.3333333333333333,-0.09269297044384699,1.5,-3.0,1,1761124334.8202717
45,5,-0.011821139681666506,0.3,0.0,-0.059105698408332526,1.5,0.0,0,1761124334.923327
46,21,-0.012668218174907915,0.07142857142857142,0.0,-0.2660325816730662,1.5,0.0,0,1761124335.0986352
47,10,-0.011845061663043083,0.15,0.0,-0.11845061663043083,1.5,0.0,0,1761124335.1863606
48,7,-0.013681802829910997,0.0,0.0,-0.09577261980937699,0.0,0.0,0,1761124335.2704422
49,17,-0.012826667114691156,0.08823529411764706,0.0,-0.21805334094974965,1.5,0.0,0,1761124335.432616
50,14,-0.011459960769504854,0.10714285714285714,-0.42857142857142855,-0.16043945077306795,1.5,-6.0,2,1761124335.5165238
51,14,-0.01203443999089251,0.10714285714285714,-0.6428571428571429,-0.16848215987249512,1.5,-9.0,3,1761124335.618396
52,19,-0.012856269714646382,0.07894736842105263,0.0,-0.24426912457828126,1.5,0.0,0,1761124335.7799594
53,21,-0.013088916287476517,0.07142857142857142,0.0,-0.27486724203700685,1.5,0.0,0,1761124335.9525604
54,18,-0.013092549440250869,0.08333333333333333,0.0,-0.23566588992451565,1.5,0.0,0,1761124336.05795
55,7,-0.005033595093415823,0.21428571428571427,-0.42857142857142855,-0.03523516565391076,1.5,-3.0,1,1761124336.124967
56,7,-0.014928108845323793,0.21428571428571427,0.0,-0.10449676191726655,1.5,0.0,0,1761124336.233419
57,22,-0.01232953117965984,0.06818181818181818,0.0,-0.2712496859525165,1.5,0.0,0,1761124336.4069166
58,13,-0.013780759024676905,0.11538461538461539,0.0,-0.17914986732079977,1.5,0.0,0,1761124336.5128822
59,22,-0.019716209426760885,0.06818181818181818,0.0,-0.43375660738873945,1.5,0.0,0,1761124336.6645555
60,14,-0.012356586257750667,0.10714285714285714,0.0,-0.17299220760850934,1.5,0.0,0,1761124336.74555
61,15,-0.012979510430041677,0.1,0.0,-0.19469265645062517,1.5,0.0,0,1761124336.854684
62,14,-0.012796135969594422,0.10714285714285714,0.0,-0.17914590357432192,1.5,0.0,0,1761124336.958562
63,23,-0.013062486821606966,0.06521739130434782,-0.13043478260869565,-0.30043719689696025,1.5,-3.0,1,1761124337.1109369
64,7,-0.011929893452486616,0.21428571428571427,-0.42857142857142855,-0.08350925416740632,1.5,-3.0,1,1761124337.1576648
65,13,-0.013806982363500784,0.11538461538461539,0.0,-0.1794907707255102,1.5,0.0,0,1761124337.305277
66,21,-0.012494023482181624,0.07142857142857142,-0.14285714285714285,-0.2623744931258141,1.5,-3.0,1,1761124337.4538963
67,8,-0.007882567896979279,0.1875,0.0,-0.06306054317583423,1.5,0.0,0,1761124337.5026069
68,15,-0.014392768616599947,0.1,0.0,-0.2158915292489992,1.5,0.0,0,1761124337.612035
69,6,-0.013002976311508445,0.25,0.0,-0.07801785786905067,1.5,0.0,0,1761124337.6794498
70,16,-0.012832737045851552,0.09375,-0.375,-0.20532379273362483,1.5,-6.0,2,1761124337.8601346
71,12,-0.012061094943582524,0.125,-1.0,-0.14473313932299028,1.5,-12.0,4,1761124337.9314246
72,17,-0.013002889982837723,0.08823529411764706,0.0,-0.22104912970824128,1.5,0.0,0,1761124338.0382948
73,14,-0.012006565012171882,0.10714285714285714,-0.8571428571428571,-0.16809191017040634,1.5,-12.0,4,1761124338.1542907
74,14,-0.012503287822335925,0.10714285714285714,0.0,-0.17504602951270296,1.5,0.0,0,1761124338.2775273
75,11,-0.01437354642567812,0.13636363636363635,0.0,-0.15810901068245933,1.5,0.0,0,1761124338.4378643
76,18,-0.01326577636369137,0.08333333333333333,0.0,-0.23878397454644468,1.5,0.0,0,1761124338.6094382
77,9,-0.011499217886248704,0.16666666666666666,0.0,-0.10349296097623834,1.5,0.0,0,1761124338.7003627
78,14,-0.012068114738547254,0.10714285714285714,0.0,-0.16895360633966156,1.5,0.0,0,1761124338.8381026
79,6,-0.012017697860990403,0.25,0.0,-0.07210618716594241,1.5,0.0,0,1761124338.905968
80,19,-0.011900235849292218,0.07894736842105263,-0.15789473684210525,-0.22610448113655215,1.5,-3.0,1,1761124339.0597508
81,15,-0.011949475704430026,0.1,0.0,-0.17924213556645038,1.5,0.0,0,1761124339.145257
82,3,-0.0122636697928652,0.0,0.0,-0.0367910093785956,0.0,0.0,0,1761124339.1982534
83,10,-0.012772927930033613,0.0,0.0,-0.12772927930033612,0.0,0.0,0,1761124339.3626149
84,18,-0.013048094261683777,0.08333333333333333,0.0,-0.234865696710308,1.5,0.0,0,1761124339.5233521
85,15,-0.019490184134220243,0.1,-0.4,-0.2923527620133036,1.5,-6.0,2,1761124339.6078134
86,13,-0.01293335396726833,0.0,0.0,-0.16813360157448828,0.0,0.0,0,1761124339.714065
87,21,-0.013319216672171666,0.07142857142857142,0.0,-0.279703550115605,1.5,0.0,0,1761124339.8315885
88,14,-0.01250298437925379,0.10714285714285714,0.0,-0.17504178130955306,1.5,0.0,0,1761124339.924228
89,22,-0.012664336605937049,0.06818181818181818,0.0,-0.2786154053306151,1.5,0.0,0,1761124340.0837045
90,20,-0.011705860091674156,0.075,-0.45,-0.23411720183348314,1.5,-9.0,3,1761124340.1933172
91,7,-0.013329832433704395,0.21428571428571427,0.0,-0.09330882703593077,1.5,0.0,0,1761124340.240089
92,25,-0.0124002324058788,0.06,0.0,-0.31000581014697,1.5,0.0,0,1761124340.43619
93,1,-0.006498056309463961,0.0,0.0,-0.006498056309463961,0.0,0.0,0,1761124340.449626
94,23,-0.012231214113397677,0.06521739130434782,-0.2608695652173913,-0.2813179246081466,1.5,-6.0,2,1761124340.6547601
95,22,-0.012850408072543907,0.06818181818181818,0.0,-0.28270897759596597,1.5,0.0,0,1761124340.769549
96,17,-0.018760642240026507,0.08823529411764706,0.0,-0.3189309180804506,1.5,0.0,0,1761124340.8647568
97,1,-0.01998082778698583,1.5,0.0,-0.01998082778698583,1.5,0.0,0,1761124340.9058356
98,21,-0.012435648341694102,0.07142857142857142,-0.14285714285714285,-0.26114861517557614,1.5,-3.0,1,1761124341.122015
99,10,-0.012969727191209646,0.15,-0.3,-0.12969727191209646,1.5,-3.0,1,1761124341.1842618
100,6,-0.013201630591139232,0.25,0.0,-0.07920978354683539,1.5,0.0,0,1761124341.3017018
