episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,59,-0.02092250764844027,0.008282932502567798,0.0,-0.035149269730018556,-1.2344279512579759,0.4886930176515001,0.0,-2.0738069140710946,0,1761293939.4108794
2,94,-0.014364354403018082,0.013208136833310685,0.0,-0.00013242497194445866,-1.3502493138836997,1.2415648623312043,0.0,-0.012447947362779115,0,1761293941.02471
3,64,-0.02953212463397836,0.0014342460188278283,-0.5625,-0.08767414504375906,-1.890055976574615,0.09179174520498101,-36.0,-5.61114528280058,12,1761293942.3103864
4,109,-0.04019822072413917,-0.005061403853534852,0.0,0.0,-4.38160605893117,-0.5516930200352989,0.0,0.0,0,1761294000.8057435
5,14,-0.013741883854632366,0.016359886189599635,0.0,0.0,-0.19238637396485314,0.2290384066543949,0.0,0.0,0,1761294002.533089
6,400,-0.02850014279173356,0.002271262258887304,-0.0225,-0.006254087081483655,-11.400057116693423,0.9085049035549216,-9.0,-2.501634832593462,3,1761294056.6788564
7,171,-0.03893095788842024,-0.00412650673915541,-0.43859649122807015,-0.041264163819215736,-6.657193798919861,-0.7056326523955752,-75.0,-7.056172013085891,25,1761294058.0019295
8,154,-0.014473839047603717,0.017949718052563367,-0.525974025974026,-0.0240917517078826,-2.2289712133309725,2.7642565800947585,-81.0,-3.7101297630139207,27,1761294108.885888
9,127,-0.01854717512659013,0.01679455252473097,-0.23622047244094488,-0.03216925484186406,-2.3554912410769466,2.1329081706408335,-30.0,-4.085495364916736,10,1761294111.0351205
10,12,-0.019475109621571587,0.01376402441794044,0.0,0.0,-0.23370131545885903,0.1651682930152853,0.0,0.0,0,1761294111.75575
11,124,-0.016386014378511015,0.010663475637309785,0.0,-0.01107024422764242,-2.0318657829353657,1.3222709790264133,0.0,-1.3727102842276602,0,1761294165.689499
12,158,-0.01364076075554476,0.0175647111137398,0.0,0.0,-2.155240199376072,2.775224355970888,0.0,0.0,0,1761294167.3520975
13,116,-0.01126065105588964,0.02207716086719946,-0.15517241379310345,-0.016277411252212524,-1.3062355224831983,2.5609506605951373,-18.0,-1.888179705256653,6,1761294168.3336678
14,87,-0.010749914139077677,0.026315188019131578,0.0,-0.049048080422910714,-0.9352425300997579,2.2894213576644473,0.0,-4.267182996793232,0,1761294236.0553021
15,180,-0.01774944202220378,0.01337681528371966,0.0,-0.0008429113436406405,-3.1948995639966804,2.407826751069539,0.0,-0.1517240418553153,0,1761294237.6388564
16,105,-0.008521751559117679,0.01602381969750204,0.0,0.0,-0.8947839137073563,1.6825010682377144,0.0,0.0,0,1761294238.6765618
17,158,-0.010024349777956552,0.020699252467731025,-0.13291139240506328,-0.013971774899469725,-1.5838472649171351,3.270481889901502,-21.0,-2.2075404341162166,7,1761294240.1977313
18,60,-0.016707493967580953,0.01075815461387542,0.0,0.0,-1.002449638054857,0.6454892768325252,0.0,0.0,0,1761294240.5952945
19,114,-0.008692166895762443,0.022889857186709366,-0.3157894736842105,-0.11464345199428547,-0.9909070261169185,2.609443719284868,-36.0,-13.069353527348543,12,1761294307.5989811
20,114,-0.011487110605084177,0.014729483039569113,-0.3157894736842105,-0.05219543152196602,-1.3095306089795962,1.679161066510879,-36.0,-5.950279193504127,12,1761294308.8204706
21,80,-0.010954449026755754,0.013292424182868287,0.0,0.0,-0.8763559221404603,1.063393934629463,0.0,0.0,0,1761294309.9059675
