episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,10,-0.0030188764925801895,0.1951461544544969,0.0,-0.030188764925801893,1.951461544544969,0.0,0,1761128266.537712
2,10,-0.007457087755161687,0.19327165519665207,0.0,-0.07457087755161687,1.9327165519665206,0.0,0,1761128268.1739886
3,12,-0.007306622647416421,0.16820723780711347,0.0,-0.08767947176899706,2.0184868536853617,0.0,0,1761128270.7430954
4,17,-0.006848730173608521,0.13199466176401142,0.0,-0.11642841295134486,2.243909249988194,0.0,0,1761128273.7925956
5,15,-0.0024188260760939885,0.14624572836727517,0.0,-0.036282391141409825,2.1936859255091274,0.0,0,1761128275.5228286
6,12,-0.0029017824629179504,0.17073062528126873,0.0,-0.0348213895550154,2.048767503375225,0.0,0,1761128277.3776546
7,21,-0.004986419652151782,0.11723995866291059,0.0,-0.10471481269518743,2.4620391319211223,0.0,0,1761128280.4194534
8,16,-0.002520081506593183,0.14005905361350274,0.0,-0.04032130410549093,2.240944857816044,0.0,0,1761128282.2838316
9,17,-0.007456704500597735,0.1296673110661157,-0.35294117647058826,-0.1267639765101615,2.2043442881239668,-6.0,1,1761128284.6808028
10,22,-0.006336561521086351,0.11332918834273902,0.0,-0.13940435346389973,2.4932421435402583,0.0,0,1761128287.1474574
