episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,37,-0.18746859160325627,0.0,-0.08108108108108109,-6.936337889320482,0.0,-3.0,1761039015.239828
2,51,-0.20102563260005366,0.0,-0.0196078431372549,-10.252307262602736,0.0,-1.0,1761039016.2206602
3,13,-0.08133457176518433,0.0,0.0,-1.0573494329473963,0.0,0.0,1761039016.4481406
4,79,-0.19556316489238074,0.0,-0.012658227848101266,-15.449490026498077,0.0,-1.0,1761039053.2321374
5,37,-0.19154802890228248,0.0,-0.13513513513513514,-7.087277069384451,0.0,-5.0,1761039054.3928356
6,144,-0.16265020638616617,0.0,-0.013888888888888888,-23.421629719607928,0.0,-2.0,1761039090.186377
7,6,-0.15273885100626597,0.0,0.0,-0.9164331060375958,0.0,0.0,1761039090.3387835
8,25,-0.19357883672653234,0.0,0.0,-4.839470918163308,0.0,0.0,1761039091.2991164
9,22,-0.06672080721949775,0.0,0.0,-1.4678577588289503,0.0,0.0,1761039129.8235173
10,15,-0.13830507338881154,0.0,0.0,-2.0745761008321733,0.0,0.0,1761039130.146241
11,35,-0.06377023508390933,0.0,0.0,-2.231958227936827,0.0,0.0,1761039131.1135306
12,22,-0.07026520805491564,0.0,0.0,-1.5458345772081439,0.0,0.0,1761039131.5257933
13,51,-0.13190838289485687,0.0,0.0,-6.7273275276377005,0.0,0.0,1761039132.6205568
14,17,-0.10726948406851444,0.0,-0.058823529411764705,-1.8235812291647455,0.0,-1.0,1761039170.5027132
15,30,-0.06963102430360033,0.0,0.0,-2.08893072910801,0.0,0.0,1761039171.3704233
16,22,-0.08509991058485623,0.0,0.0,-1.8721980328668373,0.0,0.0,1761039172.177876
17,37,-0.10624724237646102,0.0,0.0,-3.9311479679290575,0.0,0.0,1761039214.8196728
18,6,-0.10359515961595846,0.16666666666666666,0.0,-0.6215709576957508,1.0,0.0,1761039214.9380906
19,27,-0.09110748551064136,0.0,0.0,-2.459902108787317,0.0,0.0,1761039215.964811
20,48,-0.11234928972566238,0.020833333333333332,-0.020833333333333332,-5.392765906831794,1.0,-1.0,1761039217.1565902
21,26,-0.07192286516710328,0.038461538461538464,0.0,-1.8699944943446851,1.0,0.0,1761039217.8763807
22,41,-0.052270065394892616,0.0,-0.12195121951219512,-2.1430726811905974,0.0,-5.0,1761039262.212317
23,21,-0.04025161531596525,0.047619047619047616,0.0,-0.8452839216352702,1.0,0.0,1761039262.6191025
24,11,-0.06530090785338141,0.0,0.0,-0.7183099863871956,0.0,0.0,1761039263.0586257
25,35,-0.05383147847081716,0.0,0.0,-1.8841017464786005,0.0,0.0,1761039264.1149595
26,21,-0.10167164981382076,0.0,0.0,-2.135104646090236,0.0,0.0,1761039264.5247872
27,11,-0.07861508031500689,0.0,0.0,-0.8647658834650758,0.0,0.0,1761039265.0284486
28,16,-0.08431177494712955,0.0,-0.25,-1.3489883991540728,0.0,-4.0,1761039312.3243666
29,27,-0.0663902092374552,0.0,0.0,-1.7925356494112903,0.0,0.0,1761039313.10431
30,30,-0.061719433020234235,0.0,0.0,-1.8515829906070271,0.0,0.0,1761039313.9791195
31,18,-0.05430966956839473,0.05555555555555555,0.0,-0.9775740522311052,1.0,0.0,1761039314.3827953
32,9,-0.07219428204846418,0.0,0.0,-0.6497485384361775,0.0,0.0,1761039314.971713
33,21,-0.0466612593429203,0.0,0.0,-0.9798864462013263,0.0,0.0,1761039315.6076074
34,25,-0.06748793148090079,0.0,-0.04,-1.68719828702252,0.0,-1.0,1761039364.6801717
35,20,-0.053315823244370675,0.0,0.0,-1.0663164648874135,0.0,0.0,1761039365.109555
36,4,-0.15736523775815858,0.0,0.0,-0.6294609510326343,0.0,0.0,1761039365.4690888
37,19,-0.07017791757456222,0.05263157894736842,0.0,-1.3333804339166822,1.0,0.0,1761039366.2883189
38,4,-0.08959311533308403,0.0,0.0,-0.35837246133233613,0.0,0.0,1761039366.6352062
39,8,-0.05142278720437421,0.0,0.0,-0.4113822976349937,0.0,0.0,1761039367.3486664
40,10,-0.06611887825139029,0.0,0.0,-0.6611887825139029,0.0,0.0,1761039418.3430839
41,28,-0.05689062999149835,0.0,-0.07142857142857142,-1.5929376397619537,0.0,-2.0,1761039419.1571882
42,10,-0.07235910826573669,0.0,0.0,-0.7235910826573668,0.0,0.0,1761039419.425676
43,7,-0.09110186865440377,0.0,0.0,-0.6377130805808264,0.0,0.0,1761039420.1571448
44,25,-0.05462193565970185,0.0,0.0,-1.3655483914925464,0.0,0.0,1761039421.1296825
45,15,-0.05626679904661093,0.0,-0.06666666666666667,-0.844001985699164,0.0,-1.0,1761039421.5388386
46,17,-0.12142781699895833,0.0,-0.11764705882352941,-2.0642728889822917,0.0,-2.0,1761039422.1804194
47,17,-0.06355550212073793,0.0,-0.058823529411764705,-1.0804435360525448,0.0,-1.0,1761039473.3586473
48,8,-0.08427041849371408,0.125,0.0,-0.6741633479497127,1.0,0.0,1761039473.90476
49,15,-0.050679993602340725,0.0,0.0,-0.7601999040351108,0.0,0.0,1761039474.7102237
50,27,-0.06206505156290148,0.0,0.0,-1.6757563921983398,0.0,0.0,1761039475.298552
