feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9998653531074524,1.0,-0.11895698408278528,0.7240400512731228,214,1
sin_drift,1,-0.9985259771347046,0.999994158744812,-0.1296889953598884,0.6703323336627004,214,1
airspeed_norm,2,-0.35957396030426025,1.0000131130218506,-0.048897353187529795,0.19808040523161874,214,1
risk_0,3,0.014000000432133675,1.0,0.14524155949616682,0.23929667192170795,214,1
risk_1,4,0.014000000432133675,0.16553975641727448,0.03658275878509493,0.028344932380456274,214,1
risk_2,5,0.014000000432133675,0.08360372483730316,0.026659809814539727,0.020957111694971643,214,1
x_r_0,6,-0.08763983100652695,0.1093415915966034,-0.002602712667403551,0.03198255088583518,214,1
x_r_1,7,-0.10932176560163498,0.10387066006660461,0.006292503655569358,0.045230375538949014,214,1
x_r_2,8,-0.09569607675075531,0.11895681172609329,0.0033247527574012475,0.04171084275808317,214,1
y_r_0,9,-0.1392718404531479,0.10256499797105789,-0.0012015036696777022,0.029326056906814682,214,1
y_r_1,10,-0.13859392702579498,0.10369381308555603,0.004919918650863518,0.04060515778487379,214,1
y_r_2,11,-0.16667905449867249,0.11167959868907928,0.012861717316801018,0.050197131187766274,214,1
vx_r_0,12,-0.5749078989028931,0.5572819709777832,-0.002673254665487804,0.17722217379581853,214,1
vx_r_1,13,-0.4539754092693329,0.5749078989028931,0.021998941894265968,0.22077124031432752,214,1
vx_r_2,14,-0.47673478722572327,0.42796629667282104,-0.0013812613468421383,0.21990054811007956,214,1
vy_r_0,15,-0.9160332679748535,0.9422318339347839,0.010268298956395838,0.25875781973786455,214,1
vy_r_1,16,-0.9422318339347839,0.903614342212677,-0.017834014946346777,0.29211607365117664,214,1
vy_r_2,17,-0.903614342212677,0.9298129081726074,0.030109514352848102,0.25198153721312994,214,1
cos_trk_0,18,-0.9999257922172546,0.9999823570251465,0.0003465740336540471,0.6507171434265114,214,1
cos_trk_1,19,-0.999786913394928,0.999786913394928,0.06096635979902715,0.6696165484296884,214,1
cos_trk_2,20,-0.9993787407875061,0.9997313022613525,0.009607342248630201,0.7313886905559844,214,1
sin_trk_0,21,-0.9999881386756897,0.99995356798172,0.030651594525220503,0.7617860471137177,214,1
sin_trk_1,22,-0.9999531507492065,0.9999991059303284,-0.07418529889502812,0.7396248179137688,214,1
sin_trk_2,23,-0.9999991059303284,0.9999881386756897,0.07218579249891725,0.6814964647063751,214,1
dist_n_0,24,-0.04999692365527153,-0.03604581952095032,-0.04645753596152099,0.002510698764570062,214,1
dist_n_1,25,-0.04958892986178398,-0.03610745444893837,-0.044425404883015954,0.002522826912319677,214,1
dist_n_2,26,-0.04935204237699509,-0.03174705058336258,-0.043973010311895426,0.0028059550011184774,214,1
cos_drift,0,-0.9999173879623413,1.0,-0.20170677322227493,0.700152605343078,412,2
sin_drift,1,-0.9999483823776245,0.999994158744812,-0.17851390948320292,0.6629404592797846,412,2
airspeed_norm,2,-0.36142656207084656,1.0000131130218506,-0.04320700506120806,0.1986554582181492,412,2
risk_0,3,0.014000000432133675,1.0,0.13416997072268816,0.2242364536999916,412,2
risk_1,4,0.014000000432133675,0.68800950050354,0.044906720134782294,0.07469591483598795,412,2
risk_2,5,0.014000000432133675,0.49878132343292236,0.026556187417828326,0.03626133784810031,412,2
x_r_0,6,-0.08763983100652695,0.1093415915966034,-0.002570062178951118,0.032156903143606856,412,2
x_r_1,7,-0.11574184149503708,0.10387066006660461,0.002455775375018528,0.042040983963994825,412,2
x_r_2,8,-0.09569607675075531,0.11895681172609329,0.0013140190716318478,0.038714924003482094,412,2
y_r_0,9,-0.1392718404531479,0.10256499797105789,-0.00824946855834586,0.032847244478774795,412,2
y_r_1,10,-0.13859392702579498,0.10369381308555603,-0.0026406117980408,0.038502810944693724,412,2
y_r_2,11,-0.16667905449867249,0.1231279969215393,0.005905458515610137,0.04880779428338708,412,2
vx_r_0,12,-0.5749078989028931,0.5572819709777832,-0.009715617864078492,0.20195406573619848,412,2
vx_r_1,13,-0.7123890519142151,0.7123890519142151,0.007762586717379808,0.22111270359327623,412,2
vx_r_2,14,-0.47673478722572327,0.47524020075798035,-0.013472633728720346,0.21903872972440291,412,2
vy_r_0,15,-0.9237258434295654,0.9422318339347839,-0.008426307837616701,0.24530297782985794,412,2
vy_r_1,16,-0.9422318339347839,0.903614342212677,-0.018439367703287596,0.27194238302783824,412,2
vy_r_2,17,-0.903614342212677,0.9298129081726074,0.012535041474620803,0.26419820151744633,412,2
cos_trk_0,18,-0.9999351501464844,0.9999823570251465,-0.024031955187629392,0.6971516466766091,412,2
cos_trk_1,19,-0.9999761581420898,0.9998505711555481,0.018934897321742073,0.6829105596878066,412,2
cos_trk_2,20,-0.9998505711555481,0.999972403049469,-0.0344956453405863,0.7111192439472693,412,2
sin_trk_0,21,-0.9999881386756897,0.9999979138374329,0.013970589920769896,0.7180794373158975,412,2
sin_trk_1,22,-0.9999987483024597,0.9999998211860657,-0.0653473798748449,0.7289898373289905,412,2
sin_trk_2,23,-0.9999998211860657,0.9999881386756897,0.017106823639003833,0.7037444915777167,412,2
dist_n_0,24,-0.04999692365527153,-0.03604581952095032,-0.04605810308955536,0.00251040370729246,412,2
dist_n_1,25,-0.049870047718286514,-0.03610745444893837,-0.04491259370143845,0.0025854951327972664,412,2
dist_n_2,26,-0.049870047718286514,-0.03174705058336258,-0.04442592278954762,0.002833977606747187,412,2
cos_drift,0,-0.99997878074646,1.0,-0.12321760550971926,0.712985123735452,564,3
