episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,23,-0.024003707474596975,0.043478260869565216,-0.08695652173913043,-0.5520852719157304,1.0,-2.0,1,1761122654.3175657
2,24,-0.06947234044712346,0.0,0.0,-1.667336170730963,0.0,0.0,0,1761122654.6888857
3,17,-0.09476387680580461,0.0,-0.11764705882352941,-1.6109859056986784,0.0,-2.0,1,1761122654.9744256
4,7,-0.07947543769866129,0.0,0.0,-0.556328063890629,0.0,0.0,0,1761122655.1705546
5,13,-0.06646120545641135,0.0,0.0,-0.8639956709333476,0.0,0.0,0,1761122655.9101334
6,34,-0.11281549526567981,0.0,0.0,-3.835726839033114,0.0,0.0,0,1761122677.6389523
7,7,-0.05430349072044673,0.14285714285714285,0.0,-0.38012443504312715,1.0,0.0,0,1761122678.1182668
8,42,-0.058613577590991506,0.0,-0.14285714285714285,-2.4617702588216432,0.0,-6.0,3,1761122679.3170295
9,11,-0.06369677038012532,0.0,-0.7272727272727273,-0.7006644741813786,0.0,-8.0,4,1761122679.5214818
10,27,-0.07706843803675935,0.0,0.0,-2.0808478269925024,0.0,0.0,0,1761122680.2697492
11,11,-0.03991700051795508,0.0,-0.18181818181818182,-0.4390870056975059,0.0,-2.0,1,1761122680.467707
12,3,-0.07587036429146678,0.0,0.0,-0.22761109287440032,0.0,0.0,0,1761122698.8545372
13,7,-0.1031760581436306,0.0,0.0,-0.7222324070054141,0.0,0.0,0,1761122700.0130332
14,11,-0.04668332533859188,0.0,-0.7272727272727273,-0.5135165787245107,0.0,-8.0,4,1761122700.5902734
15,22,-0.09279706645339592,0.0,-0.18181818181818182,-2.04153546197471,0.0,-4.0,2,1761122701.379444
16,26,-0.09774608506521053,0.0,-0.38461538461538464,-2.5413982116954736,0.0,-10.0,5,1761122721.4763875
17,9,-0.04175776923298618,0.0,0.0,-0.3758199230968756,0.0,0.0,0,1761122722.1487443
18,42,-0.08445703101833432,0.0,-0.19047619047619047,-3.5471953027700414,0.0,-8.0,4,1761122723.5223083
19,5,-0.0651359656153608,0.0,0.0,-0.32567982807680396,0.0,0.0,0,1761122723.6219087
