episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,32,-0.0992136554432304,0.01092255647446408,0.0,-3.1748369741833726,0.3495218071828506,0.0
2,24,-0.2269343757534782,-0.012191893934136477,0.0,-5.446425018083477,-0.29260545441927543,0.0
3,36,-0.1456955637869711,0.0028375708810588454,-0.05555555555555555,-5.245040296330959,0.10215255171811843,-2.0
4,79,-0.15825826629546885,0.0006136677604776961,0.0,-12.50240303734204,0.048479753077738,0.0
5,8,-0.07665872404541112,0.017741999088854418,0.0,-0.6132697923632889,0.14193599271083535,0.0
6,19,-0.061788010971295125,0.017880885396394503,0.0,-1.1739722084546074,0.33973682253149556,0.0
7,82,-0.2099336791271767,-0.008170373574594077,0.0,-17.21456168842849,-0.6699706331167143,0.0
8,5,-0.1450428372675645,0.006251311917386282,0.0,-0.7252141863378225,0.03125655958693141,0.0
9,69,-0.147991626659978,0.0023695988588839905,0.0,-10.211422239538482,0.16350232126299535,0.0
