episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,72,-0.1787385871092332,-0.0041025300704241275,0.0,-12.869178271864792,-0.29538216507053716,0.0
2,52,-0.22973722293904938,-0.010115031536784724,0.0,-11.946335592830568,-0.5259816399128057,0.0
