episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,terminated_collision,truncated,finished_at
1,121,-0.0012395825298139624,0.02628232188291339,0.0,0.0,0.0,-0.005000000000000004,0.07724930259995794,-0.14998948610748944,3.18016094783252,0.0,0.0,0.0,-0.6050000000000004,9.34716561459491,0,True,False,False,1764601854.9161034
2,72,-0.0018344081242608898,0.03662369231467929,0.0,0.0,0.0,-0.005000000000000003,0.2641038220976008,-0.13207738494678406,2.6369058466569086,0.0,0.0,0.0,-0.3600000000000002,19.015475191027257,0,True,False,False,1764601856.0040631
3,71,-0.000876233947324663,0.044614855724291566,0.0,0.0,0.0,-0.005000000000000003,0.04967161233372937,-0.06221261026005107,3.1676547564247013,0.0,0.0,0.0,-0.3550000000000002,3.5266844756947853,0,True,False,False,1764601857.525864
4,67,-0.0006945670739138904,0.04573579326522951,0.0,0.0,0.0,-0.005000000000000003,0.09095763787898342,-0.04653599395223066,3.0642981487703773,0.0,0.0,0.0,-0.3350000000000002,6.0941617378918895,0,True,False,False,1764601859.1600385
5,40,-0.0006355125128983399,0.06653344312514378,0.0,0.0,0.0,-0.005000000000000003,0.0,-0.025420500515933593,2.661337725005751,0.0,0.0,0.0,-0.2000000000000001,0.0,0,True,False,False,1764601860.1195648
6,60,-0.00054251035427757,0.05078953159737518,0.0,0.0,0.0,-0.005000000000000003,0.009310012036135526,-0.0325506212566542,3.047371895842511,0.0,0.0,0.0,-0.30000000000000016,0.5586007221681316,0,True,False,False,1764601861.4655824
7,298,-0.002338772692209637,0.010733862673834539,0.0,0.0,0.0,-0.004999999999999967,0.3464818587085628,-0.6969542622784719,3.1986910768026924,0.0,0.0,0.0,-1.4899999999999902,103.25159389515171,0,True,False,False,1764601863.3560617
8,20,-0.000945129198992131,0.1137130431388826,0.0,0.0,0.0,-0.005000000000000001,0.0,-0.01890258397984262,2.274260862777652,0.0,0.0,0.0,-0.10000000000000002,0.0,0,True,False,False,1764601863.6568122
9,88,-0.002355134452007848,0.02813823960560752,0.0,0.0,0.0,-0.005000000000000004,0.09460191630264231,-0.2072518317766906,2.476165085293462,0.0,0.0,0.0,-0.4400000000000003,8.324968634632523,0,True,False,False,1764601865.9379897
10,75,-0.0022632299703298662,0.00460072201359695,0.0,0.0,0.0,-0.005000000000000003,0.3763818673468069,-0.16974224777473998,0.3450541510197712,0.0,0.0,0.0,-0.3750000000000002,28.228640051010515,0,False,True,False,1764601867.8202348
