feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9745461940765381,1.0,0.33097450124720734,0.6608316009336385,78,1
sin_drift,1,-0.9985377192497253,0.9991077184677124,0.0938719601521114,0.6755704668122183,78,1
airspeed_norm,2,-0.33387869596481323,1.0000131130218506,-0.0051395250872398315,0.30808806797635546,78,1
risk_0,3,0.014000000432133675,0.2961955964565277,0.05229727953720169,0.05387269196429627,78,1
risk_1,4,0.014000000432133675,0.0885104089975357,0.028659377067994606,0.023437708402595084,78,1
risk_2,5,0.014000000432133675,0.07531432807445526,0.01886609763814469,0.013800117928937698,78,1
x_r_0,6,-0.3124258816242218,0.4022811949253082,0.04237479483111738,0.1573850666174744,78,1
x_r_1,7,-0.3930116891860962,0.4164411723613739,0.03510459100541014,0.2169994038019096,78,1
x_r_2,8,-0.4164411723613739,0.39150485396385193,-0.02809991432616534,0.23599659865171094,78,1
y_r_0,9,-0.39329060912132263,0.32381758093833923,0.02607095231994604,0.15467346858923905,78,1
y_r_1,10,-0.41989636421203613,0.5133292078971863,-0.06585294511527398,0.22399110880102446,78,1
y_r_2,11,-0.32483264803886414,0.5540642738342285,0.03927869921048674,0.24701710599466883,78,1
vx_r_0,12,-0.7458069324493408,0.7458069324493408,0.042973129142923505,0.28014768570514403,78,1
vx_r_1,13,-0.546663224697113,0.4263167381286621,-0.035417431732639656,0.2221142716084981,78,1
vx_r_2,14,-0.6835665106773376,0.8790900707244873,0.035616459607039214,0.2753541749775586,78,1
vy_r_0,15,-0.834003746509552,0.834003746509552,0.008068392664986632,0.24855222483940856,78,1
vy_r_1,16,-0.8359659910202026,0.8359659910202026,-0.019807854103139382,0.28003908250868653,78,1
vy_r_2,17,-0.4360436201095581,0.6833995580673218,-0.0027496053192478014,0.2579178613328631,78,1
cos_trk_0,18,-0.9961444139480591,0.9999687075614929,0.21241097596402353,0.7644297283714409,78,1
cos_trk_1,19,-0.9999935626983643,0.9941657781600952,-0.10109162994493276,0.6537985089665008,78,1
cos_trk_2,20,-0.9992178082466125,0.9999935626983643,0.060966227060327144,0.7009609407304599,78,1
sin_trk_0,21,-0.9762891530990601,0.9991187453269958,0.034551402900176935,0.6178353616866756,78,1
sin_trk_1,22,-0.9997851252555847,0.9974427223205566,-0.03201769168476738,0.7577228006541007,78,1
sin_trk_2,23,-0.9994996786117554,0.9997851252555847,-0.022438644738987237,0.7192813020123667,78,1
dist_n_0,24,-0.5909924507141113,-0.05138887092471123,-0.4045476399075527,0.146376385596347,78,1
dist_n_1,25,-0.5595627427101135,0.017883850261569023,-0.25706570830721504,0.11395226283959338,78,1
dist_n_2,26,-0.6134039759635925,0.07257199287414551,-0.2301242225087034,0.13654256487393857,78,1
cos_drift,0,-0.9999591112136841,1.0,0.06549685975984156,0.7276334132555681,358,2
