feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.999969482421875,1.0,0.013031223197341709,0.7400888766224233,148,1
sin_drift,1,-0.9998303651809692,0.9999416470527649,0.03982519728570705,0.6762420929610359,148,1
airspeed_norm,2,-0.4031251072883606,1.0000131130218506,-0.04138854174399621,0.23614385995857276,148,1
risk_0,3,0.014000000432133675,0.8987537622451782,0.08318034679049971,0.16923715111387191,148,1
risk_1,4,0.014000000432133675,0.22267542779445648,0.022136219821215886,0.02409796462695786,148,1
risk_2,5,0.014000000432133675,0.08218522369861603,0.017038183658056573,0.011585305434140901,148,1
x_r_0,6,-1.5180397033691406,4.729217529296875,0.8677314055479459,1.4405604694816856,148,1
x_r_1,7,-1.270984172821045,3.4796650409698486,0.22716546780429783,0.8264702813891811,148,1
x_r_2,8,-1.526678204536438,5.48441219329834,1.0732680375914319,1.6092969462327769,148,1
y_r_0,9,-1.378544569015503,1.5077264308929443,0.2769732453759659,0.8243416445552391,148,1
y_r_1,10,-5.072708606719971,5.57443904876709,0.8861858876220681,2.107703219954833,148,1
y_r_2,11,-6.216307163238525,5.060678958892822,0.37339937526455813,1.7837861591569057,148,1
vx_r_0,12,-0.5507107973098755,0.5690501928329468,0.07757967909148304,0.20802303517157722,148,1
vx_r_1,13,-0.5690501928329468,0.4677751362323761,0.02076637694040687,0.17266959605200713,148,1
vx_r_2,14,-0.6760926246643066,0.6760926246643066,0.0696302024565788,0.24226496952761034,148,1
vy_r_0,15,-0.891661524772644,0.5359911918640137,0.05406787992153014,0.23680781345868285,148,1
vy_r_1,16,-0.8240523934364319,0.891661524772644,0.048025613828448936,0.2862893625361584,148,1
vy_r_2,17,-0.4400293529033661,0.456693559885025,0.05004898505364041,0.22848159468495596,148,1
cos_trk_0,18,-0.9883909225463867,0.9999105334281921,0.21487385926554237,0.6116858427479746,148,1
cos_trk_1,19,-0.9998410940170288,0.9998410940170288,0.09108699430283661,0.6124396163500005,148,1
cos_trk_2,20,-0.9980361461639404,0.9999879002571106,0.20870111847447378,0.7021237100753683,148,1
sin_trk_0,21,-0.9999949932098389,0.9999949932098389,0.2106795260254797,0.7358467750214345,148,1
sin_trk_1,22,-0.998458743095398,0.999958872795105,0.1592929812299238,0.7731883945888088,148,1
sin_trk_2,23,-0.9986317157745361,0.9997970461845398,0.1042061905987007,0.6775247317048512,148,1
dist_n_0,24,-0.15117251873016357,1.7801332473754883,0.4044108432513108,0.4545476334823163,148,1
dist_n_1,25,-0.1372314691543579,2.0954689979553223,0.553683772450313,0.6188625063444639,148,1
dist_n_2,26,-0.04545196518301964,2.350285530090332,0.6510502651233125,0.6342567519269573,148,1
cos_drift,0,-0.9999894499778748,1.0,0.07508204545592892,0.7228317809360862,324,2
sin_drift,1,-0.9999964833259583,0.9999873638153076,0.09309613743096877,0.6828335810394708,324,2
airspeed_norm,2,-0.4031251072883606,1.0000131130218506,-0.02915926234592557,0.2187043117758158,324,2
risk_0,3,0.014000000432133675,1.0,0.08833292215476152,0.16281344725314606,324,2
risk_1,4,0.014000000432133675,0.6268718242645264,0.03154718415110291,0.043035447064681986,324,2
risk_2,5,0.014000000432133675,0.13987646996974945,0.021741388325384,0.018131824488123106,324,2
x_r_0,6,-1.5180397033691406,4.729217529296875,0.4014612973059014,1.1663661269255208,324,2
x_r_1,7,-1.6629074811935425,3.4796650409698486,0.07658873946962155,0.8007603485636311,324,2
x_r_2,8,-2.5230185985565186,5.48441219329834,0.44491922092210145,1.3820904107320435,324,2
y_r_0,9,-1.378544569015503,1.8676644563674927,0.185856393446433,0.6815753516004895,324,2
y_r_1,10,-5.072708606719971,5.57443904876709,0.4486228802261506,1.5190028522533547,324,2
y_r_2,11,-6.216307163238525,5.060678958892822,0.2837735638065539,1.3426843086320834,324,2
vx_r_0,12,-0.5507107973098755,0.5690501928329468,0.040494729703497795,0.20441481505076672,324,2
vx_r_1,13,-0.5690501928329468,0.4677751362323761,-0.01086873525666845,0.18789773846187446,324,2
vx_r_2,14,-0.6760926246643066,0.6760926246643066,0.020180968937096117,0.20998375171606845,324,2
vy_r_0,15,-0.891661524772644,0.7932977676391602,0.0304419069272828,0.2282343568642759,324,2
vy_r_1,16,-0.8240523934364319,0.9354504346847534,0.028815578437556902,0.2550024699104139,324,2
vy_r_2,17,-0.8338212370872498,0.47635236382484436,0.024490668486701728,0.236081125905,324,2
cos_trk_0,18,-0.9999819993972778,0.9999105334281921,0.11779094707467987,0.6867155272733301,324,2
cos_trk_1,19,-0.9999059438705444,0.9998410940170288,-0.023271104815289566,0.6774251930378121,324,2
cos_trk_2,20,-0.9999898076057434,0.9999879002571106,0.04350338780528121,0.6996220997641317,324,2
sin_trk_0,21,-0.9999949932098389,0.9999949932098389,0.1104704774068208,0.7108857750791205,324,2
sin_trk_1,22,-0.999847412109375,0.999958872795105,0.08983004841390119,0.7318151707790681,324,2
sin_trk_2,23,-0.9999757409095764,0.9999305605888367,0.06419761970144826,0.7124551916795548,324,2
dist_n_0,24,-0.19520461559295654,1.7801332473754883,0.23362623883287692,0.3671376839039222,324,2
dist_n_1,25,-0.18313710391521454,2.0954689979553223,0.3167642090084423,0.48697537219343356,324,2
dist_n_2,26,-0.14474043250083923,2.350285530090332,0.41015058382555114,0.5151063238382511,324,2
cos_drift,0,-0.9999894499778748,1.0,0.05970855240648578,0.7227489749851379,530,3
sin_drift,1,-0.9999964833259583,0.9999873638153076,0.08566072185562842,0.6845442242498164,530,3
airspeed_norm,2,-0.4851475954055786,1.0000131130218506,-0.02788569653947083,0.21180065173225018,530,3
risk_0,3,0.014000000432133675,1.0,0.08446418073836637,0.15032602725778116,530,3
risk_1,4,0.014000000432133675,0.6268718242645264,0.030928983428638507,0.03659879143305579,530,3
risk_2,5,0.014000000432133675,0.13987646996974945,0.021535673372025773,0.017457290008492492,530,3
x_r_0,6,-4.297386169433594,4.729217529296875,0.15758918703133917,1.2519452218930143,530,3
x_r_1,7,-4.6558685302734375,3.4796650409698486,0.017507060298054825,0.9303135975310598,530,3
x_r_2,8,-4.758945465087891,5.48441219329834,0.06781848869550121,1.4953305643838253,530,3
y_r_0,9,-3.314976215362549,4.3483781814575195,0.20114011445240873,1.1143349598773062,530,3
y_r_1,10,-5.544345855712891,5.57443904876709,0.2647228304938114,1.660540296293649,530,3
y_r_2,11,-6.216307163238525,5.060678958892822,0.25640764273966665,1.6596477395422309,530,3
vx_r_0,12,-0.8430905342102051,0.6049078106880188,0.019311124388730384,0.22506625373144332,530,3
vx_r_1,13,-0.5690501928329468,0.8359384536743164,-0.02060439987692933,0.2087034643899306,530,3
vx_r_2,14,-0.851169764995575,0.8430905342102051,-0.0014539772736892754,0.22416870667135383,530,3
vy_r_0,15,-0.891661524772644,0.7932977676391602,0.0046476189709072965,0.2175190815008114,530,3
vy_r_1,16,-0.8240523934364319,0.9354504346847534,0.018580658445112783,0.2467145728561929,530,3
vy_r_2,17,-0.8338212370872498,0.5736593008041382,0.013704736525948476,0.22739177556304693,530,3
cos_trk_0,18,-0.9999819993972778,0.9999836683273315,0.06378962602905638,0.7133781896968031,530,3
cos_trk_1,19,-0.9999971389770508,0.9998679757118225,-0.058850431501127384,0.7014389822049152,530,3
cos_trk_2,20,-0.9999898076057434,0.9999971389770508,-0.015534597395409785,0.7179192435105036,530,3
sin_trk_0,21,-0.9999949932098389,0.9999949932098389,0.014241581172945874,0.6990721718234187,530,3
sin_trk_1,22,-0.9999805688858032,0.9999845623970032,0.06784503966490818,0.7083728852289999,530,3
sin_trk_2,23,-0.9999757409095764,0.9999305605888367,0.027924544745089718,0.6967490863451156,530,3
dist_n_0,24,-0.19520461559295654,2.220021963119507,0.30348568720372954,0.4538136848623496,530,3
dist_n_1,25,-0.18313710391521454,2.2037017345428467,0.38127704343175334,0.5024156765669014,530,3
dist_n_2,26,-0.14474043250083923,2.350285530090332,0.49788100703109855,0.5672643442803684,530,3
cos_drift,0,-0.9999894499778748,1.0,0.10306002810103729,0.7226693198237278,681,4
sin_drift,1,-0.9999964833259583,0.9999873638153076,0.07814064403878881,0.680049786324608,681,4
airspeed_norm,2,-0.4851475954055786,1.0000131130218506,-0.03287863741128295,0.21795047505101084,681,4
risk_0,3,0.014000000432133675,1.0,0.08736532134593362,0.1530515819774003,681,4
risk_1,4,0.014000000432133675,0.6268718242645264,0.03209345054056459,0.03826308757086113,681,4
risk_2,5,0.014000000432133675,0.13987646996974945,0.02208415632889704,0.01808300530060504,681,4
x_r_0,6,-4.297386169433594,4.729217529296875,0.1206853987736949,1.1380670599151397,681,4
x_r_1,7,-4.6558685302734375,3.4796650409698486,-0.01879807036909077,0.8909505968440492,681,4
x_r_2,8,-4.758945465087891,5.48441219329834,0.08807127153289067,1.372798001448404,681,4
y_r_0,9,-3.314976215362549,4.3483781814575195,0.18372141182143656,1.0652398783349843,681,4
y_r_1,10,-5.544345855712891,5.57443904876709,0.23658086449282548,1.5395786322652725,681,4
y_r_2,11,-6.216307163238525,5.060678958892822,0.34185058134163504,1.5746107071706057,681,4
vx_r_0,12,-0.8430905342102051,0.934424102306366,0.00844236991066342,0.22833013343533165,681,4
vx_r_1,13,-0.934424102306366,0.8359384536743164,-0.02933503411859072,0.21656832975941612,681,4
vx_r_2,14,-0.851169764995575,0.8430905342102051,-0.001526283482828139,0.2299278890267541,681,4
vy_r_0,15,-0.891661524772644,0.8935189843177795,0.009208051366152865,0.21858983703103727,681,4
vy_r_1,16,-0.8462111353874207,0.9354504346847534,0.019745555851777227,0.23986972999049463,681,4
vy_r_2,17,-0.8935189843177795,0.5736593008041382,0.02800023906437541,0.22195158350921862,681,4
cos_trk_0,18,-0.9999819993972778,0.9999836683273315,0.025990580640071235,0.7160054743445213,681,4
cos_trk_1,19,-0.9999996423721313,0.9998679757118225,-0.0844826917738412,0.7102423390194033,681,4
cos_trk_2,20,-0.9999898076057434,0.9999971389770508,-0.01866421946385957,0.7258396835795113,681,4
sin_trk_0,21,-0.9999949932098389,0.9999949932098389,0.018290144738723417,0.6984233836742079,681,4
sin_trk_1,22,-0.9999805688858032,0.9999845623970032,0.0758587345247575,0.695784146460456,681,4
sin_trk_2,23,-0.9999757409095764,0.9999305605888367,0.08203545699980544,0.6837680656839372,681,4
dist_n_0,24,-0.19520461559295654,2.220021963119507,0.2736774441348401,0.41452536395788525,681,4
dist_n_1,25,-0.18313710391521454,2.2037017345428467,0.3528069259232422,0.45742258892346455,681,4
dist_n_2,26,-0.14485448598861694,2.350285530090332,0.46950447948570206,0.518949478178306,681,4
cos_drift,0,-0.9999987483024597,1.0,0.09951385016163983,0.7198567566521686,864,5
sin_drift,1,-0.9999964833259583,0.9999873638153076,0.009258655329533636,0.6877242856729227,864,5
airspeed_norm,2,-0.8172243237495422,1.0000131130218506,-0.04242771557875572,0.22711662027190424,864,5
risk_0,3,0.014000000432133675,1.0,0.08886449969873794,0.15645537844878296,864,5
risk_1,4,0.014000000432133675,0.6507985591888428,0.0329629848409375,0.04295641207020105,864,5
risk_2,5,0.014000000432133675,0.13987646996974945,0.021895831213677646,0.01818676981851657,864,5
x_r_0,6,-4.66844367980957,5.934020042419434,0.3813600275705673,1.4518158941580868,864,5
x_r_1,7,-6.009830951690674,6.032904148101807,0.22009115284664335,1.4096293373640034,864,5
x_r_2,8,-5.700338363647461,6.705609321594238,0.3366726208412361,1.8081648280406157,864,5
y_r_0,9,-3.314976215362549,4.3483781814575195,0.19431968917517758,0.9746168240349795,864,5
y_r_1,10,-5.544345855712891,5.57443904876709,0.030263154178909322,1.5470866955733558,864,5
y_r_2,11,-6.216307163238525,5.060678958892822,0.15149785520582185,1.535853001938207,864,5
vx_r_0,12,-0.8430905342102051,0.934424102306366,0.0184020682569368,0.22385123179527414,864,5
vx_r_1,13,-0.934424102306366,0.8359384536743164,-0.008652219976435543,0.2199826037457577,864,5
vx_r_2,14,-0.851169764995575,0.8430905342102051,0.016557724620253324,0.23697412359997652,864,5
vy_r_0,15,-0.891661524772644,0.8935189843177795,0.0061103366384587425,0.21446463870356852,864,5
vy_r_1,16,-0.8462111353874207,0.9354504346847534,0.002707612219048172,0.24102441367070995,864,5
vy_r_2,17,-0.8935189843177795,0.7872244715690613,0.01839470655169053,0.2210527005142755,864,5
cos_trk_0,18,-0.9999947547912598,0.9999836683273315,0.04768902777222028,0.7136048134050471,864,5
cos_trk_1,19,-0.9999996423721313,0.9999775290489197,-0.01983145265398049,0.7064733518565572,864,5
cos_trk_2,20,-0.9999898076057434,0.9999971389770508,0.03850946283879838,0.7305445527286734,864,5
sin_trk_0,21,-0.9999949932098389,0.9999949932098389,0.01415936296931852,0.6996065463454171,864,5
sin_trk_1,22,-0.9999805688858032,0.9999845623970032,0.026181919624125107,0.7077952553265185,864,5
sin_trk_2,23,-0.9999757409095764,0.9999305605888367,0.04837799239316222,0.6809079004337579,864,5
dist_n_0,24,-0.19520461559295654,2.220021963119507,0.3221457270314608,0.495597378141551,864,5
dist_n_1,25,-0.18313710391521454,2.8202919960021973,0.4158300871504923,0.573676824166467,864,5
dist_n_2,26,-0.14485448598861694,2.9130499362945557,0.536584463725039,0.615773206152319,864,5
