episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,12,-0.09429883163110686,0.0024437417594119545,0.0,-1.1315859795732823,0.029324901112943454,0.0,1760604169.988211
2,25,-0.08253598512626258,0.0031947174611716865,0.0,-2.0633996281565645,0.07986793652929217,0.0,1760604175.0609066
3,25,-0.09313126892825743,0.002716508018339051,-0.04,-2.3282817232064357,0.06791270045847628,-1.0,1760604177.8631165
4,47,-0.10131943541250518,0.002237417453327311,0.0,-4.762013464387744,0.10515862030638361,0.0,1760604185.5106463
5,16,-0.04266248307870528,0.004271058407266043,0.0,-0.6825997292592845,0.06833693451625669,0.0,1760604187.3283887
6,52,-0.0976343685630524,0.0022471097597478408,-0.057692307692307696,-5.076987165278725,0.11684970750688771,-3.0,1760604194.1123009
7,8,-0.09096185869682852,0.003153013468879636,0.0,-0.7276948695746281,0.02522410775103709,0.0,1760604195.0778887
8,28,-0.0976599214737927,0.0020282286786545236,0.0,-2.7344778012661957,0.05679040300232666,0.0,1760604201.7675922
9,12,-0.08032228990074715,0.003970869758012239,0.0,-0.9638674788089658,0.04765043709614687,0.0,1760604204.718864
10,45,-0.09686916028702716,0.0021980905912576446,0.0,-4.359112212916222,0.09891407660659401,0.0,1760604212.9787145
